Date,3MINDIA,AIAENG,APLAPOLLO,AARTIDRUGS,AARTIIND,ABBOTINDIA,ADANIENT,ADANITRANS,AEGISCHEM,AKZOINDIA,ALEMBICLTD,ALKEM,ALKYLAMINE,ALOKINDS,ASIANPAINT,ASTRAZEN,ASTRAL,ATUL,AVANTIFEED,BASF,BAJAJELEC,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BALKRISIND,BALMLAWRIE,BALRAMCHIN,BATAINDIA,BERGEPAINT,BHARATRAS,BIOCON,BSOFT,BLUESTARCO,BBTC,BRIGADE,BRITANNIA,CANFINHOME,CAPLIPOINT,CGCL,CARBORUNIV,CHAMBLFERT,CHOLAHLDNG,CHOLAFIN,CUB,COFORGE,COLPAL,COROMANDEL,DCMSHRIRAM,DLF,DABUR,DEEPAKNTR,DELTACORP,DHANI,DIVISLAB,LALPATHLAB,DRREDDY,EIDPARRY,EPL,ESABINDIA,ELGIEQUIP,ESCORTS,FINPIPE,FSL,GARFIBRES,GODREJPROP,GRANULES,GRAPHITE,GRINDWELL,GUJALKALI,GAEL,GUJGASLTD,GNFC,HEG,HCLTECH,HDFCBANK,HATSUN,HAVELLS,HEIDELBERG,HSCL,HINDALCO,HINDUNILVR,HINDZINC,HONAUT,HDFC,ICICIBANK,IFBIND,IOLCP,ITI,INDIACEM,IGL,NAUKRI,INFY,IPCALAB,JBCHEPHARM,JKCEMENT,JKPAPER,JMFINANCIL,JSWSTEEL,JAMNAAUTO,JSLHISAR,JSL,JINDALSTEL,JCHAC,JUBLFOOD,KEI,KNRCON,KANSAINER,KEC,KOLTEPATIL,KOTAKBANK,LINDEINDIA,LUXIND,MRF,MAHSCOOTER,MAHSEAMLES,MANAPPURAM,MARICO,MINDTREE,MINDAIND,MOTILALOFS,MPHASIS,MCX,MUTHOOTFIN,NOCIL,NAVINFLUOR,NESTLEIND,OBEROIRLTY,ORIENTREF,PIIND,PAGEIND,PERSISTENT,PETRONET,PFIZER,PHILIPCARB,PHOENIXLTD,PIDILITIND,POLYMED,POLYPLEX,PGHL,PGHH,RADICO,RAIN,RATNAMANI,RELAXO,RELIANCE,SRF,SANOFI,SHREECEM,SONATSOFTW,STLTECH,SUDARSCHEM,SUNDARMFIN,SUNDRMFAST,SUNTECK,SUPREMEIND,SUPPETRO,SWANENERGY,SYNGENE,TATACOMM,TCS,TATACONSUM,TATAINVEST,TATASTEEL,TECHM,RAMCOCEM,TIMKEN,TITAN,TORNTPHARM,TORNTPOWER,TRENT,TRIDENT,UFLEX,ULTRACEMCO,VGUARD,VMART,VIPIND,VSTIND,VAIBHAVGBL,VENKEYS,VINATIORGA,VOLTAS,WHIRLPOOL,WIPRO,ZYDUSWELL
2016-12-28,10636.349609,1231.386719,173.658096,146.002884,322.84201,4483.04248,37.860828,55.700001,124.498154,1306.631714,35.158794,1552.123291,115.786575,3.45,854.296326,937.35144,228.030518,2013.317261,155.283249,1080.891602,202.736954,813.386658,2796.273682,1681.95874,512.913086,105.404472,111.116661,423.290375,199.12735,1774.896606,153.540115,76.301338,431.642914,503.014496,97.434113,1316.052856,289.120636,329.720245,53.182076,233.705566,63.959309,376.71698,180.903381,105.074905,400.172272,813.38855,260.74353,188.35376,103.118385,259.886322,84.582161,104.397949,18.512932,794.439209,1015.608032,2949.951904,233.578537,115.871048,487.485687,87.472412,286.604889,80.031219,29.944544,593.182739,302.149994,101.084656,55.331844,302.773956,316.594025,42.564606,101.619202,188.267944,135.451828,378.760681,580.806641,256.65625,308.356934,96.658386,32.892174,150.305222,764.225647,159.953125,8445.368164,1165.345703,220.598557,456.600006,91.2155,43.700001,108.075745,170.139465,904.527649,445.245667,514.591553,325.712646,639.134705,78.379341,62.539562,145.722443,31.264017,105.949997,36.75,67.849998,1383.358643,411.199524,120.329781,85.65834,305.772217,132.37294,79.274307,711.856506,342.522156,719.505066,48237.546875,1451.650146,217.824387,61.157719,232.262665,459.03717,97.336922,490.406555,498.452759,1171.024292,247.85498,56.392464,475.501373,5465.125,287.193359,106.454018,793.98291,12481.583008,572.189331,157.191208,1644.129517,38.970661,359.788177,573.458191,190.447479,242.794403,835.065979,6293.154785,109.185707,50.548988,694.69104,198.487839,508.240387,1464.140503,3469.175049,13462.671875,147.945938,89.933723,297.066223,883.263,274.203278,104.750534,842.306274,176.145432,147.673233,285.09317,591.524658,1054.711426,118.726295,502.632019,339.348114,425.732971,515.842285,561.146179,306.214905,1236.353882,158.484482,198.369781,4.737965,246.265366,3125.411621,108.619484,470.241058,111.256989,2029.846924,250.080826,414.174774,276.828125,302.852325,853.547607,173.08255,844.824951
2016-12-29,10895.549805,1218.5625,178.001007,148.613144,325.789398,4492.203613,39.064037,56.099998,124.83992,1341.569458,35.794487,1566.65625,114.430016,3.45,858.539978,926.364319,231.857437,2029.555664,156.368393,1115.154663,202.975403,826.427307,2867.609375,1722.726929,513.7229,104.241669,114.283424,433.043427,203.745789,1772.749268,156.662949,75.452606,445.76297,518.252808,96.914299,1336.236816,286.298401,336.960358,53.132694,233.945938,65.381645,376.426086,190.311066,105.44326,399.418884,814.392944,268.464783,190.815292,105.900192,260.170746,85.84314,108.049934,18.417255,760.382202,1031.905273,2946.780029,234.522842,115.989265,499.634247,89.264862,289.323608,83.531029,29.944544,593.035828,305.100006,103.103462,55.791992,302.586517,323.970856,42.732655,101.952759,189.396118,134.731369,384.533295,589.836121,259.279602,316.254883,97.522209,33.090927,151.430527,771.959534,164.374908,8573.591797,1183.466797,220.028885,455.299988,90.919991,45.599998,109.582878,171.83606,895.61731,442.503296,523.367798,326.94751,645.440369,77.199348,63.064301,147.06459,31.604248,104.400002,37.0,69.550003,1383.907227,410.383698,122.050896,84.939346,305.675629,135.765884,80.142815,712.205933,340.761078,722.809998,48643.347656,1453.368286,222.46991,61.761402,233.469009,471.364563,97.794418,497.87323,504.913422,1176.185669,254.583008,57.555641,477.437805,5536.152832,289.119202,106.596268,798.200439,13291.652344,581.92627,157.126724,1634.315063,39.156155,362.797913,574.091553,182.627518,243.921478,847.121643,6491.698242,108.64447,51.464561,644.751038,201.043686,515.866089,1489.180298,3528.600098,13577.725586,152.04451,90.123245,308.727295,898.730408,277.115234,104.627602,855.209839,176.055176,150.166046,279.249084,602.166931,1072.172729,120.21534,502.223236,342.754517,433.409943,528.885498,575.071777,312.743591,1225.896729,160.242416,197.532578,4.771989,249.505066,3181.5,110.610191,463.009644,111.447906,2076.627197,253.145645,419.566528,276.803864,314.918732,859.878113,174.188843,837.401123
2016-12-30,11123.099609,1254.470703,178.254181,148.441559,328.257477,4577.999023,40.935688,56.75,125.962845,1311.262085,35.892284,1567.474121,117.028519,3.45,869.271118,925.215637,236.132813,2038.778809,156.400299,1149.863647,207.076889,835.203796,2890.223389,1730.956665,525.276611,107.524879,116.658524,434.926422,204.718079,1774.247559,157.358749,76.01844,456.005981,513.223145,97.531578,1337.696655,306.694244,335.737366,52.836418,238.128693,65.198128,378.07486,182.299622,105.688828,399.936798,825.896667,273.705841,194.96344,106.859421,263.726257,89.238068,107.124763,19.613148,755.035156,1035.822144,2941.158203,240.99147,115.776482,495.813629,87.090012,293.327606,80.764603,29.944544,599.748596,303.200012,103.872559,56.060394,308.864075,324.95755,42.828678,102.6297,192.780609,135.181671,388.569427,590.325562,261.14801,329.642822,99.795456,33.041233,151.724106,779.362976,163.669952,8910.741211,1188.549927,223.709015,456.700012,94.318405,44.950001,113.375,176.034424,882.079407,450.641174,525.635803,333.691589,677.486511,77.335487,63.207417,149.615616,32.114605,104.699997,37.650002,69.199997,1379.46814,421.978271,121.805016,85.65834,308.52655,136.153625,80.287544,718.495361,346.582306,728.384155,48655.09375,1538.846558,225.660782,62.504398,241.681244,469.384979,98.545815,498.399719,503.71048,1178.789795,255.305511,57.857204,484.445709,5586.239258,291.686951,108.967171,815.168945,13147.085938,574.42572,157.900223,1657.488525,39.279819,370.198975,574.676025,185.007507,251.571732,848.395081,6425.259766,110.219025,52.910191,653.162476,199.480408,524.072449,1506.717651,3527.287598,14439.068359,153.914719,91.213074,302.508026,898.573547,277.353912,106.520981,863.685364,177.90506,153.705795,279.447998,612.760315,1078.491577,121.108765,508.717285,341.793549,438.976776,537.41748,565.740784,318.44397,1257.889404,161.369278,197.384796,4.89533,260.177063,3215.133301,113.405991,465.253876,111.925186,2110.988037,253.694534,421.742981,285.362305,313.106415,872.588379,174.963776,840.555054
2017-01-02,11056.450195,1276.877197,179.111069,149.985657,333.193695,4571.891602,41.14959,57.099998,128.06221,1325.714233,36.674679,1561.314697,118.499733,3.45,882.538757,942.395569,238.165848,2009.098267,156.384338,1146.095215,210.844513,862.82251,2944.935547,1736.950684,518.153992,106.932068,121.315552,431.788086,205.690384,1791.477661,157.70665,76.669128,461.127472,522.28656,98.79866,1337.766113,320.146027,332.704315,55.354786,240.724899,65.473412,374.26062,182.944794,106.138382,401.490601,821.970764,282.971313,198.154373,113.861877,262.778137,89.820045,113.114014,19.75671,768.667542,1052.941895,2963.262207,249.820877,116.320251,488.77356,85.799438,317.104218,81.460846,29.944544,597.396667,313.700012,104.016747,55.945362,305.444214,325.145538,43.188789,103.973763,196.616364,136.082275,388.827515,585.872009,260.069519,329.257568,101.341255,33.488411,155.442596,778.419922,166.329422,9001.769531,1145.71875,220.77301,450.0,94.416908,49.0,119.257675,176.2453,876.516541,446.405029,522.184509,333.406647,694.568298,78.107033,64.590813,150.240753,32.880138,101.699997,38.799999,70.349998,1379.966919,425.167419,122.837685,84.294746,313.600189,135.232697,96.306473,713.603577,344.625671,732.379761,48832.972656,1519.469482,246.119919,64.036812,235.510452,464.930939,102.662796,501.127991,496.937897,1162.979614,257.563293,59.020378,482.796783,5536.245117,308.031677,109.725861,811.000366,13424.172852,580.342163,159.361282,1661.395874,39.703793,374.738251,588.999207,186.318924,252.3573,833.155701,6344.219238,108.890488,52.958378,652.297302,201.242203,525.379456,1518.360718,3523.309326,14227.579102,156.819519,91.118301,319.125031,916.540344,274.632874,109.84053,854.447937,179.89032,160.087357,281.984619,614.371399,1076.57666,122.647446,520.842712,355.334808,438.168732,547.469482,587.813293,325.411194,1251.777344,160.422714,198.763748,4.971884,262.130402,3334.976318,114.069237,468.994293,112.927505,2106.906982,260.739075,437.473053,289.217255,313.249481,877.495789,173.893829,849.434631
2017-01-03,10917.200195,1250.889404,180.172455,150.757721,337.099548,4515.324219,40.935688,56.650002,129.233978,1342.037109,36.430183,1592.978882,118.06028,3.55,874.685486,936.352661,234.93689,2015.377808,156.55986,1146.591064,215.94751,876.656616,3011.828613,1751.317017,522.680054,107.365265,121.967529,447.238403,207.53775,1852.956299,156.60495,76.697418,468.977264,523.780518,99.805801,1331.185059,321.571686,334.612213,56.688046,244.042221,64.968712,376.781342,184.697281,108.306885,405.775299,820.144897,281.052704,202.940735,114.197609,261.213654,94.81543,114.866951,20.713465,749.399109,1037.031372,2952.69043,252.842728,116.769455,493.667236,88.428391,322.937164,82.621262,29.944544,608.323425,321.200012,107.333359,56.213787,307.833435,322.138367,44.389149,104.905785,203.746353,140.089996,391.948456,582.348206,262.549103,330.220734,101.84137,35.674603,155.442596,782.664001,166.233307,9054.262695,1142.800537,222.920547,453.649994,95.795975,49.049999,119.209061,181.430954,870.707581,443.17215,522.874817,335.923828,688.356812,82.146271,65.306374,151.183044,33.91975,105.75,38.700001,70.400002,1371.83728,428.999298,123.722816,84.245155,319.54361,138.480225,90.902481,710.558655,344.527802,739.631042,50133.289063,1529.587524,255.645645,67.5196,239.175781,457.012665,103.578026,496.628784,478.937073,1163.304932,258.78244,60.312801,487.666931,5585.359375,306.352783,109.773285,811.490723,13281.921875,584.954468,163.615494,1652.172119,40.004105,373.011322,590.850403,183.890381,250.273956,846.697083,6290.706055,109.185707,52.862003,676.7146,198.190063,527.461609,1510.371094,3498.005615,13846.251953,160.281403,92.918869,322.040344,911.932251,280.122681,115.643616,845.258301,183.590088,161.383636,287.207001,610.856445,1079.713379,123.540863,521.614563,352.320892,441.356232,558.208069,608.891235,339.248108,1279.186157,160.602997,197.975815,5.099479,264.560181,3290.808105,114.418449,473.781952,117.604973,2106.819336,275.97168,449.047943,289.217255,317.351074,914.595825,172.216171,842.398865
2017-01-04,10808.450195,1258.197021,182.967117,150.978302,334.511597,4478.098145,41.604134,57.900002,128.599289,1322.299805,35.941181,1604.720459,118.194031,3.5,884.44104,945.741577,233.681198,2010.324707,156.591782,1139.15332,215.899826,864.657227,2956.11792,1749.128662,519.463928,104.834473,119.685585,447.431519,208.704498,1837.37439,154.716354,77.602745,469.312347,523.182861,99.156021,1321.985229,323.821747,333.829498,58.613853,241.109512,72.21804,373.031433,183.589935,107.488998,411.378387,819.551331,283.860382,198.92926,120.384727,262.209198,98.113365,114.233955,21.000488,724.783691,1051.490845,2970.854248,250.434723,116.509392,489.760925,87.376808,317.64798,81.748634,29.944544,600.385681,323.649994,105.747154,56.328815,307.36496,322.232361,44.101059,105.043137,211.77887,148.105423,402.179565,580.194824,263.518829,338.214996,102.15963,36.469578,155.491501,774.883179,161.042511,9159.692383,1141.011963,220.028885,451.950012,96.140739,48.950001,118.625648,179.264679,847.17627,444.911255,541.65979,331.459412,683.227478,83.598579,66.8806,149.891434,34.174934,102.349998,38.700001,71.199997,1372.186279,426.378754,123.083549,84.418701,329.40097,139.982788,90.082245,694.43573,347.365021,735.191528,50128.015625,1501.66748,265.781403,64.686928,239.175781,473.659088,103.022392,494.044128,476.130005,1191.158936,259.098541,62.165264,495.422607,5458.174316,306.500916,110.484566,812.913208,13293.478516,602.704407,161.144577,1642.539063,40.595917,370.939026,591.727295,186.148926,254.235687,841.43335,6265.581543,115.237923,52.862003,665.467224,198.909683,516.689209,1509.640503,3504.813232,13840.46875,159.883469,93.013641,322.623413,915.993591,277.258453,121.200798,844.686951,194.14798,163.128571,289.271088,610.905334,1084.846924,123.540863,523.113281,354.19873,449.482086,564.190186,609.033386,350.454071,1288.927124,161.369278,196.892349,5.044189,267.656982,3265.780762,114.978012,487.347107,116.077637,2107.126221,273.547272,451.471771,288.417175,320.308075,931.968201,175.387619,846.911499
2017-01-05,11097.400391,1252.293091,183.434525,153.23317,336.117035,4468.210449,42.326057,58.349998,128.94104,1327.304443,36.821377,1599.523315,120.830757,3.65,894.09906,947.589478,237.209152,2010.86438,162.607788,1136.029663,222.052048,892.275757,3013.625732,1772.010376,525.300598,103.580467,120.989548,454.239288,208.023911,1840.021362,156.754074,77.857353,471.083344,531.051025,99.415932,1328.195679,327.652649,333.53595,57.626259,244.955734,76.301529,372.385193,179.449402,110.516998,405.445709,820.464417,292.93869,205.675735,121.487854,264.389984,99.228844,119.054573,21.096165,736.055725,1067.304688,3014.052734,263.419189,117.053169,492.079041,88.213295,325.804199,81.897163,29.944544,602.198608,325.0,107.477562,57.134071,303.24234,336.14035,45.157375,105.249161,227.979309,150.942337,396.406982,580.537415,262.369385,346.305511,101.341255,38.357639,158.525009,785.776367,167.835419,9196.491211,1145.812866,225.417984,473.75,98.800377,48.700001,122.369164,178.507431,848.259155,444.197754,540.821655,330.604492,686.521545,83.643974,66.832893,161.474564,35.309063,102.400002,39.849998,75.5,1384.95459,425.735992,123.968689,83.402206,324.134064,141.43692,89.696243,697.78009,344.332123,738.545837,51445.722656,1519.326416,267.752228,65.75499,241.774017,471.229614,105.816322,494.522766,479.649963,1182.370239,264.51709,61.992931,494.137878,5487.503418,309.414337,110.674232,819.484619,13327.859375,601.260193,162.541183,1630.588989,40.348595,369.656219,596.014587,194.236023,255.26033,838.886414,6296.555664,120.30603,52.813816,661.045288,199.629272,521.652161,1543.790039,3445.3479,13874.084961,165.57373,98.178429,325.83017,927.945251,296.592102,120.43853,867.780151,203.081604,160.486221,291.061646,622.377563,1064.285278,124.285385,527.064209,366.297607,438.258545,566.347839,594.681396,348.894989,1296.519531,163.803345,197.335571,5.082466,272.135376,3346.352295,115.22258,479.766571,118.893661,2106.906982,272.861176,460.128265,304.103607,328.559052,917.000488,177.1577,843.709045
2017-01-06,11305.0,1230.80603,185.615707,153.34346,335.35025,4463.750488,42.058678,57.150002,127.3787,1318.043823,35.794487,1597.550537,119.607918,3.55,906.78125,938.300415,233.711105,2037.797485,168.783386,1114.262085,218.522858,871.15271,2973.789307,1799.886719,522.322815,104.33287,125.367165,456.025787,213.371567,1818.795898,158.965729,76.216469,470.987579,542.554565,99.221001,1341.705688,332.172089,328.350464,55.404167,243.801865,78.870918,371.771545,181.577423,113.585587,398.006378,820.920776,293.406647,218.302551,121.391922,262.256683,97.434387,119.492798,20.713465,710.428711,1079.201172,3036.060303,265.26059,116.414818,492.679962,88.715187,324.518982,82.946175,29.944544,616.751221,316.149994,107.910156,60.240009,299.775726,340.604065,43.764957,103.404747,224.233795,146.889603,382.210205,584.183472,273.14856,347.509521,99.659058,39.599796,157.301834,786.342285,169.501572,9225.841797,1150.660767,226.206451,477.649994,98.800377,46.950001,121.93161,176.925858,860.960327,433.540405,537.074463,331.269409,674.380737,81.647041,66.355873,161.060883,34.694736,102.800003,39.099998,73.550003,1375.178833,414.858337,132.672562,84.046814,326.405151,139.692001,87.766266,715.650085,342.179749,735.536743,51315.003906,1524.719482,258.977325,66.544434,241.634827,450.084137,106.861557,491.746735,469.758484,1165.490601,266.549103,61.346725,500.522675,5494.962891,301.859192,112.001938,825.369568,13198.323242,596.228638,160.607452,1642.720825,40.269096,361.268402,598.937622,187.241776,253.996597,834.981079,6223.36084,119.37114,51.753685,653.595032,199.1082,520.465393,1525.034668,3453.344727,14012.856445,156.938904,98.46273,334.284515,938.178528,290.338531,119.528725,861.685486,200.3293,170.208115,289.743591,618.618408,1040.12207,123.73941,524.021606,366.516754,421.782288,566.592896,586.676514,346.117889,1313.996094,161.459457,196.99086,5.001658,266.180054,3286.900635,115.04747,478.918732,116.459457,2118.843262,272.861176,467.844849,303.73996,320.92807,903.357788,173.303802,842.30188
2017-01-09,11503.75,1242.323975,183.531876,150.843506,334.966888,4443.246094,42.112156,59.349998,128.745743,1312.899048,35.256588,1618.050415,117.16227,3.5,887.855469,949.337402,234.010086,2036.963623,172.150421,1136.178345,220.335159,870.954407,2987.866943,1811.35144,519.178162,109.89608,127.22998,447.141846,219.302612,1825.088623,167.911728,77.829071,475.486908,537.524902,100.975395,1343.072754,334.383362,338.13443,56.243626,247.023041,79.192093,375.973755,182.742554,114.035141,405.116119,815.808105,308.474762,219.989136,121.343956,259.41217,96.076416,122.463081,20.952604,707.297607,1080.506958,2940.966064,267.432526,117.691505,484.910095,86.994415,320.317291,82.101402,29.944544,610.822388,322.75,97.287376,69.979637,307.646027,338.536652,44.557201,107.878418,231.860184,161.974838,393.426819,584.942078,274.549622,351.265869,101.159393,41.289127,154.61084,783.795898,172.994156,9178.663086,1151.790283,226.68837,485.049988,98.406357,50.950001,123.001198,176.772507,844.911804,432.693176,531.651001,326.187561,676.02771,83.326279,66.49897,161.842285,34.439564,100.0,39.25,74.25,1388.844971,407.911469,131.885773,85.088104,325.052155,138.189392,88.345253,708.062866,341.201385,732.52771,51086.074219,1540.087402,257.89801,65.801437,239.036636,445.855042,106.583755,494.33136,472.16449,1160.375488,263.568848,63.500759,519.149597,5477.355957,301.562958,109.820702,813.795776,13254.280273,592.641418,160.500015,1631.543091,42.671642,363.883423,598.450439,187.071793,268.101837,830.863525,6176.332031,116.910896,51.946438,663.496582,198.041183,521.796814,1530.198364,3460.316895,14101.352539,155.0289,97.041229,332.729706,963.640747,293.250458,119.528725,838.354187,200.735382,170.507248,295.015717,615.445313,1050.288696,123.838676,526.610046,368.656921,425.104462,563.650879,588.61853,345.533203,1280.905151,161.369278,197.434082,5.010164,263.60733,3256.334229,113.789452,481.262726,114.502556,2127.708008,273.68454,474.918427,303.73996,326.126648,895.456909,174.060028,839.875793
2017-01-10,11678.349609,1250.308838,185.206726,151.970932,334.439728,4381.783691,42.88755,59.150002,132.505096,1304.667358,36.087887,1620.504517,120.601471,3.5,901.025513,958.826294,235.684341,2038.68042,177.671753,1135.781738,223.005875,892.275757,3005.339111,1817.678223,518.058472,107.775681,130.163895,449.990479,213.663254,1808.607666,165.186508,78.451462,472.567139,543.69989,100.780464,1335.147583,329.097687,378.591156,56.688046,244.763412,76.71447,374.421936,184.369873,113.217232,405.916565,814.301697,317.319092,241.732819,120.096954,263.252228,97.385887,126.115059,20.856928,712.307312,1071.270264,2923.331055,270.029449,116.556671,488.644745,88.715187,333.268433,82.649117,29.944544,613.566284,321.700012,100.700111,71.628479,304.788361,338.86557,44.029041,107.17205,233.936035,164.54158,393.215576,594.31427,275.556244,354.010925,103.02346,42.133789,160.87352,783.32428,174.85257,8955.734375,1145.859863,228.002151,489.850006,98.997383,51.200001,125.626503,178.718307,836.050598,432.782379,527.262878,327.659882,664.780945,84.143204,66.212753,164.048615,34.420662,110.449997,39.450001,74.800003,1409.0448,411.595062,141.376419,84.716217,326.405151,139.740433,88.682999,711.457153,349.321747,705.693054,52753.5,1536.030762,254.003296,66.2658,241.959641,438.341583,107.351189,495.14505,475.951752,1156.144043,260.182251,62.509907,536.750854,5472.630859,302.945557,110.911324,798.73999,13466.837891,591.197144,155.601212,1632.633789,42.018009,361.120392,615.209351,186.173203,266.735718,822.416077,6165.856934,117.894989,52.621067,674.59967,198.810425,527.679626,1535.508423,3452.073486,14147.119141,157.615387,98.604881,331.515015,958.84259,289.861115,124.79084,830.973755,201.863358,170.407532,295.214661,616.275269,1055.604736,123.540863,524.203247,377.305389,425.149353,592.483215,585.63446,352.208038,1297.044678,162.135559,195.85817,5.171781,270.515533,3244.067627,115.362465,478.81897,114.502556,2124.241211,270.939911,474.077515,315.013855,328.511353,896.879944,175.720001,845.892517
2017-01-11,12511.400391,1273.780029,187.076324,152.032211,336.02121,4406.408203,43.235142,60.25,136.069183,1300.130615,36.332382,1629.118408,120.983597,3.6,911.805481,963.470825,233.023438,2082.391846,176.379181,1156.26001,219.715164,888.705688,3013.675537,1825.717529,524.91925,107.456497,130.583038,460.371155,212.447876,1882.821777,166.114258,78.39489,474.529572,545.641968,100.975395,1376.534912,329.204346,377.074677,55.700447,254.378952,75.429771,372.547455,184.129166,113.789574,404.551117,817.132019,313.949829,248.160187,120.144913,264.058105,98.210365,128.939255,21.096165,713.029846,1067.304688,2923.907471,266.440979,116.107483,492.594055,89.599464,355.710358,82.769798,29.944544,604.011536,326.149994,100.603989,72.088615,304.975708,342.624481,44.581196,105.945709,231.679703,169.179733,391.056763,603.931091,276.885406,356.804047,105.069374,43.326252,171.197235,793.651672,178.249008,8975.300781,1157.909302,231.945404,491.399994,99.391403,50.400002,130.196518,179.533081,834.96759,432.135773,548.907593,327.802429,661.487,85.822433,68.120895,172.414215,35.384663,112.25,40.200001,81.949997,1433.833008,418.269989,139.212769,83.922844,329.739258,139.449631,88.682999,727.180908,355.289703,709.935303,55116.226563,1552.973511,254.284851,68.448357,242.191589,438.476563,107.906815,508.020233,471.585236,1153.353882,261.040161,62.682228,544.698242,5481.016602,306.698425,114.562531,800.750732,13721.769531,590.079102,157.234161,1634.496582,43.042618,355.791595,617.791321,189.50032,265.369598,827.000549,6150.574219,116.123611,54.837704,677.09906,200.795547,525.839905,1609.604492,3427.75415,14702.301758,158.928497,98.13105,330.008759,952.747131,296.401154,124.348236,832.06897,201.32193,170.706665,300.412201,619.106628,1059.726196,126.618225,526.837097,391.58844,425.643188,605.62439,598.13916,351.52594,1302.392822,161.414368,196.055145,5.239832,270.848999,3316.92334,118.436073,478.569641,115.504875,2153.423828,277.435547,468.982574,325.245117,327.74823,915.969849,175.608871,847.979004
2017-01-12,12579.0,1351.888062,193.902298,152.693939,335.254486,4377.85791,42.860817,58.900002,136.801514,1269.308716,36.087887,1620.023315,120.181129,3.45,910.7323,970.862183,232.18631,2137.92627,169.405716,1145.648926,217.521347,883.796814,3013.775635,1795.272339,524.252258,105.769279,127.649109,468.820557,208.996201,1911.338867,167.133102,79.017288,479.268158,542.355347,100.715492,1366.199463,329.349884,372.03595,57.626259,248.561584,73.73214,371.383606,182.752182,111.457672,404.833649,813.1604,306.649719,239.727127,120.144913,264.389984,97.870872,125.725533,21.096165,711.295715,1057.439331,2891.280273,264.599579,116.958611,492.336548,89.910156,352.596191,82.370613,29.944544,604.550598,335.049988,99.498444,68.484184,302.071198,338.066772,44.2211,106.200798,227.979309,167.108322,397.838379,604.420593,282.490723,350.543488,104.069153,42.431904,173.203262,778.938721,176.518768,9110.529297,1149.484253,235.144516,488.450012,99.637665,50.75,130.48822,177.922729,837.281433,445.936859,539.786316,326.330048,649.205017,83.326279,68.311707,173.287521,35.186195,112.449997,39.599998,80.650002,1443.708374,416.737183,136.508179,84.046814,324.085724,137.219986,87.139008,726.731628,348.294495,721.774109,54729.820313,1544.38269,252.03244,68.680542,241.170868,442.075806,108.119629,508.115906,470.649597,1137.125122,262.665741,61.432896,542.665833,5425.602051,308.031677,112.19162,809.234863,13508.922852,591.616455,159.576141,1627.63562,42.927792,357.469208,618.376038,190.301758,262.295837,814.647766,6157.286133,114.106209,53.922138,664.409912,211.242279,524.508423,1592.700317,3451.540771,14633.210938,157.416412,97.894127,324.032501,958.259521,296.066956,124.889198,829.878662,200.509781,169.759415,302.376831,655.96405,1068.826416,124.235756,525.701782,390.976868,432.06311,600.720886,594.870911,354.400543,1267.009766,167.634735,193.98674,5.116492,264.179047,3316.329834,116.025703,477.023621,115.648087,2151.49292,278.533356,473.434448,334.627899,324.695831,920.533875,178.190262,832.937012
2017-01-13,12465.849609,1309.639893,196.609314,151.970932,336.62027,4382.220703,41.978462,58.799999,135.77623,1271.366699,35.40329,1623.488037,120.601471,3.45,910.439697,955.080688,232.963638,2114.280273,174.208969,1130.178589,217.807495,892.573242,3014.77417,1807.069946,514.318481,105.153687,132.399277,459.840088,208.023911,1881.173706,164.747498,80.375267,480.799835,547.135925,100.845444,1362.584595,325.654755,384.950836,55.897964,245.821136,76.622704,373.031433,181.047806,115.794701,400.595978,821.103455,308.006805,240.274139,119.041779,267.044739,96.367401,130.594833,21.048279,718.906799,1057.294067,2863.650391,264.788422,116.296608,487.657471,91.463638,354.721741,82.509865,29.944544,605.383606,331.700012,100.267525,71.206673,303.710876,340.885956,44.053047,104.738998,238.945038,164.181335,399.035126,603.197083,287.305084,357.911713,103.887306,41.189751,168.555161,780.872192,177.896561,9134.464844,1174.335449,234.881409,482.75,98.948128,50.049999,127.960121,177.510559,836.099792,435.123383,541.462463,329.132233,642.428711,80.103958,67.500748,173.655258,34.921566,109.900002,38.849998,78.449997,1442.661133,416.638367,136.114761,83.650131,325.873627,142.115509,85.691528,726.53186,346.680237,722.36615,53086.273438,1544.38269,251.797821,68.216148,239.732574,441.670868,107.596497,503.425385,465.347351,1117.315918,268.490692,63.802322,532.724487,5466.65332,315.290527,112.096786,813.550598,13543.788086,591.104004,158.37291,1627.408447,42.291828,355.248932,623.881104,196.324585,263.627838,811.08197,6108.398438,113.663368,53.488449,663.352356,206.056137,527.946411,1578.621582,3463.065186,14658.004883,158.212234,97.799355,325.392914,947.044739,297.403625,121.348335,831.069092,204.074188,169.659698,301.033905,656.110596,1025.487183,127.412384,526.610046,389.928802,438.617706,592.385071,590.134277,349.187317,1273.885986,167.679825,210.780197,5.558814,259.51004,3283.883545,114.209114,479.217987,114.932137,2152.151611,273.821777,473.780731,342.725708,327.795929,911.700562,178.72522,826.920166
