,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
28,28,2.25170543265575,2022-03-28 00:36:43.368395,2022-03-28 00:47:48.720272,0 days 00:11:05.351877000,544,0.8755943343045973,276,0.0980879980092566,COMPLETE
29,29,2.0868984222548037,2022-03-28 00:47:48.721030,2022-03-28 00:47:56.143469,0 days 00:00:07.422439000,415,0.4356453949257567,5,0.4131034099286307,COMPLETE
30,30,2.2059426165474965,2022-03-28 00:47:56.143951,2022-03-28 00:49:03.774328,0 days 00:01:07.630377000,363,0.7039218492294074,58,0.08664913868530252,COMPLETE
31,31,2.196813241025908,2022-03-28 00:49:03.775182,2022-03-28 00:53:11.605861,0 days 00:04:07.830679000,486,0.4210814617693684,126,0.15683321192715566,COMPLETE
32,32,2.2177809275838825,2022-03-28 00:53:11.606668,2022-03-28 00:58:24.293646,0 days 00:05:12.686978000,456,0.5661600547750687,178,0.2025845449057812,COMPLETE
33,33,2.270888522680001,2022-03-28 00:58:24.294476,2022-03-28 01:00:40.429743,0 days 00:02:16.135267000,258,0.6314005751928944,210,0.11869874039007594,COMPLETE
34,34,2.2450535618539136,2022-03-28 01:00:40.430555,2022-03-28 01:03:46.929516,0 days 00:03:06.498961000,294,0.6458159207288479,231,0.0013091931984514082,COMPLETE
35,35,2.2057665372174773,2022-03-28 01:03:46.930317,2022-03-28 01:07:46.644881,0 days 00:03:59.714564000,364,0.791576498344392,203,0.4724877281841789,COMPLETE
36,36,2.261867666076223,2022-03-28 01:07:46.645711,2022-03-28 01:11:08.043453,0 days 00:03:21.397742000,278,0.6982428303102849,274,0.12022980102852182,COMPLETE
37,37,2.2836292431989964,2022-03-28 01:11:08.044265,2022-03-28 01:11:12.606145,0 days 00:00:04.561880000,12,0.5492159436408462,441,0.28526208258067065,COMPLETE
38,38,2.2773271664375137,2022-03-28 01:11:12.606615,2022-03-28 01:11:42.984315,0 days 00:00:30.377700000,57,0.43443789905084734,454,0.2980118862202816,COMPLETE
39,39,2.2073578660983406,2022-03-28 01:11:42.984982,2022-03-28 01:11:44.376232,0 days 00:00:01.391250000,4,0.2449311611988017,442,0.5932769646119731,COMPLETE
40,40,2.2437928451579543,2022-03-28 01:11:44.376667,2022-03-28 01:12:22.563344,0 days 00:00:38.186677000,68,0.3085342185185368,446,0.3501935385160779,COMPLETE
41,41,2.260253395061935,2022-03-28 01:12:22.563898,2022-03-28 01:12:38.645517,0 days 00:00:16.081619000,31,0.4303444312356043,517,0.2918140033932245,COMPLETE
42,42,2.2406421635694604,2022-03-28 01:12:38.645996,2022-03-28 01:14:01.338687,0 days 00:01:22.692691000,117,0.5424339010135246,449,0.5304113877205713,COMPLETE
43,43,2.2483094032782316,2022-03-28 01:14:01.339521,2022-03-28 01:14:22.738911,0 days 00:00:21.399390000,47,0.6222139772997242,411,0.07471432631513746,COMPLETE
44,44,2.2647733140198314,2022-03-28 01:14:22.739419,2022-03-28 01:15:37.450564,0 days 00:01:14.711145000,123,0.38367718354092994,375,0.24165097979150307,COMPLETE
45,45,2.2514960037979934,2022-03-28 01:15:37.451294,2022-03-28 01:17:50.140840,0 days 00:02:12.689546000,154,0.5451619706809541,471,0.3873745829119518,COMPLETE
46,46,2.2480284622399043,2022-03-28 01:17:50.141633,2022-03-28 01:17:50.930043,0 days 00:00:00.788410000,3,0.46370967914474626,341,0.6544231457616924,COMPLETE
47,47,2.280284912192792,2022-03-28 01:17:50.930524,2022-03-28 01:18:46.443051,0 days 00:00:55.512527000,97,0.10850375738718815,395,0.2900319631217812,COMPLETE
48,48,2.28715937385821,2022-03-28 01:18:46.443874,2022-03-28 01:19:35.345726,0 days 00:00:48.901852000,87,0.3002139012632738,407,0.29949062243266794,COMPLETE
49,49,2.2445366768425745,2022-03-28 01:19:35.346284,2022-03-28 01:20:19.544444,0 days 00:00:44.198160000,80,0.1501309355114054,412,0.46271407885434007,COMPLETE
