,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
39,39,2.4097932588286195,2022-03-27 17:26:42.183565,2022-03-27 17:26:46.952394,0 days 00:00:04.768829000,149.0025240949649,63.60728388315085,COMPLETE
40,40,2.2565652672935377,2022-03-27 17:26:46.952761,2022-03-27 17:26:51.430197,0 days 00:00:04.477436000,157.2433109123247,56.118547461687044,COMPLETE
41,41,2.3409911672132413,2022-03-27 17:26:51.430564,2022-03-27 17:26:55.654663,0 days 00:00:04.224099000,176.48761074827644,46.62137657868446,COMPLETE
42,42,2.4615381652310186,2022-03-27 17:26:55.655396,2022-03-27 17:26:59.463071,0 days 00:00:03.807675000,140.87843910337892,53.35283208390066,COMPLETE
43,43,2.2221889348808257,2022-03-27 17:26:59.463440,2022-03-27 17:27:01.873858,0 days 00:00:02.410418000,146.85252040468635,32.477189132782854,COMPLETE
44,44,2.221160857649791,2022-03-27 17:27:01.874233,2022-03-27 17:27:07.152351,0 days 00:00:05.278118000,152.50741222274348,68.73573679064273,COMPLETE
45,45,2.4097932588286195,2022-03-27 17:27:07.152718,2022-03-27 17:27:11.299746,0 days 00:00:04.147028000,125.93264102475007,65.81607845762434,COMPLETE
46,46,2.365440481912277,2022-03-27 17:27:11.300121,2022-03-27 17:27:16.901816,0 days 00:00:05.601695000,138.5423510751363,80.25605274511821,COMPLETE
47,47,2.3237906443093967,2022-03-27 17:27:16.902191,2022-03-27 17:27:20.880698,0 days 00:00:03.978507000,160.5588840774948,49.69251507153878,COMPLETE
48,48,2.293833066918534,2022-03-27 17:27:20.881072,2022-03-27 17:27:22.222646,0 days 00:00:01.341574000,167.46846078824365,15.445843526111382,COMPLETE
49,49,2.349734766356029,2022-03-27 17:27:22.223019,2022-03-27 17:27:25.919000,0 days 00:00:03.695981000,119.07960468885375,59.70477863439651,COMPLETE
