Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
2016-01-15,211.51649475097656,845.9015502929688,366.7198181152344,1969.8638916015625,589.4839477539062,1899.9901123046875,204.83485412597656,272.54052734375,1315.8641357421875,593.630615234375,182.66928100585938,1022.8768310546876,2780.1630859375,1449.5400390625,524.2772216796875,373.0532836914063,503.7057800292969,2000.3829345703125,69.33339691162111,734.1055297851562,1058.51025390625,193.78892517089844,174.3912811279297,68.60304260253906,897.9741821289062,487.4888000488281,87.22671508789062,673.6995239257812,658.2939453125,557.0201416015625,4009.654541015625,83.53749084472656,5109.37158203125,109.9692153930664,79.9347915649414,512.6770629882811,9538.0224609375,178.63108825683594,751.8934326171875,1006.5653076171876,118.6935806274414,341.16180419921875,191.94737243652344,445.3249206542969,324.3798522949219,244.80258178710938,2570.223876953125,197.78399658203125
2016-01-18,212.53411865234372,818.0493774414062,365.6909484863281,1908.5748291015625,542.9096069335939,1826.60302734375,196.9384613037109,267.33184814453125,1272.6717529296875,576.0390014648438,178.25379943847656,1013.6653442382812,2722.398681640625,1379.8065185546875,523.8731689453125,374.9675598144531,495.8274841308594,2006.81005859375,68.75400543212889,739.3085327148438,1041.9395751953123,192.62335205078125,175.224609375,67.03529357910156,876.0985717773438,484.0674743652344,88.8861312866211,665.5225219726562,643.8255615234375,551.5550537109375,3974.796630859375,82.40486907958984,4961.77880859375,107.4385986328125,79.38886260986328,485.712890625,9442.9482421875,175.43258666992188,749.8396606445312,1013.9325561523438,112.55105590820312,340.0622863769531,197.12835693359372,442.6301574707031,322.83453369140625,243.3287811279297,2592.704345703125,199.25889587402344
2016-01-19,225.66607666015625,813.4796142578125,385.09259033203125,1922.4869384765625,556.8887329101561,1843.453857421875,196.7627258300781,276.280029296875,1257.80615234375,582.8612060546875,177.10694885253906,1016.799072265625,2760.84521484375,1412.31689453125,527.120361328125,373.14239501953125,500.63665771484375,2045.742431640625,69.38168334960939,739.7648315429688,1061.4559326171877,197.5015106201172,174.47459411621094,66.72978973388672,873.516357421875,487.3818359375,89.56781768798828,666.8189697265625,667.2363891601562,545.3327026367189,3939.09423828125,82.74161529541016,4955.205078125,109.24260711669922,78.12461853027344,498.4903869628906,9578.505859375,177.32261657714844,758.3893432617188,1014.6673583984376,116.75382995605469,354.0066223144531,198.88323974609372,438.4382629394531,327.615478515625,245.80599975585938,2590.3486328125,197.3833770751953
2016-01-20,212.63104248046875,808.4768676757812,379.8012390136719,1932.7091064453125,556.3462524414061,1846.8941650390625,194.5002899169922,275.65676879882807,1233.2760009765625,578.0856323242188,170.97113037109375,1006.8275146484376,2717.853271484375,1386.8885498046875,520.1547241210939,374.7673034667969,492.1782531738281,2050.43896484375,65.27767944335939,725.7079467773438,1046.4041748046877,193.74575805664062,171.64122009277344,64.83241271972656,851.2996215820312,479.5129089355469,91.83716583251952,660.7860107421875,663.1661987304688,544.5047607421875,3808.484130859375,80.93553924560547,5007.05078125,106.88738250732422,77.37757110595703,479.8376159667969,9455.4052734375,168.30865478515625,757.1474609375,1015.0236206054688,113.19763946533205,342.1114501953125,193.86936950683597,433.7330932617188,329.2091064453125,234.2039794921875,2569.683837890625,197.5836639404297
2016-01-21,214.47239685058597,812.4214477539062,400.9176330566406,1928.1279296875,566.4730834960938,1841.4100341796875,192.31480407714844,275.38967895507807,1205.6622314453125,565.5133666992188,165.265380859375,1004.6907958984376,2610.84765625,1388.080322265625,516.5785522460939,371.80706787109375,494.449951171875,2035.113525390625,65.95364379882811,707.9544067382812,1041.2950439453123,195.3862152099609,170.22454833984375,63.69880294799805,851.0560913085938,486.2699890136719,91.97173309326172,658.9910278320312,655.2042236328125,538.8030395507811,3651.554443359375,81.42532348632812,4956.1640625,103.88069915771484,75.96965789794922,470.11712646484375,9269.341796875,170.19869995117188,738.5674438476562,1006.0543212890624,112.4586944580078,328.4169921875,196.87767028808597,434.0325012207031,331.6719970703125,236.86929321289062,2645.665771484375,200.58811950683597
2016-01-22,214.9085235595703,836.9542236328125,415.6158142089844,1967.0643310546875,574.2271728515625,1886.3297119140625,194.0060577392578,265.95184326171875,1203.913330078125,567.1215209960938,171.7166290283203,1027.3876953125,2729.45361328125,1470.2152099609375,515.837890625,373.5875549316406,497.9783630371094,2135.307861328125,69.864501953125,704.2119140625,1066.4732666015623,200.9551239013672,171.53012084960938,65.34693908691406,875.026611328125,485.9277648925781,95.7973403930664,681.1284790039062,678.67431640625,567.2880249023438,3851.645751953125,84.5782470703125,4972.36669921875,108.36566925048828,76.48685455322266,479.64654541015625,9656.501953125,178.92185974121094,753.8995971679688,1024.4613037109377,115.96869659423828,339.362548828125,207.0725250244141,439.93536376953125,335.7285461425781,250.3527374267578,2663.6796875,200.33319091796875
2016-01-25,211.66189575195312,845.2760620117188,412.3822021484375,1974.232666015625,577.7443237304688,1918.88525390625,192.83099365234372,264.88336181640625,1197.7926025390625,565.8543701171875,174.8418426513672,1032.3734130859377,2749.244873046875,1465.1903076171875,515.4562377929689,373.3427734375,503.2225646972656,2080.67919921875,69.52653503417969,714.9827270507812,1081.3411865234377,203.80430603027344,171.8912353515625,63.59429168701172,883.9912719726562,486.5264587402344,99.31798553466795,679.0843505859375,662.007568359375,557.5406494140625,3829.50146484375,84.45580291748047,4984.91650390625,110.06945037841795,76.42938995361328,479.5509948730469,9745.9306640625,177.32261657714844,771.1421508789062,1028.432861328125,114.81409454345705,332.4653625488281,213.005615234375,440.1919860839844,342.34466552734375,251.8578948974609,2700.050537109375,201.0498352050781
2016-01-27,208.7059783935547,825.9865112304688,407.0418395996094,1953.491943359375,585.7005615234375,1887.0777587890625,191.2275390625,265.15048217773443,1219.4461669921875,565.7569580078125,174.35440063476562,1086.5989990234377,2815.294921875,1448.763427734375,512.31396484375,374.82232666015625,500.5641479492188,2045.4539794921875,68.60916900634766,700.9259033203125,1077.0604248046877,204.8835601806641,173.8634796142578,63.835487365722656,885.0144653320312,486.8899841308594,100.57374572753906,672.7023315429688,658.2344360351562,556.7835083007811,3858.2138671875,88.00668334960938,5008.96875,109.44308471679688,79.44633483886719,477.353759765625,9697.373046875,178.72799682617188,784.4204711914062,1035.17138671875,114.95263671875,336.9135437011719,215.2618408203125,430.35382080078125,337.70855712890625,259.10125732421875,2701.130126953125,203.07118225097656
2016-01-28,204.3448181152344,826.3713989257812,397.4880065917969,1920.02685546875,569.8273315429688,1868.7308349609373,190.8541259765625,259.45217895507807,1228.9268798828125,563.1256103515625,175.81671142578125,1072.306640625,2851.46875,1424.3839111328125,500.5525817871094,378.6333618164063,498.6549682617188,2010.147216796875,67.30553436279297,722.6957397460938,1056.6231689453123,201.3436584472656,176.97462463378906,64.08470153808594,883.9425659179688,483.0838317871094,97.968017578125,661.38427734375,638.4481811523438,569.772216796875,3850.096923828125,88.31282043457031,4991.853515625,110.19475555419922,82.57821655273438,485.73675537109375,9844.8037109375,179.55186462402344,796.8389892578125,1040.28076171875,113.75184631347656,334.0647277832031,212.420654296875,427.78741455078125,327.42230224609375,257.533447265625,2694.406005859375,201.12335205078125
2016-01-29,205.70162963867188,836.9060668945312,400.1827087402344,1986.659912109375,584.857177734375,1856.2669677734373,196.1806640625,258.11660766601557,1237.7633056640625,570.2400512695312,183.47213745117188,1083.5123291015623,2940.671630859375,1476.833740234375,507.809814453125,388.1607971191406,507.4274291992188,2114.007568359375,68.07806396484375,745.6524047851562,1086.312255859375,198.7102508544922,177.89132690429688,64.68769073486328,905.0387573242188,498.1802062988281,94.8151397705078,681.6769409179688,654.580322265625,583.5415649414062,3843.107177734375,87.2107925415039,5009.2412109375,113.37678527832031,84.96304321289062,494.5735168457031,10266.2646484375,174.36642456054688,833.9035034179688,1067.0997314453123,116.84619140625,336.76361083984375,208.66026306152344,428.9423522949219,351.2787170410156,274.15255737304693,2788.057861328125,206.8382110595703
2016-02-01,214.27859497070312,853.7423095703125,391.2657775878906,1974.7415771484373,592.2315063476562,1858.1614990234373,193.32521057128903,264.08203125,1288.87158203125,584.2257690429688,188.40367126464844,1084.4620361328123,2888.68359375,1523.89208984375,514.5060424804689,394.6842956542969,512.2124633789061,2089.247802734375,68.65744781494139,731.0933227539062,1086.358154296875,187.5293273925781,180.41912841796875,64.92082977294922,903.3822021484376,501.7938232421875,94.23210144042969,685.7655029296875,666.7015991210938,580.276611328125,3704.615234375,85.8639144897461,4973.59912109375,112.77544403076172,84.3309326171875,492.137451171875,10394.08203125,167.4363555908203,833.282470703125,1072.1871337890623,116.93856811523438,338.36297607421875,208.3260040283203,425.69140625,347.6568298339844,274.7796630859375,2767.63916015625,208.804443359375
2016-02-02,206.67079162597656,849.0282592773438,383.0347900390625,2005.449951171875,573.3146362304688,1812.8426513671875,189.45932006835938,269.06805419921875,1285.350830078125,559.4220581054689,182.898681640625,1067.8905029296877,2886.789794921875,1534.8924560546875,514.6257934570311,391.2544250488281,509.3366394042969,2074.993408203125,66.19505310058594,730.3175659179688,1086.1282958984377,181.6582336425781,180.141357421875,64.09275817871094,885.0144653320312,502.7347106933594,89.99388885498047,675.2451782226562,666.6124267578125,570.9551391601562,3635.838134765625,82.06816101074219,4981.26513671875,108.51600646972656,84.04360961914062,478.2135314941406,10131.77734375,164.18939208984375,797.794189453125,1070.1341552734377,114.76790618896484,329.41656494140625,193.40977478027344,405.8868408203125,339.978271484375,260.8886108398437,2751.3427734375,208.4736785888672
2016-02-03,203.7148742675781,830.9412841796875,372.8930358886719,1991.495361328125,629.38427734375,1873.1181640625,184.83595275878903,266.93124389648443,1301.551025390625,547.7755126953125,181.92384338378903,1050.8443603515623,2848.722412109375,1495.3623046875,510.5556945800781,382.0406799316406,504.5274963378906,2047.4320068359373,64.36033630371094,749.9423828125,1068.77490234375,176.1757049560547,178.8635711669922,63.7309684753418,882.4810180664062,495.1009216308594,87.31192016601562,663.677734375,658.8287353515625,569.22802734375,3592.1142578125,78.76215362548828,4936.53955078125,106.76210021972656,82.77239227294922,468.7796630859375,9893.751953125,160.94244384765625,797.5554809570312,1078.2554931640623,112.4586944580078,320.1703186035156,187.1842193603516,403.9620361328125,341.9582824707031,256.5614013671875,2718.309814453125,205.00064086914062
