,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
36,36,2.4820354550247665,2022-03-23 22:09:11.316143,2022-03-23 22:09:15.028427,0 days 00:00:03.712284000,185.33183859790117,39.804093639018866,COMPLETE
37,37,2.3409911672132413,2022-03-23 22:09:15.028815,2022-03-23 22:09:18.622422,0 days 00:00:03.593607000,139.9284871689881,50.706343578263564,COMPLETE
38,38,2.3630766386217776,2022-03-23 22:09:18.622807,2022-03-23 22:09:20.582697,0 days 00:00:01.959890000,157.21938777794927,24.78552092885602,COMPLETE
39,39,2.5061849891817642,2022-03-23 22:09:20.583067,2022-03-23 22:09:25.444465,0 days 00:00:04.861398000,164.9044683464069,57.55690541586142,COMPLETE
40,40,2.2380123844367463,2022-03-23 22:09:25.444849,2022-03-23 22:09:26.268359,0 days 00:00:00.823510000,149.8786979079805,10.362550825336854,COMPLETE
41,41,2.4518971475019433,2022-03-23 22:09:26.268739,2022-03-23 22:09:30.950574,0 days 00:00:04.681835000,164.90061277066215,56.56726584172595,COMPLETE
42,42,2.3237906443093967,2022-03-23 22:09:30.950954,2022-03-23 22:09:34.748077,0 days 00:00:03.797123000,168.92189510827438,44.27512919406007,COMPLETE
43,43,2.276900523175873,2022-03-23 22:09:34.748451,2022-03-23 22:09:40.599205,0 days 00:00:05.850754000,177.56738980763504,65.87781134330433,COMPLETE
44,44,2.3867955226497757,2022-03-23 22:09:40.599590,2022-03-23 22:09:47.484170,0 days 00:00:06.884580000,187.4177726982599,72.16421040423361,COMPLETE
45,45,2.3039781901497833,2022-03-23 22:09:47.484560,2022-03-23 22:09:50.592433,0 days 00:00:03.107873000,104.461816925611,59.49457561464863,COMPLETE
46,46,2.3094110071617826,2022-03-23 22:09:50.592819,2022-03-23 22:09:55.824654,0 days 00:00:05.231835000,193.5576647544908,53.42124524290685,COMPLETE
47,47,2.297187168884784,2022-03-23 22:09:55.825323,2022-03-23 22:10:04.546343,0 days 00:00:08.721020000,172.63518284478934,99.81174838309147,COMPLETE
48,48,2.4785953504439977,2022-03-23 22:10:04.546869,2022-03-23 22:10:12.932596,0 days 00:00:08.385727000,199.65170648454276,82.20895100934902,COMPLETE
49,49,2.498805964856015,2022-03-23 22:10:12.933063,2022-03-23 22:10:18.822420,0 days 00:00:05.889357000,176.74704015281068,64.4542156771498,COMPLETE
