Date,ASIANPAINT,BAJFINANCE,BAJAJFINSV,BRITANNIA,DIVISLAB,GRASIM,HCLTECH,HDFCBANK,HINDALCO,HINDUNILVR,ICICIBANK,INFY,JSWSTEEL,LT,NESTLEIND,POWERGRID,RELIANCE,TCS,TATACONSUM,TATASTEEL,TECHM,TITAN,ULTRACEMCO,WIPRO
2017-01-05,888.645263671875,890.8363037109375,3012.895263671875,1328.1956787109375,733.05078125,651.798095703125,390.8332824707031,578.03564453125,157.4358673095703,775.3667602539062,226.67935180664062,435.5951232910156,158.3660125732422,837.4512329101562,5455.2177734375,114.27452087402344,519.97900390625,1058.0748291015623,117.54676818847656,358.2803039550781,422.59271240234375,348.0600280761719,3330.1015625,177.15774536132812
2017-01-06,901.2503051757812,869.7474365234375,2973.068603515625,1341.7056884765625,707.5283813476562,643.855712890625,376.8361511230469,581.666015625,156.22109985351562,775.9252319335938,227.47239685058602,425.1441955566406,157.96026611328125,836.6392211914062,5462.6337890625,113.04705810546876,518.7965698242189,1034.052490234375,117.0303955078125,358.4939270019531,406.7054443359375,345.28955078125,3270.93896484375,173.3040771484375
2017-01-09,882.43994140625,869.5492553710938,2987.142578125,1343.07275390625,704.4100341796875,646.377685546875,387.8949890136719,582.4213256835938,153.54856872558594,773.4124145507812,227.95704650878903,424.3133850097656,158.72665405273438,830.4439086914062,5445.13037109375,111.69983673095705,520.1238403320311,1044.1597900390623,117.124267578125,360.5874328613281,409.9088134765625,344.7062683105469,3240.5205078125,174.06005859375
2017-01-10,895.529541015625,890.8363037109375,3004.6103515625,1335.147705078125,709.3993530273438,638.5859375,387.68682861328125,591.753173828125,159.76824951171875,772.947021484375,229.27877807617188,424.40081787109375,160.89048767089844,834.5640869140625,5440.4326171875,111.69983673095705,525.9876708984375,1049.43994140625,116.84261322021484,369.04669189453125,409.9521179199219,351.36517333984375,3228.31396484375,175.71954345703125
2017-01-11,906.2437744140624,887.27197265625,3012.945068359375,1376.5350341796875,710.1189575195312,645.8507080078125,385.5583801269531,601.3286743164062,170.02101135253906,783.1376953125,233.24403381347656,423.7667541503906,169.0950469970703,849.510986328125,5448.76904296875,113.64582061767578,524.1537475585939,1053.5423583984377,119.75312042236328,383.0173034667969,410.4283447265625,350.68463134765625,3300.815673828125,175.60890197753906
2017-01-12,905.17724609375,882.3710327148438,3013.045166015625,1366.19970703125,708.391845703125,644.0814819335938,392.2445983886719,601.8158569335938,172.01327514648438,768.6195678710938,236.46026611328125,437.300537109375,169.9515838623047,871.76611328125,5393.68115234375,118.55567932128906,522.826416015625,1062.5845947265623,117.49982452392578,382.419189453125,416.6187133789063,353.5523681640625,3300.224853515625,178.1903076171875
2017-01-13,904.8863525390624,891.1333618164062,3014.043212890625,1362.584716796875,715.9718017578125,636.9296875,393.4244689941406,600.59765625,167.39710998535156,770.5274658203125,236.1959228515625,426.696533203125,170.31222534179688,865.3902587890625,5434.48974609375,118.0467529296875,526.2531127929689,1019.5028686523438,120.50422668457031,381.3938293457031,422.9389953613281,348.35162353515625,3267.936279296875,178.7250213623047
2017-01-16,906.825439453125,908.6084594726562,3007.056396484375,1374.5189208984375,708.10400390625,643.4793090820312,384.3090515136719,607.9803466796875,167.73724365234375,770.108642578125,237.29737854003903,417.8854370117188,170.71791076660156,867.8262939453125,5419.888671875,119.39398956298828,519.4240112304689,1023.695556640625,119.84700775146484,391.7329406738281,421.7702026367188,352.7261047363281,3288.11669921875,178.76190185546875
2017-01-17,930.96875,905.2916259765624,3014.142578125,1396.67236328125,708.4878540039062,636.47802734375,387.6405334472656,603.5215454101562,166.23089599609375,782.3466796875,236.5043182373047,417.7760620117188,168.3286895751953,869.6007690429688,5431.265625,118.40599060058594,502.53216552734375,1032.8511962890623,119.8000717163086,388.1441345214844,421.4238586425781,349.9070129394531,3327.54248046875,177.8953094482422
2017-01-18,934.0714721679688,921.1331787109376,3041.04296875,1432.8228759765625,709.3034057617188,651.27099609375,390.5556335449219,605.5194702148438,172.01327514648438,804.9613647460938,236.5483856201172,415.7646179199219,172.2957763671875,873.6306762695312,5451.94873046875,118.82514190673828,498.3332824707031,1040.261962890625,120.78587341308594,400.1922302246094,418.7398986816406,356.7603454589844,3447.049072265625,178.09812927246094
2017-01-19,933.4412231445312,917.123291015625,3148.9443359375,1440.4234619140625,702.5390014648438,651.0452880859375,390.6019287109375,602.4495239257812,171.1386260986328,800.6337890625,237.6498260498047,418.9566955566406,173.69320678710938,871.8262329101562,5445.68359375,120.83100128173828,498.8883666992188,1038.403564453125,122.52278900146484,399.1668701171875,416.7918395996094,362.3013000488281,3407.47607421875,176.6414794921875
2017-01-20,937.8043823242188,898.7075805664062,3058.361572265625,1426.681640625,685.4600830078125,649.9159545898438,388.1033020019531,602.4738159179688,166.81398010253906,800.7734375,232.1425628662109,414.8462829589844,167.38201904296875,850.9547119140625,5434.9501953125,119.39398956298828,495.0755615234375,1035.8427734375,118.67341613769531,388.35772705078125,405.7530212402344,350.6360778808594,3417.517333984375,176.23582458496094
2017-01-23,935.3804931640624,920.4401245117188,3057.812744140625,1433.541015625,659.2179565429688,665.2737426757812,396.6866149902344,606.5184326171875,176.58087158203125,802.5880737304688,226.94369506835938,416.5954284667969,175.04559326171875,838.203125,5457.29052734375,119.87297821044922,490.2976379394531,1048.501953125,120.08172607421876,394.5954284667969,406.6621398925781,353.7953796386719,3472.791748046875,176.9180450439453
2017-01-24,943.864501953125,920.5390625,3123.042236328125,1459.1473388671875,655.3800048828125,686.08935546875,392.7535095214844,617.6775512695312,181.87728881835938,800.6802978515625,226.5912322998047,413.4688720703125,174.86529541015625,853.9921264648438,5488.3349609375,121.75910186767578,495.799560546875,1053.79736328125,120.59810638427734,396.6888732910156,406.83526611328125,354.1842041015625,3599.829345703125,177.56338500976562
2017-01-25,947.9854736328124,989.944580078125,3163.86669921875,1452.9136962890625,646.02490234375,698.6992797851562,389.26007080078125,628.9098510742188,185.3759002685547,808.9165649414062,229.05848693847656,409.5552062988281,176.8488006591797,872.0067749023438,5495.888671875,121.6093978881836,490.9733276367188,1069.54736328125,120.50422668457031,401.17486572265625,403.1556396484375,361.7666015625,3623.01220703125,174.68698120117188
2017-01-27,940.131591796875,985.9841918945312,3163.5673828125,1438.1060791015625,679.7991333007812,701.0330810546875,390.6250305175781,629.5432739257812,185.3759002685547,796.5855712890625,239.67649841308602,411.9821166992188,176.1275634765625,866.08203125,5448.2177734375,122.47762298583984,494.7377624511719,1071.729248046875,121.30226135253906,401.0039367675781,404.41107177734375,362.3984680175781,3628.820068359375,171.6815185546875
2017-01-30,943.6222534179688,1044.3504638671877,3199.551025390625,1457.9190673828125,672.6987915039062,729.9039306640625,388.7974243164063,626.1565551757812,186.1047515869141,794.3519287109375,238.61911010742188,415.1304931640625,177.16436767578125,867.8262939453125,5434.67578125,123.16620635986328,504.2454528808594,1060.4111328125,122.47583770751952,394.8090515136719,408.30712890625,361.0861511230469,3636.30126953125,171.7552490234375
2017-01-31,941.1982421875,1026.627685546875,3239.876708984375,1450.851318359375,671.7392578125,685.487060546875,375.33233642578125,626.9849853515625,184.5984039306641,796.07373046875,236.9889678955078,406.0569763183594,178.6519775390625,869.9014892578125,5390.77783203125,124.06432342529295,504.4385070800781,1013.5472412109376,120.97366333007812,395.6634826660156,391.5107421875,351.9483642578125,3636.8427734375,168.8972930908203
2017-02-01,960.8811645507812,1055.5877685546877,3322.27490234375,1499.190673828125,665.5986328125,707.4320678710938,379.4345397949219,636.26806640625,193.2476806640625,794.8172607421875,247.6069641113281,400.8752746582031,177.8856658935547,896.3670043945312,5446.6044921875,123.22607421875,506.586181640625,985.4105834960938,122.14724731445312,405.5326843261719,389.3463134765625,359.6280212402344,3720.812744140625,168.15972900390625
2017-02-02,958.9419555664062,1043.7069091796877,3455.72900390625,1497.452880859375,707.7681884765625,716.8800659179688,385.587890625,632.85693359375,187.8540496826172,786.6741943359375,251.83657836914062,409.2491455078125,174.82020568847656,888.096435546875,5522.00537109375,122.1183624267578,503.6180114746094,1003.4789428710938,129.2357177734375,407.5406799316406,399.2163391113281,378.4381103515625,3663.5205078125,168.77088928222656
2017-02-03,955.93603515625,1036.9739990234377,3413.656494140625,1497.3831787109375,729.5486450195312,710.8949584960938,387.2660827636719,638.8751220703125,186.3477020263672,790.8155517578125,248.09161376953125,409.3366088867188,172.79161071777344,890.6228637695312,5608.783203125,120.77112579345705,498.86419677734375,1014.7973022460938,133.17898559570312,403.99462890625,415.9694213867188,369.154541015625,3679.221923828125,169.54872131347656
2017-02-06,962.3355712890624,1063.06298828125,3715.100341796875,1522.4798583984375,724.703125,711.534912109375,384.1661071777344,640.3613891601562,184.7441864013672,800.8663940429688,255.8017883300781,408.9649353027344,173.42274475097656,892.4873046875,5808.685546875,120.41189575195312,502.7251586914063,1018.5245361328124,134.02398681640622,404.5072937011719,413.415283203125,380.1392822265625,3696.301513671875,170.78953552246094
2017-02-07,968.9288940429688,1050.4390869140623,3684.456787109375,1497.2674560546875,708.0081176757812,715.4496459960938,380.2503356933594,636.974609375,180.6625213623047,795.9340209960938,253.86325073242188,412.0258483886719,170.4023895263672,902.4119262695312,5645.40087890625,119.6933364868164,497.5369873046875,1020.2745361328124,132.99119567871094,403.99462890625,407.6577453613281,382.4723205566406,3638.368896484375,169.84503173828125
2017-02-08,967.3776245117188,1039.05322265625,3656.2587890625,1498.3797607421875,709.351318359375,734.8348999023438,376.89398193359375,636.2437133789062,183.67518615722656,793.7935791015625,251.83657836914062,409.5115051269531,170.6728515625,906.3516845703124,5705.14111328125,120.41189575195312,494.7618713378906,1032.251953125,137.21612548828122,402.1575012207031,410.9045104980469,413.725341796875,3659.92724609375,170.5673065185547
2017-02-09,972.3709716796876,1030.538330078125,3570.41748046875,1495.1121826171875,726.3822631835938,733.743408203125,382.1149597167969,632.3453369140625,178.52452087402344,791.7461547851562,251.1316070556641,413.6656494140625,174.59481811523438,896.6376342773438,5708.458984375,121.04058837890624,498.4298706054688,1053.3199462890623,135.10366821289062,392.92919921875,419.9087524414063,415.08624267578125,3693.938720703125,172.60447692871094
2017-02-10,962.8688354492188,1044.99365234375,3624.267822265625,1501.32275390625,719.7138061523438,761.1838989257812,386.170654296875,635.2447509765625,176.92100524902344,791.8858032226562,248.1356658935547,423.41693115234375,174.23416137695312,903.4044189453124,5691.41552734375,119.6933364868164,497.1750183105469,1089.9788818359377,135.15061950683594,400.0640258789063,432.80908203125,419.94671630859375,3703.241455078125,173.8082733154297
2017-02-13,954.8211059570312,1048.4591064453123,3630.556396484375,1516.3157958984375,710.4067993164062,753.0532836914062,385.6578063964844,638.4608764648438,179.78785705566406,802.4951171875,248.1797332763672,430.4352722167969,169.27536010742188,902.3215942382812,5711.63671875,121.57947540283205,497.0302429199219,1097.3880615234377,133.27285766601562,403.82373046875,432.592529296875,416.3985900878906,3708.95068359375,175.7343292236328
2017-02-14,950.9912109375,1049.0037841796877,3586.287841796875,1494.4169921875,695.15087890625,761.1085815429688,387.8487243652344,638.8995361328125,181.9744873046875,789.3265380859375,250.8232879638672,431.900146484375,163.95596313476562,897.7804565429688,5705.14111328125,120.26219177246094,506.6585693359375,1093.7520751953123,132.5687255859375,403.6528015136719,436.87823486328125,416.3985900878906,3647.868408203125,176.56771850585938
2017-02-15,951.8638916015624,1030.0928955078123,3621.6728515625,1480.4669189453125,680.758544921875,757.7962036132812,387.0563659667969,644.3085327148438,179.2533721923828,791.0946655273438,247.38668823242188,429.3201599121094,165.26327514648438,890.2017822265625,5683.26171875,120.6214370727539,507.382568359375,1097.13818359375,130.26849365234378,393.1427917480469,429.1294555664063,400.94219970703125,3620.796875,175.82691955566406
2017-02-16,940.4224243164062,1083.5084228515623,3664.444091796875,1497.3367919921875,703.4984741210938,773.1915893554688,393.908935546875,647.086181640625,182.46038818359366,787.4186401367188,245.66842651367188,442.5697326660156,169.00489807128906,884.3372192382812,5718.68359375,121.0426788330078,515.2010498046875,1112.6156005859377,131.53598022460938,401.5594177246094,436.7916564941406,412.169921875,3656.334228515625,178.0863494873047
2017-02-17,931.5989990234376,1078.70654296875,3678.7177734375,1505.2158203125,718.1786499023438,783.392333984375,391.2284851074219,671.0369262695312,178.47592163085938,782.905029296875,249.36929321289062,437.3224182128906,166.70579528808594,888.9986572265625,5748.8076171875,121.8851089477539,519.0619506835939,1094.5020751953123,131.58291625976562,400.0640258789063,435.92584228515625,419.4606628417969,3660.518310546875,176.0676727294922
2017-02-20,946.0945434570312,1085.0430908203123,3635.048095703125,1509.45654296875,726.0944213867188,794.4965209960938,393.4428405761719,686.6549072265625,178.13577270507812,795.189453125,248.7965850830078,441.76080322265625,169.77125549316406,891.7955932617188,5788.97119140625,124.23197174072266,519.0137329101561,1137.3658447265625,132.94427490234378,416.17083740234375,432.85235595703125,422.328369140625,3698.0732421875,176.17880249023438
2017-02-21,961.3660278320312,1085.0430908203123,3617.4306640625,1501.18359375,731.515625,804.2456665039062,396.8457946777344,689.7980346679688,177.30970764160156,802.9138793945312,250.9554443359375,443.22564697265625,168.55409240722656,892.1865844726562,5874.09130859375,124.05145263671876,525.1913452148439,1120.61572265625,132.94427490234378,419.5032958984375,439.7353515625,444.5408630371094,3710.5751953125,176.23435974121094
2017-02-22,989.2907104492188,1065.5877685546877,3743.298583984375,1501.021240234375,720.577392578125,788.5868530273438,388.8743591308594,681.8062744140625,174.9773406982422,804.2169189453125,252.14495849609366,432.9715270996094,166.79598999023438,888.3671264648438,5893.712890625,121.31348419189452,582.7684326171875,1096.13818359375,131.44209289550778,413.6074523925781,439.77862548828125,427.7235107421875,3718.8935546875,175.75283813476562
2017-02-23,978.333984375,1057.6175537109377,3840.1201171875,1495.5989990234375,719.1861572265625,771.5728759765625,392.9066467285156,679.44287109375,176.96957397460938,798.7258911132812,250.69102478027344,441.1485595703125,168.55409240722656,894.1715087890625,5879.01904296875,119.83918762207031,570.8235473632812,1128.0928955078125,130.7379150390625,415.0600280761719,436.0557556152344,420.8702087402344,3727.063720703125,180.04945373535156
2017-02-27,971.4983520507812,1080.7857666015623,3829.53955078125,1510.47607421875,736.025146484375,766.6419067382812,391.5548095703125,679.101806640625,175.65762329101562,806.357177734375,245.7124786376953,442.7009582519531,167.0664520263672,881.6906127929688,5840.19091796875,115.9879379272461,597.9227905273438,1131.7523193359375,130.40931701660156,410.65948486328125,432.7223815917969,423.2032775878906,3678.926513671875,181.40138244628903
2017-02-28,993.0721435546876,1097.2210693359377,3906.94677734375,1496.7110595703125,728.1093139648438,745.4498291015625,391.6247253417969,677.396240234375,179.1562042236328,805.8455200195312,243.50955200195312,442.7009582519531,168.55409240722656,883.7056274414062,5761.47265625,115.62689208984376,597.5125732421875,1121.0245361328123,129.61129760742188,412.45391845703125,432.3760986328125,425.0016174316406,3715.694091796875,181.04949951171875
2017-03-01,1001.3623657226562,1065.1915283203123,3916.629150390625,1474.2794189453125,733.8662719726562,757.11865234375,395.8202209472656,678.151611328125,183.91815185546875,814.7796020507812,245.9327545166016,448.2762756347656,171.1236572265625,887.885986328125,5757.92724609375,115.92776489257812,595.7991943359375,1127.070068359375,134.822021484375,427.5353698730469,432.6791687011719,425.92510986328125,3672.92138671875,180.9569091796875
2017-03-02,997.48388671875,1038.3602294921877,3868.367919921875,1443.296875,721.1051025390625,749.138671875,393.3262634277344,672.523193359375,184.1125030517578,816.6409301757812,245.5362548828125,447.46728515625,165.44357299804688,886.5626831054688,5709.287109375,114.18267822265624,596.8851318359375,1137.02490234375,132.47483825683594,422.66485595703125,432.80908203125,418.4400024414063,3758.269775390625,181.56805419921875
2017-03-03,982.8911743164062,1035.885009765625,3754.8271484375,1435.2327880859375,727.7734985351562,768.6369018554688,397.5916442871094,671.0125732421875,192.9561309814453,816.3152465820312,243.15711975097656,450.9217834472656,165.8943634033203,884.3972778320312,5701.87109375,114.84461212158205,607.4063110351562,1133.661376953125,134.58729553222656,423.0493469238281,436.0990295410156,427.5777282714844,3742.4697265625,182.92002868652344
2017-03-06,998.1141967773438,1023.7067260742188,3810.67431640625,1430.2503662109375,727.0060424804688,755.9141235351562,398.8269348144531,672.8399658203125,193.927978515625,812.5460815429688,243.86203002929688,452.1024475097656,166.66075134277344,893.570068359375,5778.4697265625,116.64988708496094,629.9931030273438,1123.865478515625,134.493408203125,420.9985961914063,432.85235595703125,425.8279113769531,3764.47119140625,182.19772338867188
2017-03-07,992.8297119140624,1041.9739990234377,3798.09765625,1417.8062744140625,724.4153442382812,757.4197387695312,399.6660461425781,675.4957885742188,187.1251678466797,811.5689086914062,243.2011566162109,445.9368591308594,163.5952911376953,894.05126953125,5821.16748046875,117.07110595703124,629.8001098632812,1136.2745361328125,134.02398681640622,411.8557434082031,432.85235595703125,427.2860412597656,3727.851318359375,183.40151977539062
2017-03-08,991.4722290039062,1070.488525390625,3824.998046875,1429.9722900390625,743.0774536132812,754.4461059570312,395.1676025390625,678.4194946289062,184.84136962890625,810.8707885742188,241.7913055419922,440.6894836425781,160.52984619140625,887.9761962890625,5846.36279296875,117.70294189453124,623.1640625,1141.9111328125,132.75648498535156,403.695556640625,425.8826599121094,428.64697265625,3744.291259765625,183.38302612304688
2017-03-09,999.7622680664062,1076.42919921875,3797.848388671875,1426.8209228515625,729.1168823242188,759.9793090820312,393.6058654785156,679.3941040039062,183.8695373535156,809.9403076171875,240.9982452392578,442.3292236328125,159.4479522705078,888.3370971679688,5721.4462890625,117.01092529296876,621.0162963867188,1145.3431396484375,132.19319152832028,401.13214111328125,423.32861328125,429.9107666015625,3763.240966796875,179.456787109375
2017-03-10,998.9382934570312,1083.6568603515623,3819.009033203125,1447.166748046875,730.4601440429688,752.1123046875,394.5382080078125,682.2691650390625,182.3146209716797,814.5004272460938,238.3988342285156,446.8331604003906,158.90696716308594,897.178955078125,5648.62548828125,115.8675765991211,618.554931640625,1155.5704345703125,128.71934509277344,399.6795654296875,411.9434814453125,432.8756103515625,3792.37939453125,180.4013214111328
2017-03-14,1038.837646484375,1115.5379638671877,3924.015380859375,1472.3096923828125,740.5827026367188,778.3483276367188,397.9179992675781,687.4345703125,185.0357360839844,850.3767700195312,253.1142425537109,452.49603271484375,164.00100708007812,937.1777954101562,5637.24951171875,116.52950286865234,622.3435668945312,1167.04736328125,130.97262573242188,403.7809753417969,415.4498901367188,449.3041687011719,3936.5947265625,185.69798278808602
2017-03-15,1031.7108154296877,1123.310302734375,3931.401611328125,1478.5665283203125,736.31298828125,789.3773193359375,392.9300537109375,690.3096923828125,185.47308349609366,838.0457153320312,251.2638092041016,442.5042419433594,165.44357299804688,931.6442260742188,5623.93701171875,116.10830688476562,629.8001098632812,1135.5927734375,132.28706359863278,409.3350830078125,415.2767333984375,449.1582946777344,3954.806640625,183.2718811035156
2017-03-16,1054.496826171875,1151.973388671875,4032.615234375,1494.6951904296875,739.9591674804688,790.8829345703125,398.757080078125,690.675048828125,193.1504821777344,843.3504638671875,250.69102478027344,449.8941345214844,173.51287841796875,944.9671630859376,5665.8056640625,117.40208435058594,626.2769775390625,1145.8656005859375,135.85476684570312,426.9371948242188,416.5321350097656,452.80364990234375,3993.297119140625,185.40167236328125
2017-03-17,1046.6429443359377,1147.8150634765625,3961.7958984375,1505.123046875,732.8589477539062,783.9945678710938,403.58184814453125,694.817138671875,190.67233276367188,839.9535522460938,247.2545166015625,454.9010620117188,173.10719299316406,933.839599609375,5731.85595703125,116.74015808105469,627.7489624023438,1148.070068359375,135.94866943359378,429.1160888671875,419.2594299316406,450.56787109375,3976.808349609375,186.77212524414062
2017-03-20,1046.8853759765623,1160.9337158203125,3958.501953125,1507.069580078125,758.6212158203125,799.8416137695312,402.9292297363281,699.81201171875,190.67233276367188,836.137939453125,242.3640594482422,446.6802368164063,175.0005340576172,924.87744140625,5800.6708984375,116.49944305419922,618.1447143554688,1127.2747802734375,137.49778747558594,424.3738098144531,417.2247314453125,452.56060791015625,3937.431884765625,184.27194213867188
2017-03-21,1036.219482421875,1162.9139404296875,4049.983154296875,1526.813232421875,608.748779296875,822.0875854492188,400.5751647949219,702.1754760742188,192.71316528320312,840.791259765625,239.72056579589844,451.6432800292969,173.46780395507812,931.734375,5836.044921875,116.28880310058594,609.9401245117188,1130.3201904296875,136.98141479492188,424.1601867675781,412.9391479492188,450.76220703125,3945.306884765625,184.69790649414062
2017-03-22,1025.6995849609377,1148.2110595703125,4100.29052734375,1541.3658447265625,601.6005249023438,813.1290893554688,406.844970703125,697.278076171875,187.9512176513672,842.1871337890625,233.5083465576172,449.3912963867188,168.3286895751953,920.1859130859376,5841.9404296875,115.5968246459961,607.96142578125,1126.7972412109375,134.35258483886722,417.0680541992188,411.59716796875,433.3130798339844,3908.342529296875,185.40167236328125
2017-03-23,1029.3355712890623,1174.0028076171875,4140.86572265625,1527.4619140625,597.330810546875,822.0123901367188,408.6630859375,697.278076171875,188.2427520751953,839.4417114257812,235.2266387939453,454.9665832519531,168.4639434814453,928.6367797851562,5838.80908203125,116.16846466064452,614.5250244140625,1118.343017578125,142.33299255371094,423.3911437988281,417.44122314453125,439.38873291015625,3912.280029296875,188.9018859863281
2017-03-24,1031.9049072265623,1165.38916015625,4121.7509765625,1528.5743408203125,598.1943969726562,796.7173461914062,406.98480224609375,694.0862426757812,189.40896606445312,837.7665405273438,242.0997009277344,451.00927734375,168.4188690185547,933.027587890625,5852.029296875,116.5896987915039,621.0162963867188,1103.274658203125,141.91050720214844,421.4258728027344,410.514892578125,435.4516906738281,3911.98486328125,190.10568237304688
2017-03-27,1011.2037963867188,1173.2603759765625,4037.3564453125,1531.33203125,608.8447265625,799.8040161132812,397.24200439453125,687.0204467773438,183.38363647460938,836.4636840820312,240.6898651123047,449.8941345214844,161.79208374023438,928.6367797851562,5954.09912109375,117.25163269042969,603.810791015625,1096.3883056640623,139.51638793945312,407.1561584472656,405.8829040527344,435.4516906738281,3889.63916015625,186.6795196533203
2017-03-28,1025.6995849609377,1182.913818359375,4083.221923828125,1547.7618408203125,607.4534301757812,802.2882690429688,400.8548889160156,692.06396484375,184.2582855224609,840.46533203125,244.08233642578125,452.6490478515625,163.7305450439453,928.8472290039062,5989.2421875,118.36488342285156,601.2286987304688,1104.524658203125,141.34718322753906,410.31768798828125,394.54107666015625,440.99267578125,3925.126708984375,187.99444580078125
2017-03-29,1035.6378173828123,1169.052490234375,4055.173583984375,1571.7923583984375,601.3607788085938,796.453857421875,409.1058654785156,696.1571655273438,186.8336181640625,849.260009765625,248.66436767578125,451.2060241699219,165.308349609375,936.2455444335938,5981.5966796875,118.45513153076172,606.4894409179688,1111.1839599609377,141.39413452148438,413.9064636230469,396.7488098144531,442.3050231933594,3936.988525390625,189.73529052734366
2017-03-30,1037.576904296875,1169.3494873046875,4053.127685546875,1573.5302734375,597.7146606445312,804.2079467773438,408.2900695800781,714.479736328125,184.9385528564453,855.4488525390625,247.91539001464844,448.4293518066406,167.1566162109375,936.7869873046876,6084.7724609375,117.61270141601562,613.24609375,1109.5474853515623,140.97161865234375,408.0106201171875,399.3029479980469,444.5408630371094,3926.258544921875,191.10574340820312
2017-03-31,1040.8739013671877,1159.498046875,4090.85791015625,1563.7281494140625,598.5781860351562,789.7161254882812,407.7773132324219,702.9551391601562,189.55474853515625,848.515380859375,243.95016479492188,447.0081787109375,169.6810760498047,947.2828979492188,6154.27685546875,118.72593688964844,637.4978637695312,1105.365478515625,141.34718322753906,412.45391845703125,397.5279846191406,449.8387756347656,3922.616455078125,191.01315307617188
2017-04-03,1056.7269287109377,1170.0426025390625,4090.7080078125,1571.931396484375,601.888427734375,790.9204711914062,403.8149719238281,698.3988647460938,188.1455841064453,856.7982788085938,252.62962341308602,441.1267395019531,170.31222534179688,999.0709228515624,6060.2216796875,118.06400299072266,663.43896484375,1096.22900390625,142.6146240234375,415.1454772949219,392.2899475097656,446.5336608886719,3963.96142578125,187.8277740478516
2017-04-05,1049.6488037109377,1161.4783935546875,4121.20166015625,1564.608642578125,606.1580810546875,801.987060546875,396.4728088378906,697.984619140625,192.6159820556641,870.4786376953125,250.9994659423828,435.5077209472656,176.5332794189453,1020.3936767578124,6105.822265625,117.34187316894531,682.912841796875,1091.4791259765623,143.3188018798828,421.5112915039063,386.9653930664063,478.0296325683594,4017.611572265625,189.1426544189453
2017-04-06,1053.866455078125,1186.2305908203125,4170.66064453125,1555.9185791015625,602.7040405273438,804.847900390625,397.8713073730469,700.9815063476562,188.4857177734375,869.8272705078125,247.4748077392578,437.10382080078125,183.74606323242188,1012.4239501953124,6095.45703125,118.66573333740234,694.2545776367188,1090.933837890625,143.69436645507812,428.6461791992188,386.922119140625,473.8009948730469,4047.04541015625,190.64276123046875
2017-04-07,1050.03662109375,1189.69580078125,4218.42333984375,1556.0576171875,596.85107421875,795.8140258789062,395.9134216308594,701.152099609375,188.04840087890625,860.3811645507812,244.3907470703125,429.21087646484375,180.18472290039062,1013.8073120117188,6098.13037109375,117.34187316894531,678.85888671875,1104.1153564453123,141.39413452148438,421.4258728027344,383.71868896484375,471.8568420410156,4017.36572265625,189.6056365966797
2017-04-10,1027.00830078125,1228.4581298828125,4364.95263671875,1583.587646484375,631.4407348632812,821.0712280273438,388.33831787109375,698.86181640625,189.55474853515625,861.7308349609375,244.65512084960938,416.9014587402344,183.6558990478516,1006.9203491210938,6106.2353515625,117.5224151611328,666.6725463867188,1101.0244140625,141.72271728515625,423.262939453125,383.5887756347656,472.19708251953125,3995.610107421875,186.8276824951172
2017-04-11,1039.9041748046877,1243.5074462890625,4366.79931640625,1577.075927734375,632.3042602539062,819.33984375,388.6878967285156,701.4688720703125,190.915283203125,859.6366577148438,249.9420623779297,422.91412353515625,179.19296264648438,1025.476318359375,6042.44189453125,119.83918762207031,662.3289184570312,1099.683837890625,144.02296447753906,417.0680541992188,385.45025634765625,473.1691589355469,3970.40966796875,188.95745849609366
2017-04-12,1037.91650390625,1253.65576171875,4494.6630859375,1598.48779296875,624.3404541015625,807.2945556640625,387.6856994628906,703.5155639648438,187.5624847412109,859.6832275390625,247.4307556152344,423.6574096679688,177.1193084716797,1024.2132568359377,6005.08740234375,118.90645599365234,653.4727783203125,1087.84326171875,142.47381591796875,407.92523193359375,378.9134826660156,466.4130554199219,3970.212646484375,185.4757537841797
2017-04-13,1045.5279541015623,1261.2796630859375,4603.412109375,1577.5391845703125,622.6134033203125,790.958251953125,377.173583984375,701.8587646484375,178.087158203125,859.7762451171875,249.19309997558602,407.2813720703125,171.9801788330078,1009.627197265625,5930.97607421875,120.35065460205078,658.6851196289062,1058.479248046875,141.30023193359375,396.09075927734375,372.2469482421875,470.6416931152344,3956.67724609375,183.49411010742188
2017-04-17,1027.15380859375,1247.0718994140625,4485.18115234375,1568.9654541015625,613.97802734375,807.14404296875,377.9660949707031,700.1531372070312,176.33790588378906,850.656005859375,248.84060668945312,404.4390563964844,175.04559326171875,1011.3111572265624,5814.71875,121.73469543457031,671.7400512695312,1052.206787109375,140.31440734863278,395.1080932617188,365.32061767578125,467.82257080078125,3937.481201171875,182.34588623046875
2017-04-18,1008.8282470703124,1223.804443359375,4361.35888671875,1561.178955078125,606.5419921875,801.6483764648438,376.6841735839844,705.2698364257812,178.6217041015625,849.4462280273438,249.7217559814453,403.4552001953125,168.86965942382812,1004.1837158203124,5838.4404296875,121.76478576660156,661.2913208007812,1049.456298828125,139.09388732910156,384.42718505859375,362.6799011230469,458.05303955078125,3910.261962890625,182.97555541992188
2017-04-19,1017.0215454101562,1230.6363525390625,4332.06298828125,1590.2613525390625,607.693359375,814.7098999023438,376.9406127929688,706.09814453125,180.7597198486328,845.5374145507812,247.21046447753903,401.946533203125,170.7630157470703,1004.8150634765624,5802.2822265625,127.09027862548828,660.6156616210938,1045.070068359375,141.01856994628906,385.1535034179688,358.697265625,459.07373046875,3878.367431640625,184.5497589111328
