,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
40,40,2.2118441401110887,2022-03-28 07:28:17.701011,2022-03-28 07:32:21.174925,0 days 00:04:03.473914000,310,0.7430830385226015,272,0.21071985644278696,COMPLETE
41,41,2.226245061197406,2022-03-28 07:32:21.175787,2022-03-28 07:49:16.319413,0 days 00:16:55.143626000,547,0.3817555588695292,414,0.3910159028902453,COMPLETE
42,42,2.2347096863436424,2022-03-28 07:49:16.320269,2022-03-28 08:06:40.100104,0 days 00:17:23.779835000,526,0.45682709453753384,457,0.43574309695689983,COMPLETE
43,43,2.2691748256661426,2022-03-28 08:06:40.100956,2022-03-28 08:20:02.633519,0 days 00:13:22.532563000,431,0.22127818307621644,503,0.5441476668722701,COMPLETE
44,44,2.2324498117017852,2022-03-28 08:20:02.634394,2022-03-28 08:31:46.124023,0 days 00:11:43.489629000,384,0.13831444953644362,541,0.9944668594421291,COMPLETE
45,45,2.254966367100212,2022-03-28 08:31:46.124858,2022-03-28 08:44:51.242556,0 days 00:13:05.117698000,427,0.1906427845095974,501,0.5494951359345626,COMPLETE
46,46,2.2314437960563316,2022-03-28 08:44:51.243411,2022-03-28 09:00:52.360426,0 days 00:16:01.117015000,474,0.06449408758296687,509,0.7069532737914949,COMPLETE
47,47,2.2198189383894746,2022-03-28 09:00:52.361279,2022-03-28 09:13:44.512481,0 days 00:12:52.151202000,436,0.2218609637956478,472,0.49864722620427554,COMPLETE
48,48,2.218857316793035,2022-03-28 09:13:44.513334,2022-03-28 09:18:37.389710,0 days 00:04:52.876376000,381,0.3242937599209614,228,0.04939012744120347,COMPLETE
49,49,2.198102009498665,2022-03-28 09:18:37.390567,2022-03-28 09:25:12.150443,0 days 00:06:34.759876000,348,0.8409672287789525,361,0.25501297487969515,COMPLETE
