ASIANPAINT,BAJFINANCE,BAJAJFINSV,BRITANNIA,DIVISLAB,GRASIM,HCLTECH,HDFCBANK,HINDALCO,HINDUNILVR,ICICIBANK,INFY,JSWSTEEL,LT,NESTLEIND,POWERGRID,RELIANCE,TCS,TATACONSUM,TATASTEEL,TECHM,TITAN,ULTRACEMCO,WIPRO
1421.667358,3075.587646,7629.324707,2809.13623,1704.650146,864.7108154,542.5979614,1125.44751,196.9550171,1678.428345,397.9847717,679.3044434,272.1503906,1273.894409,10239.64941,124.2862701,1359.37854,2052.711914,203.9408264,488.015625,742.0958862,1127.373657,4348.419922,291.2169495
1419.608276,3063.605469,7660.837891,2800.694336,1678.826538,908.1647949,540.0968018,1117.400757,192.8824463,1660.806763,392.32901,672.017395,266.7976685,1268.744995,10251.98633,124.0272751,1342.64917,2063.569824,206.1862335,474.5435486,740.0564575,1119.672363,4570.409668,293.3535156
1420.3927,3079.366455,7712.530273,2799.232178,1684.744385,897.019043,542.9789429,1126.039917,197.3966064,1673.400513,404.0374146,680.7341919,273.6863708,1271.600464,10369.94531,123.5416718,1362.606934,2104.512451,208.1387787,506.5978394,746.1744995,1115.944214,4561.455078,292.9559937
1434.510864,3078.471191,7511.956543,2731.649902,1708.709595,884.9893799,563.750061,1144.058838,202.2052002,1683.312378,404.3350525,693.0482178,287.0448914,1262.565796,10331.15137,120.6926727,1362.606934,2125.006836,204.2337341,517.7007446,757.8214111,1136.595703,4568.232422,296.6825256
1408.480469,3114.069092,7570.290527,2625.064453,1676.870239,883.1235352,552.6499023,1162.991211,200.8803711,1650.607666,392.4778748,674.0928345,285.4623108,1272.115356,10055.21875,123.1531525,1374.591309,2082.748291,201.4025726,515.6102905,758.637146,1116.582153,4567.737793,291.8132019
1410.392334,3094.281494,7615.589844,2543.097656,1664.740967,882.4852295,544.5510864,1168.989136,201.272934,1621.877441,398.6792908,667.4515991,287.5103149,1276.656128,9956.466797,123.5740204,1378.308838,2004.342407,199.1571655,508.9670715,740.8722534,1123.351318,4517.967285,289.0804138
1385.146484,3017.169434,7659.290039,2514.658936,1657.649292,880.4229736,541.2163696,1149.48938,195.1885834,1598.270508,398.183197,662.6550293,276.1998291,1266.45105,9862.541992,123.315033,1354.878052,2028.644165,197.8392181,497.9571228,743.3647461,1062.330078,4471.016113,289.0307007
1360.635742,3000.016846,7553.410156,2500.086182,1652.269287,856.6582642,539.1679077,1146.478027,196.709671,1625.660156,383.4981384,668.3277588,268.1940613,1279.464844,9970.170898,124.0272751,1314.37561,2023.097656,195.0080566,492.9863586,738.3797607,1065.911011,4483.583008,292.0119629
1358.57666,2904.807373,7337.454102,2499.095703,1632.07019,855.2835083,539.5726929,1139.02356,196.2680817,1617.232544,379.2315674,663.531311,269.2645569,1273.613281,9800.068359,123.0236511,1271.280518,2023.943604,194.7151794,485.5999756,727.1859131,1068.069092,4460.230957,289.0307007
1327.693359,2954.574707,7458.867188,2520.695557,1590.057983,853.3685913,541.4783325,1130.951904,194.4525909,1631.645752,378.4377441,665.0994263,265.7271118,1269.962036,9860.831055,121.6639175,1229.212769,2042.464111,193.8853607,482.348114,733.8478394,1083.520752,4431.288086,289.2294617
1314.800781,2906.348633,7375.361328,2535.928955,1614.316528,842.173584,517.6821289,1133.716431,192.1464539,1616.0354,382.1090393,661.2252808,267.4958496,1269.07251,9736.12207,120.1423111,1224.027588,2007.914185,193.787735,452.2912903,732.7148438,1110.646851,4387.603027,288.533844
1306.418213,2915.297852,7339.052246,2524.610352,1589.666748,822.8770752,516.2528076,1129.125366,188.6136169,1629.969604,373.3773499,663.854187,257.7678833,1233.635986,9801.686523,118.2645874,1205.341675,2001.286499,195.1056976,438.8191833,740.7815552,1123.007935,4292.811523,287.2916565
1294.407959,2865.580322,7357.381348,2544.465332,1582.037109,830.3403931,508.725708,1129.470947,189.3496094,1626.617554,377.4454956,658.4581299,261.5845947,1256.246216,9705.194336,117.6171036,1233.125977,1967.066162,195.4962006,436.2641296,716.0827026,1132.867432,4377.757324,282.8198242
1280.387695,2985.797363,7446.28125,2535.174316,1573.722534,800.1434937,508.5351257,1128.87854,187.0925293,1600.329346,374.1215515,660.5335693,249.9482269,1241.266357,9771.711914,115.5774841,1229.652954,1969.933228,194.5199127,430.1319885,716.3093872,1140.961182,4296.669922,281.2297974
1278.868164,3092.491699,7608.847168,2562.009521,1604.485962,805.3481445,511.7807922,1140.701904,190.9688416,1616.75354,379.5292053,676.2142944,256.8835144,1251.892578,9783.129883,117.7465897,1237.919678,1982.483765,215.5583344,435.9853821,715.4483032,1163.966553,4465.32666,283.5651245
1294.16272,3282.463379,7983.92334,2621.480225,1597.051758,814.0390015,507.2225342,1166.10144,188.1229553,1663.296753,386.6733093,667.7282715,257.3023987,1275.064575,9959.274414,117.9408417,1239.925293,1969.980225,229.8117523,436.1712646,711.3695679,1167.940063,4445.536621,284.6085205
1347.056885,3388.312012,8225.699219,2642.184326,1623.46228,874.2854004,512.4011841,1200.78186,195.0413971,1697.485962,404.5335083,666.3447876,265.7736816,1358.904907,10247.13867,121.7610474,1297.157227,2015.57605,230.2510834,449.5039673,706.3845215,1208.310303,4723.977539,288.4344482
1331.17395,3413.916992,8176.155762,2686.987793,1659.458862,850.0297241,504.0723572,1186.638062,192.3427124,1709.696533,397.0421448,654.2611084,260.0951233,1356.70459,10095.87793,119.1063461,1310.755737,1983.424316,226.9806061,439.0514526,700.6744385,1220.818726,4590.941895,285.1054077
1341.664429,3429.428711,8212.264648,2690.713379,1643.514771,841.9281006,506.4111633,1187.650146,194.3053894,1693.464111,402.2017212,654.6762695,257.8144531,1367.939453,10182.80957,117.9084625,1311.342651,1957.10083,228.4938049,439.469574,679.7371216,1217.581055,4598.461426,281.3291931
1340.978271,3358.68042,8004.250488,2677.555664,1694.623901,870.6029053,508.9886169,1151.29126,188.1720123,1679.625366,407.6590271,646.6514282,256.8835144,1381.983154,10274.64063,119.5595627,1304.983643,1931.05957,224.8328247,431.7579651,673.7096558,1197.126099,4634.676758,280.4348145
1357.400391,3448.321533,8142.494141,2689.204346,1727.099121,893.6801758,508.7738342,1171.655151,192.1464539,1675.555176,428.396698,654.1689453,268.1009521,1445.694214,10144.26855,120.2070694,1307.869873,1925.371826,231.840332,449.8291626,666.9571533,1196.782837,4749.604492,281.1304321
1340.095703,3429.528076,8203.774414,2732.121338,1558.658813,918.4759521,507.9385071,1188.933716,196.8568878,1696.959229,432.1175842,653.1542969,267.8681946,1494.238159,10502.2666,121.3077927,1282.237671,1932.093384,230.3598633,476.2159119,658.074646,1217.43396,4790.123535,278.7454529
1337.644653,3390.549316,8119.370117,2723.113525,1582.526001,894.5639648,511.3273315,1192.80896,198.0835724,1701.699829,430.9268799,671.602356,272.7089233,1474.109253,10567.87988,123.1531525,1295.053711,1949.579956,234.2090759,471.1058044,668.1355591,1208.21228,4722.740723,281.1801453
1331.664063,3390.002686,8122.566406,2751.4104,1554.403809,894.1220703,517.866272,1193.154541,195.5811462,1705.482666,420.0123291,671.3256226,261.1656494,1453.464966,10663.80371,123.1207886,1284.585693,1981.355957,231.2975006,458.3305359,669.6763306,1211.253296,4670.19873,283.9129333
1347.69397,3461.993652,8217.609375,2723.254883,1550.833374,895.0549927,514.6206665,1204.336182,194.8451385,1708.73877,422.8898315,676.6295776,257.4886169,1459.222778,10772.76367,123.8006363,1300.923706,2017.785767,233.7649384,453.3598022,666.1868286,1217.090454,4708.837891,286.1985474
1379.754028,3447.525879,8178.703125,2756.079346,1557.533936,870.1609497,521.4698486,1197.32605,193.3240662,1712.80896,420.4092407,680.5036011,252.9271545,1458.23999,10941.77148,122.5704193,1301.314941,2065.026855,240.8218079,453.684967,689.1633911,1212.33252,4710.025879,284.6085205
1430.687012,3491.227783,8338.672852,2801.590576,1580.960938,878.9499512,532.2806396,1213.000244,195.6792755,1761.842041,419.6154175,686.868103,255.580246,1459.971802,11121.00684,124.9985046,1330.713501,2108.037842,241.7594299,462.3721619,686.6707764,1242.254517,4712.202148,289.4778748
1393.676147,3511.214355,8303.461914,2794.893555,1551.713867,870.553772,518.2719116,1210.630493,194.1091156,1738.761963,415.8449402,678.2437134,255.2544098,1469.70874,10993.39551,124.9337769,1322.348999,2068.991699,250.1487122,462.3721619,678.2416382,1224.350342,4642.64209,291.9125671
1400.588135,3433.455811,8116.023926,2736.648926,1545.844849,853.9086304,515.0979614,1196.338867,191.2141876,1759.974609,408.3535767,678.5203857,248.2726288,1419.245483,11041.87891,126.5525208,1298.575684,2052.880127,249.2110901,450.2472534,668.9058838,1245.393921,4523.112793,289.6766663
1390.587769,3489.636963,8193.085938,2734.715576,1532.052734,855.7745361,515.2888794,1208.334839,191.1651154,1753.270874,413.3643799,681.7487183,244.2697296,1417.326172,10947.24121,124.1567764,1286.39563,2067.711914,253.6524658,447.9244995,680.4622192,1244.90332,4524.745117,293.2044373
1394.754395,3499.729736,8295.072266,2824.32251,1526.966187,865.1036377,520.8254395,1204.657104,194.5507355,1774.100342,412.8682556,695.0314331,248.412262,1434.412476,11132.37988,125.8078766,1290.553345,2114.86084,249.4084778,451.5944519,696.2785034,1252.800903,4549.481934,295.2416382
1397.597778,3531.797363,8261.30957,2811.117432,1521.831055,874.0889893,528.7963867,1208.7052,195.8755493,1761.937866,418.0774841,696.3228149,254.4631348,1427.109985,11060.5791,125.387001,1300.33667,2135.047852,252.0239716,457.5872498,690.7495728,1260.60022,4536.52002,295.8378906
1397.548706,3486.057373,8236.287109,2826.774658,1501.045044,872.3214111,528.8918457,1198.165405,195.5811462,1768.929077,414.753479,695.3081665,252.5082245,1413.019531,11129.61914,123.7682877,1303.271606,2142.724121,251.8265686,469.9909058,677.9243164,1264.426147,4521.034668,296.1359863
1409.032227,3524.489014,8282.985352,2815.125732,1512.782837,888.328186,525.4552002,1206.87854,195.9246063,1767.396606,416.3410645,694.7000732,255.3940735,1420.790283,11051.8252,125.5165176,1298.477783,2136.280029,250.5435028,466.9248047,674.4348145,1270.901245,4522.123047,296.5334778
1392.570801,3498.536377,8225.849609,2795.836914,1489.062378,882.8289185,518.8208618,1202.139404,194.5507355,1745.800903,414.5054321,692.6422119,252.5082245,1428.982422,10933.10938,126.0021286,1288.988159,2136.658936,243.832077,466.2279663,670.9452515,1257.60791,4454.393066,296.9309692
1381.925293,3446.929443,8112.12793,2734.62085,1506.86499,863.5323486,513.0455933,1195.672241,189.9875183,1741.108398,410.9830322,692.7357178,242.221756,1403.189087,10925.35449,125.6460114,1254.502197,2131.635742,242.499649,439.5625,667.5916748,1232.247925,4408.431641,297.2787781
1360.337891,3489.487793,8236.9375,2704.484619,1509.310425,863.8270264,520.0618286,1193.327393,186.4055939,1733.015991,418.8712769,701.7159424,245.3402557,1409.321411,10903.22949,128.0741272,1253.230469,2133.199707,244.5723114,438.8191833,672.1235352,1233.670288,4463.991211,296.1359863
1361.422363,3505.596436,8247.674805,2712.455078,1506.767212,866.1838379,517.4367676,1198.807129,186.5037384,1735.026855,416.5394897,703.3529663,242.5475464,1409.18103,11049.87598,129.6928406,1249.659546,2141.776855,242.1048737,459.073822,666.7305908,1250.93689,4437.819336,292.2106934
1372.166748,3562.324219,8408.341797,2673.169189,1568.000488,884.5965576,518.9879761,1205.264648,190.6744232,1741.152344,430.0338745,706.1592407,250.6464691,1457.818481,11151.07813,130.1136932,1268.638916,2158.883301,252.5174561,465.4846802,657.621521,1281.839844,4527.911621,285.1551208
1363.245728,3545.718506,8382.972656,2666.236328,1512.000366,881.6013794,513.6899414,1199.229248,193.9619141,1704.111572,427.4541016,701.7626953,248.6915283,1441.574829,11039.59766,129.4338226,1251.762939,2132.252197,258.3899231,462.3721619,671.1264648,1267.859863,4546.810547,284.0620117
1356.493774,3525.334229,8345.214844,2622.65918,1541.883301,870.7011108,514.477417,1201.092041,194.5016632,1701.98938,426.114563,697.3661499,239.9875488,1442.744995,11145.32129,128.8834686,1235.033569,2156.561279,256.5640564,451.780304,660.0687256,1275.414185,4526.674805,282.124176
1343.630005,3559.639404,8336.724609,2648.315186,1567.413574,885.9223022,515.0025024,1206.432007,198.7214203,1694.272705,430.2819519,699.7982788,248.5984497,1437.127686,11139.46777,130.5346069,1267.758545,2149.263916,255.7744446,462.6973267,656.5338745,1293.171143,4547.700684,283.5154114
1340.525146,3607.468018,8401.001953,2577.760986,1563.060547,902.6165161,514.8832397,1225.904175,204.4622803,1698.661621,435.243103,691.4728394,258.0005798,1452.294556,11231.44336,135.7469025,1266.095459,2136.374756,269.0986328,474.4041748,650.8690796,1284.24353,4549.036621,284.3601074
1341.954346,3621.637207,8434.364258,2571.158691,1566.82666,905.218811,507.2463989,1223.122437,202.2542572,1711.587158,437.5252686,683.3813477,258.1867676,1452.013794,11231.77441,134.4842987,1246.529053,2134.810791,270.2336426,474.4970703,636.2310791,1304.011719,4550.768066,280.3354492
1338.750732,3660.318115,8515.023438,2587.948242,1562.082397,897.6572876,508.1533508,1213.907959,203.1865387,1724.319824,433.7051697,684.7377319,257.4886169,1454.167236,11336.21582,133.9662628,1225.935303,2110.786377,266.1870728,468.6436462,640.4456177,1309.407471,4507.924316,278.7454529
1334.512207,3678.116699,8511.426758,2582.147461,1575.043213,903.4511719,500.7313538,1234.671753,205.0019989,1717.182007,435.5903931,684.0829468,256.6973267,1457.397217,11294.48633,134.0634155,1241.343872,2122.490723,268.0129395,471.0129395,638.6782227,1298.125244,4479.030762,280.236084
1326.527954,3690.148438,8465.27832,2612.048096,1581.939209,903.2548218,505.9338989,1239.365845,205.4436188,1725.863159,433.3578796,692.2212524,257.0696716,1464.138184,11385.9375,134.2576752,1250.784546,2134.384766,268.2596741,472.73172,645.0228271,1298.910156,4496.297852,282.4720154
1332.688599,3694.424072,8420.928711,2636.052979,1594.997681,911.2091064,501.7335815,1236.70813,204.8057404,1721.522705,432.5641174,684.0829468,258.2332764,1477.432739,11247.28711,135.2936554,1254.746948,2120.689697,268.1116333,474.1253967,635.4606323,1303.275757,4513.167969,281.0807495
1340.278687,3711.427734,8527.908203,2680.055176,1584.433716,924.6626587,496.7459412,1233.802368,203.0393219,1730.107544,432.8121643,686.4215088,256.0456848,1471.487549,11309.42871,136.1030121,1256.165405,2125.427979,266.1376953,472.2185974,635.0073853,1265.897949,4596.48291,282.0744934
1339.292847,3698.152832,8425.822266,2664.491699,1575.630127,910.3743286,485.1238098,1228.139404,195.1885834,1727.985474,432.9609985,671.6417236,248.2260895,1458.98877,11378.37305,133.286438,1235.963135,2050.036621,263.1274414,456.0585327,617.3330078,1253.880127,4474.479492,270.1495667
1321.106445,3394.029785,7584.474609,2623.272217,1541.247437,872.5668945,495.9345398,1196.944336,193.9128723,1691.475464,422.5921326,671.2675171,247.9424438,1395.324585,11230.44434,130.3079529,1224.907959,2061.693604,260.1171265,446.2384949,616.6532593,1228.715942,4346.144043,265.2305298
1302.131348,3582.758301,7846.52832,2605.82251,1570.054443,894.5639648,487.1999512,1181.818604,194.2072449,1678.646118,425.1719666,669.3031006,251.9763947,1429.263306,11121.57813,132.574173,1252.349854,2021.841431,260.1171265,446.619873,612.619873,1078.125,4451.375488,263.8392944
1304.053589,3409.690918,7649.55127,2612.330566,1588.003784,897.019043,486.3170776,1186.58728,190.0365601,1657.762695,427.5533142,670.9401245,244.8209534,1403.937988,10991.58789,132.9302979,1251.127075,1998.005615,248.3721619,433.6059265,611.6682129,1080.332153,4444.926758,265.2802124
1313.417847,3437.581543,7639.55957,2608.18042,1573.526978,902.7146606,487.223877,1195.727173,194.7470093,1669.627197,423.2370605,674.9157104,256.7306519,1399.865356,10950.0498,135.0670471,1253.768555,1992.650757,252.6161499,440.4704285,603.375,1076.211792,4502.86084,266.0751953
1342.496582,3364.318604,7719.495117,2622.753418,1577.928711,899.5722046,488.7034912,1189.145386,195.1395416,1652.553833,423.7331848,679.8267822,257.3069153,1373.322876,11107.39941,133.8368073,1252.741333,1997.437378,254.5901184,450.8624878,603.4655151,1080.332153,4529.397461,257.3302612
1333.822266,3398.783691,7708.254395,2616.151123,1579.151489,905.7097778,490.4217529,1189.567749,196.4152679,1656.170776,419.0201111,729.0305786,260.2363586,1348.746704,10928.78125,132.7036896,1248.436646,2033.545898,250.9876556,446.4768372,614.4326782,1068.755859,4560.29834,258.274292
1352.69873,3435.240723,7875.370117,2591.202393,1612.604736,913.7623291,486.6749878,1187.804199,195.3848724,1679.659058,421.3022461,734.1754761,263.0696411,1368.033081,11142.13281,135.2612915,1264.970459,2000.58252,256.1692505,454.4854126,612.6652222,1093.625488,4564.166992,258.3736877
1375.961548,3449.783691,7848.241699,2638.977051,1615.88147,910.0306396,496.7459412,1190.908813,199.6536865,1698.37207,421.4014893,742.874939,261.1487427,1362.64978,11129.52441,134.6785278,1254.062134,2011.269897,253.6524658,453.5319824,626.1248779,1088.867554,4572.15332,257.9761658
1365.167847,3454.116699,7841.347168,2660.71875,1606.051025,891.3724976,486.1499634,1198.086792,196.8078156,1677.585083,415.3984375,741.5186157,255.5781097,1343.69104,11035.64746,132.9626923,1234.495483,1962.53772,251.7772369,444.8560486,622.8619385,1059.533936,4565.010742,267.4167786
1349.544434,3310.131104,7560.273438,2593.089111,1588.933228,864.121582,484.7419434,1180.079834,192.3427124,1659.498901,407.1132813,734.6899414,248.8068542,1321.54895,10988.35254,133.1892853,1221.924194,1972.986694,245.6086426,436.7044983,611.8494873,1070.374756,4486.839844,263.0443115
1384.143066,3233.929443,7156.697754,2579.270264,1589.862305,876.1021729,486.3408813,1141.135498,198.6232758,1621.204102,409.3015442,733.7545776,253.9452972,1314.199341,10757.72754,132.1533203,1252.741333,2004.287476,248.3228302,443.8549805,609.0397339,1064.978882,4547.501465,263.1436462
1408.933716,3264.111084,7164.591309,2575.214844,1583.748779,867.6077881,482.522522,1124.370483,199.3102264,1633.406372,410.7473145,739.0396729,252.8887787,1319.629517,10915.74316,136.2648621,1245.942017,2006.710083,247.138443,438.4206238,608.3599243,1078.321045,4503.208008,262.84552
1462.211914,3161.164551,7059.625,2491.502441,1569.076294,862.6486206,487.4625244,1133.013794,193.569397,1667.456787,407.307373,735.5317993,245.157135,1315.69397,10924.45215,135.8440247,1231.805176,1991.843384,246.6449432,425.2160339,598.616394,1066.793823,4407.379395,262.5474243
1474.483887,3034.610352,6776.852539,2519.894043,1605.904297,853.0249023,482.6895447,1135.572021,193.0787201,1675.173584,407.8059387,743.2023926,238.8181,1301.515991,10938.82031,138.0131073,1204.803589,2021.386475,248.3228302,419.8293152,604.21875,1069.785889,4424.491211,260.6096191
1504.646851,3251.859131,7227.190918,2516.969727,1630.309448,859.2115479,477.9881897,1131.225586,194.3053894,1669.385986,414.5362244,736.1866455,239.8265686,1320.245972,11060.86523,136.9771118,1187.487305,2003.480103,254.9848938,424.7393494,595.8847046,1085.433716,4464.618164,261.9511719
1491.635254,3239.955566,7115.130859,2520.601318,1617.15332,781.3380127,484.6703491,1114.833252,189.6440277,1652.650269,428.0965271,740.3493652,231.8547668,1300.662476,11058.00977,134.6137848,1184.698975,2023.381714,252.6654968,413.250885,598.477478,1063.259888,4334.069336,260.758667
1487.199585,3237.266357,7072.365234,2468.487549,1622.239624,748.833374,488.5603027,1118.782349,186.5528259,1659.016479,424.1081848,741.5186157,221.1456451,1305.262085,10978.36133,134.8404083,1155.300537,2070.071533,246.4475555,395.708313,592.8751221,1068.507446,4283.079102,260.6592712
1499.373169,3239.358154,7092.149414,2457.121826,1598.078979,774.1693115,493.7867432,1118.484131,186.9944153,1665.527588,423.3603821,742.4072876,228.0609436,1315.646606,11110.9668,136.4915161,1140.968018,2095.292236,248.3228302,411.9161072,589.1711426,1045.883789,4312.194824,263.6405029
1483.207397,3209.524902,7076.312012,2467.462402,1580.080688,760.6174927,487.5818176,1106.112793,179.3399506,1670.012939,415.8323975,719.2084961,216.3433533,1287.907227,10988.30469,138.5634918,1154.664551,2070.92627,255.3796692,400.4276428,579.3554688,1046.824463,4197.915039,268.7086487
1523.129028,3225.263184,7058.026855,2461.295898,1563.89209,764.0054932,482.3077393,1102.403809,177.033783,1675.94519,409.4012756,725.522644,216.2472992,1299.477051,10859.36035,136.3296509,1165.092163,2094.912842,262.1404419,390.035614,589.0784912,1054.151001,4264.727051,262.0008545
1503.611816,3147.717285,6981.338379,2446.06958,1543.106079,735.9690552,482.5941162,1084.929443,172.4705811,1679.5625,401.4744568,726.5516968,209.0919037,1276.289917,11146.08301,130.2432098,1124.758789,2136.044922,257.5016785,380.6446228,600.0979614,1026.527466,4212.299316,260.3611755
1543.484131,3259.479248,7090.650879,2419.696045,1580.716553,747.8023071,488.8466492,1089.833252,177.3282013,1682.359863,409.0522766,724.4469604,208.9478302,1306.352661,11264.7959,128.2683563,1109.953491,2104.031982,267.0259705,382.8851013,620.9794312,1036.329346,4322.214844,257.2805481
1536.929077,3253.054443,7146.705566,2410.208984,1598.225708,724.6758423,488.1068726,1087.294189,173.108429,1714.336426,407.2076721,725.9904175,203.8573761,1289.804077,11207.60449,128.7539673,1091.36084,2102.654785,265.8909607,364.1031494,624.5445557,1018.260071,4306.986816,260.9077454
1543.533569,3321.685547,7284.595215,2445.358154,1614.952271,731.1201172,519.4174805,1111.763184,177.6716766,1739.271362,413.190155,737.8236084,212.9337311,1290.373047,11267.36426,131.2468262,1133.612549,2145.069824,267.3714294,350.2788391,629.8691406,1030.78479,4199.353027,264.0877075
1552.996216,3406.35376,7497.973145,2455.366455,1628.597778,740.0924072,518.4868774,1136.083008,172.9121704,1776.167236,418.9233704,738.8526001,211.8772125,1294.118896,11589.19238,130.7935638,1143.203979,2133.812744,262.041748,345.4642029,614.2658691,1056.428223,4247.168457,261.8518066
1550.876953,3209.276123,7083.456543,2383.028564,1491.116455,703.5587158,511.9000549,1105.390869,172.9612427,1760.154907,409.0522766,715.37323,211.4449921,1245.421143,11492.70801,130.7935638,1254.022339,2089.355225,260.1665039,332.4503174,591.8565674,1053.309326,4147.768555,256.8830566
1547.279053,3277.110107,7409.244629,2351.72168,1514.34729,728.1954346,514.6018677,1109.921265,178.4450226,1773.94873,416.0816956,724.774292,218.7445068,1264.814819,11630.9873,132.8331604,1267.302612,2094.057129,263.5222168,347.6570129,610.3303833,1073.259766,4192.161133,249.4796753
1574.632568,3324.175781,7433.425293,2371.217529,1490.029175,745.7930298,508.1941528,1109.050049,177.6545715,1763.916748,417.7268982,724.5405273,218.1682129,1266.284912,11599.9209,136.7181396,1257.21936,2056.724854,263.374176,346.1315613,610.237854,1065.141113,4174.404297,247.6412354
1563.789795,3315.061523,7370.725586,2351.247314,1500.705322,726.0638428,508.8157654,1098.670044,178.9884491,1756.441162,422.1638794,727.4403687,217.2557678,1282.359253,11660.02246,135.6697388,1271.582031,2054.729736,264.706604,342.7946472,620.7479248,1078.160645,4124.95166,250.5231018
1572.365601,3281.244141,7230.338379,2270.703125,1504.708984,722.9904175,518.3557129,1105.515381,177.2593231,1778.144775,415.6828613,741.5653687,215.9591827,1273.160278,11566.48535,135.0144958,1255.202637,2077.291016,262.436554,341.5552368,619.4052124,1081.5271,4000.85083,251.7155914
1566.451294,3248.721436,7140.11084,2262.164795,1515.533447,692.8018188,511.7327881,1108.129028,174.9373779,1784.510986,410.8470154,747.8328247,210.3404694,1242.955444,12169.75,134.2609558,1250.283936,2076.768311,258.0445251,327.0159302,623.0166626,1054.745117,3890.092285,250.8212128
1547.771851,3101.946533,6761.914551,2315.529053,1550.527832,682.6397705,515.9168091,1082.365601,174.4433594,1805.828735,397.934845,744.3248901,208.4195709,1227.402466,12049.83105,132.8521423,1226.477417,2105.07666,255.3303375,318.1493225,632.2304077,1051.230225,3807.506836,250.4734192
1557.826294,3161.961426,6879.070801,2340.100098,1553.592407,713.2745972,519.7901001,1076.690063,178.0991974,1794.157104,394.245636,750.4052124,211.9252319,1220.052734,12019.53906,132.0330963,1255.104248,2135.189941,262.4859314,329.1610718,633.2490234,1062.863892,3830.968018,249.8274689
1574.731201,3311.276367,7185.024414,2403.852783,1601.487305,730.9713135,522.5875244,1123.213623,176.6170959,1810.121216,410.4481812,750.732666,205.6342468,1264.767578,11973.83203,132.9504547,1246.201416,2162.358398,265.5455322,322.2966003,640.0089111,1091.526855,4006.158203,247.5418701
1576.604248,3344.645508,7120.776367,2548.101563,1575.291016,717.7359619,522.7071533,1125.105469,179.0378571,1795.507568,417.3778992,733.9883423,204.9618988,1286.864014,12052.10254,135.3421173,1254.120605,2124.550537,262.9300232,334.54776,626.3039551,1112.566406,4102.681641,248.535614
1580.251221,3313.368164,7030.299316,2564.419434,1558.584595,707.3756104,537.4591675,1118.907349,176.2712708,1763.386353,411.7444153,750.685791,197.6143951,1275.199219,12095.63574,134.8179169,1242.758423,2127.163086,276.4022217,321.2478943,639.1292114,1099.942749,4086.908203,247.690918
1592.178467,3286.423828,6974.244141,2539.516113,1596.495117,702.765564,534.4944458,1108.676636,177.5557556,1768.064575,403.2193604,754.8485107,203.5692444,1273.112915,12288.36426,134.1954346,1221.558716,2121.653564,270.973877,319.9130859,640.0089111,1090.883423,4041.374756,247.2437286
1593.114868,3319.494141,7113.831543,2563.043701,1606.775879,704.8475952,526.1739502,1109.174438,182.2490845,1815.281982,408.45401,762.2853394,208.8517609,1259.646484,12441.37891,131.3778381,1228.248291,2146.494385,274.8724365,328.8273926,642.3239136,1094.150757,4019.897705,252.8087006
1554.228394,3245.782959,7020.656738,2568.925781,1620.664795,690.2736816,529.9995117,1100.71106,176.2712708,1776.649536,391.005127,761.6771851,201.8404236,1227.5448,12263.33691,129.1172028,1186.783569,2138.894531,267.6675415,315.9564819,652.3709717,1049.151001,3854.528564,252.063385
1513.222656,3237.565186,7017.459473,2500.23999,1644.389893,688.0925903,538.2722168,1119.03186,179.4824829,1781.231323,396.3395081,768.2720337,206.3065796,1240.489746,12060.21973,129.0189362,1181.619019,2133.005371,263.5222168,323.4406738,651.213501,1026.923462,3845.550781,254.4483795
1498.042603,3279.849365,6995.426758,2541.223633,1620.220215,691.116394,531.7208862,1112.758911,182.3972931,1764.977783,387.8643188,780.1988525,207.699234,1252.107056,12187.19336,130.6242981,1179.110474,2104.411865,261.0054626,329.0657349,643.9907227,1038.260132,3857.752441,254.0012054
1510.511963,3359.836182,7170.13623,2531.120117,1618.83606,697.65979,526.197937,1118.110718,186.151947,1754.753174,390.2074585,785.9049683,209.3319855,1260.025635,12188.93164,133.3435974,1202.621826,2087.502686,259.3275757,338.8380737,668.3446045,1058.111328,3876.352783,250.4237213
1518.594849,3423.935059,7318.067871,2545.066162,1608.505981,699.6921387,518.546875,1119.952881,186.991806,1769.125732,394.2955017,775.5683594,210.8207092,1286.911499,12403.83691,132.9504547,1202.32666,2073.585938,260.3638916,337.3126221,660.1494141,1077.56665,3874.418457,254.0012054
1539.146973,3403.06665,7348.293457,2529.602051,1598.027344,705.3928223,505.7793884,1120.799194,191.1416779,1759.720825,393.4479675,767.1495361,218.6964722,1293.218018,12329.04492,131.9675598,1214.328369,2046.180054,255.9718781,349.9451599,651.630249,1090.140991,3872.23584,246.5977936
1518.299194,3369.149658,7286.09375,2539.658203,1626.299683,711.3909302,504.4404602,1130.532104,194.7481537,1741.489868,401.5243225,763.6884155,213.2698822,1292.032593,12133.80566,130.8208618,1190.669312,2026.80127,258.8834229,348.0383606,653.3433228,1075.338989,3970.098633,243.0203247
1526.086182,3413.974121,7382.815918,2537.381592,1609.692139,711.3909302,510.9436951,1123.86084,197.9593506,1741.634644,412.1930847,775.7554321,217.2557678,1293.02832,12261.74316,132.7866364,1205.671509,2034.733643,255.6264191,350.2312012,657.0009766,1112.269409,3998.966064,243.8153229
