,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHREECEM,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
519,398.157562,1087.43811,563.000793,2875.565186,1652.596436,4898.827637,368.833099,395.859161,2111.687256,556.83844,216.768951,977.744507,2029.05896,2498.927002,150.340744,1043.021729,457.146637,934.480103,621.450012,3139.331543,240.247513,1269.422729,1702.818115,324.006012,244.653915,151.896149,1661.013062,508.535583,263.277527,1032.716064,1264.965332,732.344116,8628.388672,115.716705,6581.882813,158.444809,164.10112,870.202271,1000.012146,16328.443359,291.75,536.946167,1396.698242,375.450012,620.158142,557.637939,766.306213,451.851044,4058.400146,218.986908
520,400.321472,1098.065186,558.656189,2875.978027,1632.214233,5006.150391,375.977661,387.836517,2121.009521,561.772827,222.181625,987.539429,2044.259644,2537.997314,152.898438,1035.679688,449.813873,922.65625,634.25,3161.091064,241.820328,1257.258545,1699.723877,325.818573,246.129852,153.202011,1640.18689,509.132477,269.599182,1035.213379,1246.921753,727.765747,8568.081055,117.766678,6573.158203,162.332245,164.564102,872.445801,997.220032,16801.708984,292.799988,534.708191,1377.033203,377.799988,617.638306,554.329102,767.285339,452.625641,4047.393066,215.047897
521,398.452637,1100.954468,567.744934,2896.523438,1652.596436,5051.297852,377.51712,387.430847,2157.15625,604.602722,223.973419,1003.766968,2111.114014,2554.991211,153.41333,1085.312378,452.593567,926.671387,630.700012,3175.095215,241.03392,1273.445435,1724.905273,327.092255,245.190628,153.142441,1649.168823,520.700928,282.800232,1050.647095,1259.683228,732.733765,8672.662109,116.521057,6553.458496,161.221558,164.69194,882.34668,933.899719,16810.109375,301.399994,568.37677,1385.957153,374.850006,626.644348,559.062561,784.028198,463.469269,4132.12793,215.382339
522,392.452759,1107.516846,556.858398,2842.683105,1629.977295,5053.39502,375.30661,380.850494,2163.2854,613.237793,224.085419,990.755676,2124.039307,2514.212646,153.61261,1085.606079,462.0112,911.177185,619.549988,3143.098145,239.362823,1276.797607,1688.013794,320.135986,242.730667,150.382202,1628.441284,509.178284,287.588013,1030.917847,1242.714722,730.639404,8581.8125,116.200737,6538.121094,160.068146,164.69194,875.811096,937.040833,16846.091797,296.399994,567.014526,1384.791992,368.75,639.570129,547.113831,780.160645,457.208344,4118.54248,211.814941
523,396.731384,1120.88623,563.500183,2892.992432,1634.351929,5229.288574,369.109375,382.563171,2224.509277,613.484497,224.45871,1010.199463,2134.157227,2528.116699,154.459656,1108.4646,450.101501,924.552979,629.950012,3201.420166,239.11705,1287.716553,1718.859741,319.646118,241.388885,150.541061,1665.898926,506.263214,288.889465,1041.856201,1262.581299,726.694214,8756.357422,117.375191,6699.70752,163.186646,169.209885,893.027893,926.969421,16759.0,288.75,573.290894,1382.741699,371.799988,665.515015,542.610107,792.154846,468.92337,4165.149414,214.750626
524,406.223022,1115.744263,543.225403,2852.313721,1660.351685,5182.892578,363.227966,391.937988,2220.617432,608.056824,229.16217,1024.039063,2113.873779,2539.551514,155.090775,1103.031372,449.454437,927.75531,628.849976,3187.37207,239.11705,1292.457764,1726.999756,312.493866,238.392197,149.865921,1672.462646,503.944885,287.773865,1041.356689,1272.584595,727.619629,8644.71582,115.987213,6815.137695,158.701141,166.60997,910.732361,939.982544,16620.408203,276.200012,559.327148,1356.879272,376.850006,660.755371,562.049744,796.707886,465.954254,4140.557129,218.095047
525,404.944366,1112.120117,543.025635,2883.269775,1667.410889,5124.312012,375.030304,386.664673,2216.701904,597.892029,230.020721,1021.505188,2125.97583,2567.898438,158.080322,1080.417725,450.365021,927.139465,631.5,3174.949707,247.226883,1300.838379,1741.756348,321.997528,239.823471,149.647461,1664.270386,511.61142,286.146973,1041.057251,1262.440918,729.957458,8662.62793,116.165146,7113.683105,160.879791,168.698425,912.683289,948.907166,17157.726563,278.700012,560.251587,1363.426147,375.799988,653.80249,556.672791,797.833801,462.210632,4152.803223,217.389008
526,398.796936,1120.347534,537.182861,2846.947998,1665.621094,5052.296387,367.648865,378.326538,2228.914063,603.073059,226.586456,1019.117432,2143.161377,2476.175049,155.555832,1076.893433,449.118896,925.513611,623.099976,3145.200928,243.442291,1295.043701,1728.427856,314.551331,238.347473,148.952469,1637.373901,517.854736,290.42337,1049.098633,1241.920166,724.50238,8486.594727,115.88044,7122.73584,159.683655,166.69519,898.685486,956.236389,16781.984375,271.649994,559.765015,1366.78125,370.75,643.723145,537.095337,786.427124,454.142426,4131.483398,216.274216
527,387.387268,1097.3302,539.879517,2779.716309,1633.258301,4994.86377,360.662262,373.503906,2206.237793,592.513672,228.004944,990.999329,2083.568848,2454.551025,154.061035,1066.761353,438.143738,925.316528,625.400024,3119.547119,243.343994,1279.527466,1727.047485,313.277649,236.245316,146.807831,1609.293091,519.553284,281.405731,1055.092407,1211.161743,705.896729,8378.9375,115.951607,7041.919434,158.31665,165.501755,904.245605,945.516785,16574.638672,268.5,546.287903,1362.377808,368.75,605.552429,526.157654,787.161499,452.657867,4082.149658,215.493835
528,388.420044,1103.256226,531.040527,2797.372559,1629.330933,5008.397949,357.662292,376.884247,2206.611084,595.52356,231.737854,988.172974,2094.848389,2438.866699,154.509491,1095.101929,434.908752,917.926697,614.25,3130.124268,244.572754,1275.600342,1724.857666,310.828278,235.48497,145.596512,1601.643677,521.940369,284.101746,1044.703369,1206.580688,690.651672,8376.826172,116.876915,7103.784668,159.769104,166.226349,898.490417,968.401855,16736.759766,269.649994,544.438965,1372.233521,369.299988,607.838928,527.766052,814.870483,448.817444,4105.94873,216.608643
529,389.108551,1104.039795,535.135376,2763.206543,1587.274048,4967.59668,353.320313,378.281433,2223.227295,589.405029,231.849823,981.204407,2097.026611,2479.582031,154.825043,1087.221436,451.898682,915.069275,616.549988,3142.095703,236.561218,1274.450928,1737.28186,312.738831,239.912888,146.351089,1573.562866,526.737793,277.315277,1053.943726,1199.288818,690.067261,8434.542969,115.524529,7127.144043,162.460419,165.331284,906.537964,957.333252,16809.564453,273.299988,511.597504,1417.691162,364.450012,598.179626,547.067871,805.715759,444.234711,4096.974121,217.166061
530,397.370697,1095.126709,529.592285,2728.076904,1591.151611,4946.021973,348.349152,375.081421,2263.359375,581.904846,232.59642,993.387146,2055.926514,2434.526611,154.84166,1087.025513,450.988098,913.0,607.5,3133.499023,235.823975,1270.476074,1731.998047,311.906067,238.928925,144.246185,1602.43335,532.866333,276.757507,1071.375366,1207.889526,703.266602,8291.738281,114.421234,7076.253418,159.000183,162.177231,901.660645,941.179077,16537.767578,272.600006,526.874939,1421.372437,358.5,595.00647,553.869446,800.428528,435.972839,4065.589355,217.500504
531,399.829681,1079.161621,535.984375,2739.175049,1624.011719,5013.742188,350.345734,383.599823,2312.790527,587.82605,232.148468,1023.454407,2098.140381,2421.469482,152.267334,1112.771851,457.985291,926.474365,607.650024,3145.650879,242.360992,1267.31543,1736.710449,316.216949,240.673233,146.311386,1622.173828,530.525085,285.356781,1079.716553,1216.95813,700.052063,8353.920898,116.414268,7113.307617,162.161346,164.734573,911.317688,960.673828,17022.101563,276.049988,554.315796,1433.302002,360.200012,632.523926,571.19519,797.197388,452.173767,4081.951172,219.247055
532,408.239349,1082.100098,551.614929,2759.62915,1665.322754,5186.838379,352.87204,381.436462,2314.118896,582.348877,234.46286,1009.078613,2124.039307,2463.290283,153.861755,1155.747803,453.408325,941.746887,598.25,3184.491211,242.016937,1277.037231,1754.84668,320.429901,238.436905,149.607758,1669.353516,522.697937,293.863098,1103.991089,1256.738037,716.368591,8648.317383,115.987213,7153.129395,162.631287,167.20665,915.658386,969.498718,16793.648438,274.450012,540.984619,1412.751465,372.049988,634.810425,562.922974,802.582581,465.050629,4106.146973,216.720123
533,403.714874,1087.535889,537.732178,2783.476563,1647.277222,5115.322266,347.941681,388.061859,2308.29248,578.796204,230.692657,1009.273621,2164.897705,2460.45459,151.818893,1147.279907,455.253571,937.312927,602.0,3227.381836,240.149231,1289.536499,1740.947144,315.629089,238.30275,149.905624,1663.33252,528.023193,295.722443,1091.903809,1250.988525,720.654663,8538.693359,117.837868,7279.48877,161.050674,168.570557,927.168762,963.665344,16666.623047,267.600006,530.134644,1417.714355,372.549988,626.924316,561.176636,805.421875,465.470184,4141.151855,216.831604
534,401.649323,1094.783936,528.094177,2770.543945,1630.822388,5045.754395,350.060516,386.304108,2327.869385,581.904846,230.804611,999.868469,2166.10791,2486.105713,151.968369,1128.435059,450.652527,928.272583,612.75,3237.463135,241.23053,1262.143311,1721.953857,306.909241,237.095123,150.640366,1658.94043,538.306335,290.237457,1089.406372,1232.337158,709.500916,8500.038086,116.200737,7281.083496,160.879791,168.527939,931.119324,961.471558,16432.884766,268.0,520.939148,1414.3125,369.899994,626.784302,563.106812,799.106689,470.375641,4120.823242,217.611969
535,399.436249,1095.9104,525.0979,2770.818848,1649.812622,4993.515625,360.125122,385.582977,2304.376953,574.059265,233.604309,992.607422,2160.540771,2513.705566,150.88884,1142.042603,451.850739,923.419861,616.0,3219.640869,236.708679,1268.368896,1727.142578,298.777283,236.155884,151.514114,1678.285889,532.866333,284.008789,1094.551025,1229.579224,713.592285,8521.646484,116.022774,7363.401855,162.075928,168.272217,925.120239,939.334351,16405.105469,262.149994,520.987854,1415.547607,370.75,630.004028,562.417419,793.280945,461.016541,4118.54248,217.389008
536,397.321533,1083.226196,523.899353,2699.872314,1627.54126,5031.520996,353.931488,379.903992,2285.080322,571.641418,228.303574,986.418579,2111.453125,2496.126953,147.351181,1117.715698,446.722565,921.252136,607.25,3201.233154,225.698975,1244.902832,1703.769897,297.209625,232.801392,150.620514,1667.280762,530.639954,271.133087,1098.846558,1216.023193,720.459839,8446.40332,116.23632,7236.384766,158.530258,167.888626,901.416809,947.162109,16435.501953,263.5,533.783752,1447.305298,352.049988,612.131958,579.8349,792.008057,465.308838,4061.127197,216.237045
537,398.600189,1078.96582,516.708252,2659.193848,1628.336792,4974.787598,362.814423,373.098267,2249.073486,576.427673,229.199493,987.978027,2107.241211,2490.699707,146.138779,1110.079834,447.058044,909.57605,599.700012,3206.13916,222.012695,1238.629272,1697.296143,289.077637,229.446884,151.792114,1688.106934,528.551025,272.852966,1081.314819,1199.849487,701.269714,8274.883789,116.271904,7212.791992,158.4021,164.649323,888.492004,963.81488,16455.078125,256.549988,517.436035,1417.924194,346.5,615.725037,567.334717,790.784119,453.367859,4115.567871,213.264191
538,370.764587,1084.499634,512.01416,2663.504639,1609.048218,4830.45752,361.347534,363.453064,2276.806641,572.578979,229.16217,965.659058,2081.245361,2494.296875,146.40451,1091.430786,455.085754,902.851257,603.75,3199.387695,220.636475,1239.251709,1677.255737,280.896667,232.488297,150.680069,1682.135498,525.222778,269.134369,1083.962036,1181.057983,689.482788,8335.00293,116.37867,7227.425781,155.070007,164.819824,867.909973,957.682312,15994.616211,246.649994,510.721741,1410.771118,347.799988,604.479187,559.797852,797.833801,453.109711,4079.026367,212.075058
539,381.584076,1104.431519,519.904297,2681.848877,1618.692505,4858.874512,360.369598,361.740326,2259.887451,570.407837,228.07959,977.257141,2075.242188,2510.94165,144.976166,1077.480835,455.613037,912.827637,605.049988,3228.462158,218.916199,1238.581299,1712.481079,290.939178,231.549042,151.752396,1672.166382,530.984192,268.901886,1081.165161,1200.223633,707.845032,8383.259766,117.659912,7232.678223,153.916595,166.567337,889.077271,972.141235,15914.149414,256.799988,500.74765,1399.820068,345.149994,593.466614,558.097412,800.62439,458.789703,4085.421875,211.963577
540,371.698975,1105.900757,504.723175,2692.396973,1644.692139,4960.404297,358.087769,362.506561,2256.810791,563.549133,226.99707,973.358643,2062.171387,2533.775146,145.125641,1077.187134,451.946625,911.940918,600.450012,3228.146973,216.458679,1245.86084,1731.37915,286.775208,231.90686,153.102722,1675.522583,534.082825,271.412018,1081.314819,1206.487427,709.647095,8317.236328,117.019318,7183.242676,153.703003,164.436203,890.686768,966.806335,15817.321289,253.25,493.157593,1413.869995,341.5,566.26178,569.127075,801.994995,459.661072,4045.707275,211.852097
541,380.256226,1108.251221,518.55603,2712.896973,1655.678711,5034.117676,364.077606,379.994141,2268.463379,573.023071,222.218994,988.0755,2080.083008,2565.764648,148.297897,1082.71814,463.760437,919.921936,599.200012,3325.495117,223.782104,1268.320923,1768.937012,294.564331,241.612518,159.119583,1712.782593,544.34314,276.896942,1099.445801,1224.764771,718.024536,8461.000977,121.823929,7147.266113,157.07782,166.226349,907.4646,969.797852,15966.34375,252.850006,498.850189,1422.281128,352.600006,581.334045,569.448792,811.786255,463.404724,4141.052734,216.051224
542,378.879211,1116.870605,530.840759,2725.737793,1671.039673,5092.398926,380.295044,384.275879,2269.931885,571.14801,220.12854,1009.176025,2112.130615,2614.009521,151.453506,1085.850708,458.656311,916.473328,565.299988,3331.525879,222.307587,1264.825317,1778.885864,298.189423,241.031067,161.979095,1707.057861,543.447876,282.149475,1082.763428,1217.939941,714.030701,8408.901367,120.578293,7223.485352,158.807755,166.268967,908.976563,962.019958,16603.011719,254.699997,509.213409,1345.229248,353.149994,586.887024,569.081116,834.159058,466.535156,4135.102539,220.436172
543,375.830078,1113.638184,535.484985,2706.292969,1700.270874,5105.583496,377.157501,380.940643,2248.397705,570.309204,218.822052,1028.083862,2112.082031,2613.764893,152.13446,1098.136719,462.514343,918.567078,573.099976,3275.853271,222.848236,1261.329346,1756.227295,299.85498,239.778702,156.895523,1710.85791,542.070679,279.314056,1080.615601,1218.407349,709.354919,8495.573242,120.791832,7174.236816,156.212875,165.672272,906.2453,967.005798,16775.5625,257.049988,506.099609,1345.275635,354.049988,579.14093,587.417725,846.936523,463.662903,4194.849121,218.392334
544,375.879211,1136.949463,528.993042,2704.64209,1716.328003,5028.574707,376.546265,379.002594,2269.13916,563.647827,220.613815,1057.030273,2113.341064,2600.073486,149.593353,1084.627075,459.686737,926.597595,583.450012,3277.158691,221.078812,1245.09436,1742.232544,295.348083,237.542374,152.546707,1719.148804,542.851135,274.386871,1084.511597,1210.787964,715.832703,8487.169922,120.934166,7241.872559,155.953339,166.055878,889.418762,989.940735,16622.878906,253.699997,502.547821,1337.260864,353.100006,570.928101,580.754089,854.279968,465.470184,4154.340332,218.057892
545,364.42041,1099.68103,521.951782,2669.512451,1678.198486,5005.45166,364.729584,375.667358,2265.573486,552.052185,219.981262,1059.564331,2074.031982,2544.222412,146.487564,1070.530273,463.736511,912.901489,593.650024,3191.916992,217.933197,1244.328125,1705.483521,292.065918,233.025024,146.74826,1702.320068,537.984985,269.831573,1059.637695,1186.66748,721.580078,8332.553711,117.339607,7218.88916,153.228714,163.882156,877.957153,993.979248,16236.117188,252.300003,489.508545,1316.75708,339.75,560.148865,583.373657,860.888977,464.534241,3992.605469,219.804443
546,358.322113,1079.896362,518.805725,2613.562256,1622.470581,4957.60791,351.038452,360.253021,2244.575439,552.397522,215.315933,1060.392578,2052.441162,2482.961426,146.836304,1075.082397,444.038757,910.068726,595.700012,3164.193359,210.904678,1254.145752,1689.394165,288.587769,231.817398,141.307266,1696.496704,526.439331,263.649384,1047.900024,1196.250366,723.479614,8425.660156,118.869965,7188.823242,152.969208,165.544403,873.518738,991.935059,15831.90332,247.949997,484.253937,1319.226563,335.700012,536.583801,560.579224,850.853027,453.012909,3939.156494,214.527649
547,363.928619,1083.764771,520.453613,2635.162842,1647.774292,5074.869629,346.270996,360.929077,2249.003174,545.637573,213.694931,1066.630371,2088.554932,2569.710693,145.65712,1073.026489,449.16687,906.25061,588.049988,3162.843018,213.607971,1257.83313,1713.718872,286.089386,231.862122,138.090317,1694.374634,534.61084,265.415771,1044.203857,1209.292114,721.774902,8453.415039,118.442879,7355.943848,150.590591,166.141098,867.95874,988.195679,16235.472656,249.100006,495.055115,1335.000732,338.799988,553.42926,582.178772,853.545532,459.757904,3903.854492,218.206558
548,357.732025,1080.87561,525.647156,2615.717773,1694.752808,5125.459961,350.95697,376.974396,2253.384766,543.811829,214.208908,1058.394653,2073.596436,2535.31543,144.511124,1071.656006,449.238708,915.808289,583.5,3117.657227,211.052124,1260.083862,1730.664917,283.346069,231.727951,136.978271,1708.982422,535.965027,268.111694,1049.997681,1224.110107,726.060974,8522.799805,121.254494,7367.012695,151.844788,165.544403,874.884399,985.852356,15932.782227,248.0,490.919525,1331.226196,333.850006,543.396667,575.239319,854.035156,461.436096,3965.732422,219.432846
549,352.371399,1084.352783,517.557251,2600.262451,1685.854248,5113.824219,337.958588,374.630707,2255.133057,533.647156,213.022827,1041.679932,2041.258545,2539.814209,145.623901,1069.894043,445.979736,920.168274,578.349976,3107.486084,213.116455,1256.492188,1726.086548,277.51651,231.057037,135.111664,1730.351563,533.118896,265.880585,1051.945801,1211.863037,711.936218,8351.759766,121.681557,7355.286133,154.742401,164.265717,885.858337,973.587097,16166.967773,241.550003,494.714539,1319.390015,338.200012,542.13678,568.989197,869.015625,462.72699,3892.301514,214.379013
550,356.453308,1089.788696,498.880432,2558.987793,1675.613525,5120.666016,336.93988,372.016571,2255.808594,531.328064,213.457718,1011.369019,2006.403076,2527.63623,146.022507,1059.810669,458.848022,907.26062,577.200012,3072.786133,202.598267,1246.722656,1707.056519,269.972382,228.999634,134.11879,1726.79834,536.010986,265.880585,1037.710815,1185.358643,713.933289,8266.000977,121.040962,7311.243164,153.444946,165.587036,871.958069,958.878845,15855.430664,234.800003,488.876038,1313.238647,330.850006,528.697632,572.941467,876.359009,454.884735,3841.331787,211.55481
551,359.158173,1094.587891,506.670746,2612.828613,1731.589844,5144.987305,341.911041,379.949066,2264.361816,534.68335,216.225281,1028.424927,2037.094971,2525.547852,141.222641,1057.852905,463.47287,932.829651,573.950012,3133.948975,206.972641,1268.41687,1745.73645,275.948914,230.878143,132.808151,1736.915283,530.341309,273.224823,1038.26001,1212.93811,727.181274,8417.78418,120.89859,7344.311523,154.742401,166.141098,878.981323,973.637024,16086.896484,246.5,489.654572,1312.702759,332.350006,542.743347,570.230103,919.440125,467.567902,3916.943848,203.639618
552,359.502472,1107.859375,511.564697,2566.646729,1762.262451,5252.760742,342.888977,372.467255,2314.14209,537.890686,218.399796,1060.051514,2035.59436,2575.477783,142.147141,1065.929321,465.869171,932.410889,565.900024,3118.646973,214.787582,1276.558228,1739.059204,278.15332,231.593781,138.884628,1764.995972,529.7677,277.826569,1048.749023,1222.42749,725.622681,8501.334961,121.752731,7610.398926,155.347885,167.036179,877.713257,966.606934,15910.194336,254.350006,491.503418,1327.008789,331.149994,550.629456,571.379028,922.720215,475.571564,3945.304688,203.676788
553,348.28949,1097.379395,509.866791,2517.483887,1757.390625,5165.462402,348.349152,359.396698,2316.846191,538.2854,224.013962,1062.536865,2014.390869,2570.815918,145.513138,1028.778076,464.21579,929.208557,562.599976,3188.947021,210.904678,1277.084961,1741.396118,272.715698,228.552368,140.274673,1773.435059,519.576294,267.879333,1046.701294,1225.559326,719.778015,8509.787109,120.791832,7695.624023,153.790924,164.734573,861.03302,972.340637,16010.77832,249.899994,481.772583,1327.684326,326.850006,532.94397,587.05011,922.622253,471.343842,3916.943848,208.953568
554,363.633575,1126.518188,498.430969,2576.415039,1808.147217,5261.200195,345.048615,356.15155,2380.446289,568.680847,219.427719,1062.683105,2064.301758,2563.214111,143.85228,1066.320801,469.439728,951.427673,579.099976,3281.839111,207.660751,1294.277466,1753.271973,256.549683,231.012329,135.389664,1781.18335,522.032349,275.688385,1095.400146,1248.978516,728.691101,8651.054688,121.290077,7794.49707,155.65062,166.141098,871.031311,980.317993,16222.126953,246.149994,494.179382,1355.877197,339.149994,540.176819,588.520752,924.384705,485.640656,3945.205566,215.270859
555,360.387665,1128.427979,500.927887,2560.868164,1823.707275,5375.266113,347.371246,362.551666,2377.066895,562.80896,220.57431,1081.054688,2057.330566,2536.144287,146.044617,1064.999268,464.527283,943.889954,573.5,3280.894043,204.416809,1291.499878,1741.491455,264.58371,231.235962,138.328598,1805.957642,523.54718,281.73111,1102.143066,1243.789795,750.170471,8668.581055,120.542679,7827.331543,153.531479,169.252533,877.46936,982.112976,16453.197266,250.5,496.271484,1356.622681,343.100006,541.016785,566.139893,912.488464,494.192932,3918.133789,210.997406
556,361.764679,1112.658813,491.639435,2537.020752,1839.56543,5222.395996,338.162292,356.106506,2341.922363,562.315552,217.095078,1068.920654,2024.89563,2621.701904,145.38028,1037.050171,459.734619,927.804565,560.799988,3300.876465,197.38829,1300.167847,1720.124878,263.212006,231.325424,135.945679,1776.001343,516.087219,275.037628,1077.169312,1211.769653,736.971191,8656.144531,118.54966,7833.990234,151.715012,167.121414,872.933533,984.954895,16130.984375,247.300003,488.730103,1356.459473,355.600006,523.144653,557.270264,885.464783,472.796112,3848.818848,209.288025
557,369.780975,1119.417114,502.475983,2575.681396,1904.589722,5437.442871,344.274414,355.069855,2362.174561,552.989685,219.664963,1090.313721,2043.96936,2689.069824,147.218292,1071.215576,461.076569,940.441345,569.5,3404.390381,210.511475,1323.873535,1740.299072,273.009583,232.264664,137.85202,1813.113525,526.806641,286.704742,1117.127319,1242.293945,754.554077,8770.522461,120.257988,7865.135742,153.488205,167.291901,885.907043,985.702759,16497.978516,259.299988,493.887421,1378.384521,362.200012,541.716797,567.426636,900.836975,488.577484,3933.405029,212.743942
558,373.075989,1120.004761,499.57959,2555.731689,1926.463257,5477.794922,353.646271,347.002136,2413.633301,551.608154,218.083496,1085.976685,2057.233643,2700.069824,148.037659,1061.768677,456.571564,947.5849,557.049988,3401.960205,210.364044,1316.786011,1744.63916,274.969116,233.338104,138.408066,1800.479736,517.372742,286.518829,1118.026367,1230.841553,751.972656,8841.205078,120.613853,7830.144043,153.05571,167.036179,888.638367,986.201355,16862.400391,259.700012,498.801453,1374.819824,364.100006,548.016357,568.208008,920.664063,486.157043,3916.448242,211.034576
559,371.15802,1133.668091,518.655884,2542.936768,1933.075073,5554.754395,367.011383,342.810516,2406.478271,549.437012,217.016006,1101.180786,2053.796631,2700.667725,146.509644,1055.796997,456.8591,955.295044,566.700012,3419.287109,217.589157,1332.876953,1751.984131,275.16507,237.766006,142.816452,1835.963013,510.142303,287.63443,1117.077393,1241.452637,765.853882,8924.227539,120.756241,7863.259277,154.309906,166.950928,893.515625,987.048889,16890.476563,260.649994,497.098602,1362.517578,358.299988,547.036377,565.128845,940.589172,484.866119,3885.410156,211.852097
560,380.895538,1132.982544,545.472595,2537.43335,1914.979736,5406.528809,367.663391,347.542969,2393.124512,550.818665,222.116211,1114.630615,2044.937744,2715.73584,147.018982,1059.12561,454.558563,946.328613,544.099976,3346.91748,226.092163,1332.781128,1733.669678,282.954163,238.571121,142.419281,1823.970825,511.129272,289.447266,1112.482178,1262.020386,757.476379,8905.788086,119.866478,7972.873535,155.866852,167.888626,894.539795,985.0047,16801.3125,263.299988,494.568604,1368.901611,353.25,561.735413,575.790833,942.155762,485.188843,3898.30127,212.558136
561,371.698975,1132.100952,539.130432,2527.435791,1913.587769,5413.820801,340.077423,347.317627,2393.637207,554.124573,224.093033,1094.163452,2033.900024,2780.344482,144.82666,1046.203369,463.592712,945.343262,554.5,3365.865479,230.22081,1349.686279,1728.805054,278.790161,237.184586,132.927307,1831.669556,516.110291,290.237457,1124.919067,1264.685059,768.581421,8933.6875,119.937668,7951.533203,157.553543,167.931229,908.001099,995.325439,16715.851563,257.049988,507.413239,1404.573242,355.799988,567.474976,582.132813,959.486145,481.219269,3891.806152,212.33519
562,366.240051,1141.258789,548.069336,2534.452393,1918.26062,5414.369629,341.177612,342.720367,2406.455322,548.844849,222.590652,1092.360474,1994.978271,2780.023193,144.405899,1042.042847,484.081329,950.245239,563.5,3374.956543,228.64801,1353.134521,1744.687134,280.945648,234.322113,133.642197,1833.692993,533.715759,286.565277,1133.410156,1269.078735,767.461121,8839.523438,120.649452,8102.189941,157.20755,167.377167,905.90387,997.070496,16749.115234,253.800003,502.012695,1462.868896,358.399994,558.468994,600.009888,955.667542,482.736115,3839.894287,213.18988
563,376.81366,1138.320679,541.877014,2555.54834,1903.346802,5310.541504,330.379578,340.647125,2427.919434,548.20343,225.358215,1116.433716,2023.491821,2840.862549,144.760239,1041.259766,475.071075,948.373169,568.599976,3353.758789,233.759659,1351.027466,1755.704346,282.415283,233.248657,131.338699,1837.147583,537.778442,286.797729,1149.892822,1266.648071,769.165833,8762.21582,121.681557,8149.608887,157.856293,168.357468,915.804749,993.530518,16729.394531,250.949997,499.190735,1469.416504,357.049988,554.409241,617.243591,966.535706,482.219757,3846.488525,218.615311
564,381.141449,1154.62854,541.727234,2603.335449,1932.130493,5379.810547,332.661377,339.520325,2476.138672,577.266602,226.228027,1143.479614,2035.59436,2835.992432,143.807999,1069.404541,479.216766,956.797607,564.950012,3423.292725,235.381607,1359.599609,1784.177612,281.778442,236.558426,131.060699,1840.454102,520.218933,287.169586,1170.87085,1279.035522,780.709167,8865.981445,123.923714,8207.675781,156.991318,169.806625,914.04895,978.722534,16773.779297,249.0,505.418518,1485.423096,339.149994,552.122681,614.624146,960.024597,492.869781,3884.219971,215.456665
565,377.108734,1151.837036,531.739624,2627.091064,1923.927979,5419.713379,334.65799,344.388,2490.005371,572.332275,227.414108,1150.59436,2038.595703,2811.378174,144.22876,1071.704956,484.53656,959.950745,548.150024,3392.553711,235.332458,1384.550171,1802.539673,285.844452,239.376205,132.808151,1842.625488,516.546387,287.402008,1163.628418,1271.042114,788.404724,8797.172852,125.952324,8455.518555,156.385834,174.665527,921.072144,969.997314,16782.578125,248.149994,498.363647,1475.614136,336.450012,556.275696,614.256409,976.767517,488.964752,3884.468262,211.62912
566,378.633301,1148.213257,517.607178,2625.119385,1915.775024,5365.527344,330.216553,346.371124,2499.118164,576.921143,225.437286,1145.087646,2034.819702,2797.451416,146.443207,1069.844971,477.754944,952.117371,517.650024,3364.469971,238.674713,1389.291504,1791.09314,284.178894,246.308792,131.02095,1819.677124,516.890747,288.145752,1152.739868,1271.556274,777.640747,8759.862305,127.091209,8419.543945,157.5103,174.750778,914.975586,978.921997,16839.566406,246.449997,498.217621,1472.119263,334.799988,561.455383,603.686462,956.695618,488.997009,3958.939697,217.500504
567,380.207031,1141.06311,512.263855,2621.358643,1902.302979,5378.862305,306.868286,356.376892,2515.0354,576.723877,223.934906,1149.814575,2068.368164,2801.642334,148.524826,1080.907227,488.155029,955.270386,513.549988,3351.688721,260.25177,1392.835449,1772.921753,283.737946,248.097839,125.4608,1809.165405,520.058228,300.138245,1152.690063,1294.835449,781.147583,8717.751953,126.379417,8579.298828,159.110474,177.393341,919.170044,983.159973,16945.390625,246.149994,495.493042,1487.053955,334.25,580.447449,611.407227,932.854065,496.290619,4069.109863,217.351852
568,374.89566,1135.529053,505.072754,2616.543213,1869.592041,5280.12793,302.671326,362.371338,2480.799561,581.312622,230.932846,1163.946655,2054.425781,2822.351074,146.398926,1077.627686,509.146881,963.596436,472.899994,3368.880615,257.64679,1405.86145,1749.551758,276.438782,247.069153,127.168579,1789.326294,540.991943,300.138245,1151.640991,1276.184082,778.809692,8667.188477,124.101685,8594.732422,157.726532,176.626144,905.123474,996.970764,16804.96875,241.199997,491.697968,1585.518433,336.0,565.748413,643.8526,936.574768,494.257507,4046.748535,221.513824
