,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,KOTAKBANK Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
83,27.0,10.73312629199899,2.182029668043545,1.1273228442062848,5.357762486435813,0.2784120272976163,1.5680756274252656,0.14461487317527205,7.442362128295418,0.016415767295869937,0.16432623573477645,2.144837771190224,0.46676971318934,8.91822516880027,4.7528164222689675,0.9941169744020355,1.6373947546095644,5.427600288929195,6.844510161424422,32.649407661286496,0.04637665309395959,3.337264568362623,0.12624666681714375,10.313762887947366,0.25252545421862516,3.297517401387168,1.0539692609076348,0.19595073925189893,1.4414154620467587
84,27.0,10.73312629199899,2.182029668043545,1.1273200323472146,5.357723457131603,0.27841147225750745,1.5680796634144494,0.14461362042027331,7.442353958411959,0.01641572557175149,0.16432582683205568,2.144830980592626,0.4667715646247518,8.918190069759348,4.752800453700242,0.9941181888491355,1.637394157071449,5.427597304312738,6.844525766162299,32.649576747234796,0.046376546397868625,3.3372552937677007,0.12624650292483877,10.313719378567967,0.2525248542211016,3.297496957493478,1.0539696310023965,0.1959499219244657,1.4414119250059845
85,27.0,10.73312629199899,2.182029668043545,1.1273181583257847,5.357697445247418,0.27841110233958755,1.5680823532826231,0.14461278549588508,7.442348513424747,0.016415697763852814,0.16432555431040996,2.144826454858902,0.46677279855204024,8.918166677280134,4.752789811118503,0.9941189982424353,1.6373937588298564,5.427595315153589,6.844536166261474,32.64968943804992,0.0463764752880598,3.3372491125227643,0.1262463936954343,10.313690380845337,0.25252445434038606,3.297483332239179,1.0539698776596782,0.19594937719975272,1.4414095676722622
86,27.0,10.73312629199899,2.182029668043545,1.1273169144858297,5.357680180439057,0.2784108568148132,1.5680841386226698,0.14461223133343162,7.442344899435844,0.016415679306979864,0.16432537343024167,2.144823451004015,0.46677361754377544,8.918151151043437,4.7527827473420805,0.9941195354591975,1.6373934945058757,5.427593994893536,6.844543069095496,32.64976423406672,0.04637642809050912,3.3372450098592084,0.12624632119685164,10.313671134253257,0.25252418892847395,3.297474288780325,1.0539700413729511,0.19594901565086562,1.4414080030445455
87,27.0,10.73312629199899,2.182029668043545,1.1273160923283077,5.357668768687889,0.278410694527021,1.5680853187027455,0.14461186504126708,7.442342510649288,0.01641566710729383,0.16432525387145894,2.144821465505897,0.46677415888369034,8.918140888459225,4.752778078303354,0.9941198905505421,1.6373933197921204,5.427593122223602,6.844547631753972,32.64981367298978,0.04637639689371313,3.337242298066836,0.12624627327649435,10.313658412576013,0.25252401349561443,3.2974683112044394,1.0539701495847016,0.1959487766730647,1.4414069688516484
88,27.0,10.73312629199899,2.182029668043545,1.1273155511529442,5.35766125703906,0.27841058770302124,1.5680860954763534,0.14461162393382712,7.442340938259089,0.01641565907699629,0.16432517517331904,2.144820158575488,0.46677451521422014,8.91813413323581,4.752775004964411,0.9941201242851762,1.6373932047888795,5.427592547799048,6.844550635069389,32.64984621557007,0.046376376358795,3.3372405130619147,0.12624624173349183,10.313650038683999,0.2525238980190312,3.297464376536548,1.053970220813793,0.19594861936878322,1.4414062881065333
89,27.0,10.73312629199899,2.182029668043545,1.1273151964167802,5.357656333212755,0.2784105176807356,1.5680866046452997,0.14461146588981016,7.442339907569766,0.016415653813199864,0.16432512358731172,2.144819301892958,0.46677474878605973,8.918129705240375,4.752772990415078,0.9941202774963773,1.6373931294051656,5.427592171268301,6.844552603718854,32.64986754697367,0.046376362898318826,3.3372393430053284,0.12624622105730354,10.313644549664115,0.2525238223250456,3.297461797392913,1.0539702675038984,0.1959485162570727,1.4414058418835025
90,27.0,10.73312629199899,2.182029668043545,1.1273149648642848,5.35765311920645,0.27841047197399177,1.5680869370031256,0.1446113627272623,7.442339234791774,0.016415650377279538,0.16432508991476874,2.144818742697145,0.46677490124906695,8.918126814885522,4.752771675426723,0.9941203775043256,1.637393080198773,5.427591925489487,6.84455388874627,32.64988147095503,0.04637635411205128,3.337238579255957,0.12624620756101118,10.313640966730151,0.2525237729161243,3.2974601138680706,1.0539702979806627,0.1959484489513501,1.4414055506133512
91,27.0,10.73312629199899,2.182029668043545,1.1273148143554008,5.357651030105651,0.2784104422646553,1.5680871530353715,0.14461129567171205,7.442338797486769,0.016415648143934855,0.1643250680276504,2.1448183792204407,0.4667750003498652,8.918124936157836,4.752770820685641,0.9941204425093898,1.6373930482146688,5.427591765733511,6.844554724012773,32.64989052152862,0.046376348400986395,3.3372380828196504,0.126246198788435,10.313638637826752,0.25252374080037615,3.2974590195786515,1.0539703177905284,0.19594840520269952,1.4414053612880517
92,27.0,10.73312629199899,2.182029668043545,1.1273147169382116,5.357649677930804,0.27841042303522523,1.5680872928626928,0.1446112522698674,7.442338514440195,0.01641564669839785,0.16432505386116744,2.144818143959386,0.46677506449306333,8.918123720147424,4.7527702674526955,0.9941204845840528,1.6373930275128905,5.427591662331121,6.844555264640757,32.649896379531235,0.04637634470448774,3.3372377615002153,0.12624619311036675,10.31363713043917,0.2525237200133912,3.2974583112975435,1.053970330612505,0.1959483768862942,1.4414052387468572
93,27.0,10.73312629199899,2.182029668043545,1.1273146541523393,5.357648806447261,0.27841041064176003,1.5680873829821091,0.14461122429715853,7.442338332015239,0.01641564576674192,0.1643250447307973,2.1448179923324435,0.4667751058336795,8.918122936422549,4.7527699108912556,0.994120511701386,1.6373930141704887,5.427591595687756,6.844555613078231,32.6499001550436,0.04637634232207561,3.33723755440821,0.12624618945082297,10.313636158920234,0.25252370661607393,3.2974578548067797,1.0539703388763335,0.1959483586362274,1.4414051597684356
94,27.0,10.73312629199899,2.182029668043545,1.127314613859006,5.357648247165756,0.2784104026881551,1.5680874408169638,0.14461120634544974,7.442338214942573,0.016415645168844313,0.1643250388713096,2.144817895024646,0.46677513236434953,8.91812243346087,4.752769682065113,0.9941205291041512,1.6373930056078967,5.427591552918848,6.844555836690759,32.64990257800876,0.046376340793143664,3.337237421505267,0.12624618710228164,10.313635535440218,0.252523698018239,3.297457561850196,1.053970344179712,0.19594834692410174,1.441405109083405
95,27.0,10.73312629199899,2.182029668043545,1.1273145881111295,5.357647889778823,0.2784103976057155,1.5680874777740605,0.14461119487411367,7.442338140131871,0.01641564478678127,0.16432503512703353,2.1448178328439105,0.4667751493177344,8.918122112062914,4.752769535842731,0.994120540224706,1.6373930001363075,5.427591525589051,6.844555979581581,32.64990412630969,0.046376339816139596,3.337237336578849,0.12624618560153827,10.313635137029744,0.2525236925241294,3.2974573746477693,1.0539703475686275,0.19594833943992668,1.4414050766951216
96,27.0,10.73312629199899,2.182029668043545,1.1273145717286925,5.357647662386517,0.2784103943719439,1.568087501288517,0.14461118757531977,7.442338092532543,0.01641564454368845,0.16432503274468685,2.1448177932805694,0.46677516010455655,8.918121907569084,4.752769442806748,0.9941205473003103,1.6373929966549339,5.427591508200095,6.844556070497811,32.64990511143725,0.04637633919450744,3.337237282543257,0.12624618464666984,10.313634883535649,0.2525236890284272,3.2974572555376747,1.0539703497248714,0.19594833467801828,1.4414050560876348
97,27.0,10.73312629199899,2.182029668043545,1.1273145613501498,5.357647518329761,0.27841039232329673,1.5680875161853114,0.14461118295141412,7.442338062377589,0.016415644389685163,0.16432503123543118,2.144817768216545,0.4667751669381855,8.91812177801889,4.7527693838669265,0.9941205517828223,1.6373929944494274,5.427591497183908,6.844556128094738,32.64990573553174,0.046376338800693286,3.337237248310824,0.1262461840417451,10.313634722942982,0.25252368681384263,3.297457180079475,1.0539703510908875,0.19594833166127124,1.4414050430324543
98,27.0,10.73312629199899,2.182029668043545,1.127314554803685,5.357647427463197,0.2784103910310731,1.5680875255817504,0.14461118003479684,7.442338043356771,0.016415644292544634,0.16432503028343917,2.14481775240693,0.46677517124862794,8.918121696302617,4.752769346689504,0.9941205546102524,1.637392993058261,5.427591490235235,6.8445561644251045,32.64990612919131,0.04637633855228744,3.3372372267180586,0.12624618366017715,10.313634621646075,0.25252368541695086,3.297457132482768,1.053970351952528,0.19594832975840015,1.4414050347976481
