,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
12,12,2.293833066918534,2022-03-28 16:47:40.438373,2022-03-28 16:47:46.316869,0 days 00:00:05.878496000,138.40540196153637,85.3762001979375,COMPLETE
13,13,2.272189075597863,2022-03-28 16:47:46.317248,2022-03-28 16:47:53.725595,0 days 00:00:07.408347000,173.73752986596796,85.18861426899454,COMPLETE
14,14,2.2380123844367463,2022-03-28 16:47:53.725963,2022-03-28 16:47:57.758346,0 days 00:00:04.032383000,161.85969895031442,49.37366259098697,COMPLETE
15,15,2.2379313674810395,2022-03-28 16:47:57.758835,2022-03-28 16:48:03.967362,0 days 00:00:06.208527000,138.74994710706875,88.75220804742601,COMPLETE
16,16,2.3175247395372818,2022-03-28 16:48:03.967861,2022-03-28 16:48:10.314762,0 days 00:00:06.346901000,179.20741624318796,70.69619868408869,COMPLETE
17,17,2.49078528624107,2022-03-28 16:48:10.315206,2022-03-28 16:48:14.221121,0 days 00:00:03.905915000,160.3835814092057,48.91172438764661,COMPLETE
18,18,2.182029668043545,2022-03-28 16:48:14.221520,2022-03-28 16:48:18.184257,0 days 00:00:03.962737000,159.54957953867222,49.607380434486,COMPLETE
19,19,2.2557453757017876,2022-03-28 16:48:18.184639,2022-03-28 16:48:20.921436,0 days 00:00:02.736797000,137.4549090310688,39.53021766272367,COMPLETE
20,20,2.2893895985017076,2022-03-28 16:48:20.921815,2022-03-28 16:48:25.596821,0 days 00:00:04.675006000,164.9696800486115,56.21585234594488,COMPLETE
21,21,2.25193684701753,2022-03-28 16:48:25.597200,2022-03-28 16:48:32.447496,0 days 00:00:06.850296000,147.00125366154268,92.86928975977519,COMPLETE
22,22,2.360068110797506,2022-03-28 16:48:32.448180,2022-03-28 16:48:38.111275,0 days 00:00:05.663095000,148.91733797259147,75.94626855783201,COMPLETE
23,23,2.380965182441776,2022-03-28 16:48:38.111658,2022-03-28 16:48:44.346186,0 days 00:00:06.234528000,175.9386543207156,70.85862751444213,COMPLETE
24,24,2.276900523175873,2022-03-28 16:48:44.346564,2022-03-28 16:48:51.066538,0 days 00:00:06.719974000,179.23300743106518,74.06289199749759,COMPLETE
25,25,2.3753922130209304,2022-03-28 16:48:51.066911,2022-03-28 16:48:56.893912,0 days 00:00:05.827001000,198.263268221143,58.404702299018865,COMPLETE
26,26,2.354676800654126,2022-03-28 16:48:56.894292,2022-03-28 16:49:02.170868,0 days 00:00:05.276576000,192.60991392340114,54.10321837390005,COMPLETE
27,27,2.354676800654126,2022-03-28 16:49:02.171252,2022-03-28 16:49:06.264772,0 days 00:00:04.093520000,196.9504501455641,41.16787736241653,COMPLETE
28,28,2.2822800490347857,2022-03-28 16:49:06.265153,2022-03-28 16:49:12.653663,0 days 00:00:06.388510000,199.3838859613535,63.7583459403662,COMPLETE
29,29,2.293833066918534,2022-03-28 16:49:12.654041,2022-03-28 16:49:16.388046,0 days 00:00:03.734005000,183.6948383298732,40.11583354087904,COMPLETE
30,30,2.093917941787303,2022-03-28 16:49:16.388428,2022-03-28 16:49:17.427020,0 days 00:00:01.038592000,175.32604379242136,11.162826562316894,COMPLETE
31,31,2.480172065043517,2022-03-28 16:49:17.427400,2022-03-28 16:49:21.978816,0 days 00:00:04.551416000,158.10799922006518,57.979395016830445,COMPLETE
32,32,2.2557453757017876,2022-03-28 16:49:21.979196,2022-03-28 16:49:26.445720,0 days 00:00:04.466524000,157.38024017116734,56.73877131585445,COMPLETE
33,33,2.358191690117086,2022-03-28 16:49:26.446104,2022-03-28 16:49:31.493818,0 days 00:00:05.047714000,168.58304064565533,59.84666353915138,COMPLETE
34,34,2.273633919521786,2022-03-28 16:49:31.494201,2022-03-28 16:49:35.700644,0 days 00:00:04.206443000,170.55734469307828,48.335756172183196,COMPLETE
35,35,2.268452410277373,2022-03-28 16:49:35.701309,2022-03-28 16:49:41.919334,0 days 00:00:06.218025000,183.40783419239622,67.7339322398114,COMPLETE
36,36,2.20676777641531,2022-03-28 16:49:41.919712,2022-03-28 16:49:47.055535,0 days 00:00:05.135823000,166.25533829609685,61.99299547956423,COMPLETE
37,37,2.1126370251418014,2022-03-28 16:49:47.055915,2022-03-28 16:49:50.657224,0 days 00:00:03.601309000,157.33653664909866,45.16628418523449,COMPLETE
38,38,2.200663567856043,2022-03-28 16:49:50.657600,2022-03-28 16:49:57.967772,0 days 00:00:07.310172000,191.2102789488657,76.5385114210047,COMPLETE
39,39,2.219968288061791,2022-03-28 16:49:57.968172,2022-03-28 16:50:00.977443,0 days 00:00:03.009271000,175.49818437709357,33.13649756440373,COMPLETE
40,40,2.3451880948017796,2022-03-28 16:50:00.977973,2022-03-28 16:50:07.400681,0 days 00:00:06.422708000,184.84355246924798,69.93416872726208,COMPLETE
41,41,2.3352327312845627,2022-03-28 16:50:07.401160,2022-03-28 16:50:13.222379,0 days 00:00:05.821219000,144.4615218947005,80.34289215527215,COMPLETE
42,42,2.168985938174796,2022-03-28 16:50:13.222814,2022-03-28 16:50:18.317093,0 days 00:00:05.094279000,152.55827586150218,66.06309245780994,COMPLETE
43,43,2.3741208700236895,2022-03-28 16:50:18.317491,2022-03-28 16:50:23.277807,0 days 00:00:04.960316000,127.20804122540537,77.95661096617688,COMPLETE
44,44,2.3630766386217776,2022-03-28 16:50:23.278207,2022-03-28 16:50:26.684207,0 days 00:00:03.406000000,127.83679676405433,53.79971060981882,COMPLETE
45,45,2.1861864610786403,2022-03-28 16:50:26.684588,2022-03-28 16:50:30.192898,0 days 00:00:03.508310000,118.02750508625913,58.66365721326783,COMPLETE
46,46,2.15678920375207,2022-03-28 16:50:30.193288,2022-03-28 16:50:33.790216,0 days 00:00:03.596928000,101.28570508201234,70.65967855892166,COMPLETE
47,47,2.331100866543531,2022-03-28 16:50:33.790905,2022-03-28 16:50:38.734428,0 days 00:00:04.943523000,124.44478611771396,79.14384319795921,COMPLETE
48,48,2.275199167106036,2022-03-28 16:50:38.734802,2022-03-28 16:50:41.684010,0 days 00:00:02.949208000,112.55553245909321,51.70967227306614,COMPLETE
49,49,2.2380123844367463,2022-03-28 16:50:41.684392,2022-03-28 16:50:45.308008,0 days 00:00:03.623616000,162.10834038283247,44.83980385881146,COMPLETE
