,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
21,21,1.3731490170919165,2022-03-25 03:02:47.129170,2022-03-25 03:02:57.900590,0 days 00:00:10.771420000,237.2993236602802,90.63917415176567,COMPLETE
22,22,1.4098408598136172,2022-03-25 03:02:57.900973,2022-03-25 03:03:11.418443,0 days 00:00:13.517470000,292.9883893637113,91.44193636830377,COMPLETE
23,23,1.4918586865267829,2022-03-25 03:03:11.419091,2022-03-25 03:03:19.225397,0 days 00:00:07.806306000,212.9118123286429,73.94288109856896,COMPLETE
24,24,1.425199116185392,2022-03-25 03:03:19.225781,2022-03-25 03:03:32.370570,0 days 00:00:13.144789000,281.6881037477373,93.34083885158981,COMPLETE
25,25,1.470480893774862,2022-03-25 03:03:32.371089,2022-03-25 03:03:37.883290,0 days 00:00:05.512201000,173.91272340043193,63.49165423559343,COMPLETE
26,26,1.4345236101806342,2022-03-25 03:03:37.883741,2022-03-25 03:03:42.699257,0 days 00:00:04.815516000,126.72765102053577,75.24319728625258,COMPLETE
27,27,1.445990625449864,2022-03-25 03:03:42.699670,2022-03-25 03:03:56.762775,0 days 00:00:14.063105000,333.8003402424888,84.89158594693146,COMPLETE
28,28,1.4106672327618237,2022-03-25 03:03:56.763185,2022-03-25 03:04:06.141196,0 days 00:00:09.378011000,245.7491783518913,75.98766088904392,COMPLETE
29,29,1.5215200326898568,2022-03-25 03:04:06.142016,2022-03-25 03:04:25.289897,0 days 00:00:19.147881000,396.71413567440686,95.40122788546013,COMPLETE
30,30,1.4917057929898596,2022-03-25 03:04:25.290348,2022-03-25 03:04:39.280111,0 days 00:00:13.989763000,457.37738657917424,61.503064379159675,COMPLETE
31,31,1.5172539300986378,2022-03-25 03:04:39.280517,2022-03-25 03:05:00.861587,0 days 00:00:21.581070000,455.83581551037673,94.47563724641437,COMPLETE
32,32,1.4322015395886152,2022-03-25 03:05:00.861982,2022-03-25 03:05:19.391025,0 days 00:00:18.529043000,392.4796838129167,94.09933602176714,COMPLETE
33,33,1.470480893774862,2022-03-25 03:05:19.391706,2022-03-25 03:05:36.216955,0 days 00:00:16.825249000,383.9294572583048,87.1205105794341,COMPLETE
34,34,1.502424722024859,2022-03-25 03:05:36.217474,2022-03-25 03:05:55.608436,0 days 00:00:19.390962000,456.5699010689901,84.07025417636709,COMPLETE
35,35,1.4357419805529898,2022-03-25 03:05:55.608875,2022-03-25 03:06:16.779780,0 days 00:00:21.170905000,449.20434208382113,93.8668911344596,COMPLETE
36,36,1.4951163613191776,2022-03-25 03:06:16.780615,2022-03-25 03:06:32.265488,0 days 00:00:15.484873000,399.98555467244734,77.73468007536358,COMPLETE
37,37,1.4357419805529898,2022-03-25 03:06:32.265949,2022-03-25 03:06:37.003129,0 days 00:00:04.737180000,343.3376251560089,27.635889707258634,COMPLETE
38,38,1.5016438728898587,2022-03-25 03:06:37.003532,2022-03-25 03:06:58.994593,0 days 00:00:21.991061000,498.5450974424798,88.54043622120462,COMPLETE
39,39,1.5298865092568328,2022-03-25 03:06:58.994992,2022-03-25 03:07:13.872311,0 days 00:00:14.877319000,411.5250635030209,72.50157057753107,COMPLETE
40,40,1.4574576407190938,2022-03-25 03:07:13.872986,2022-03-25 03:07:24.468021,0 days 00:00:10.595035000,409.4671378710397,51.83669399335899,COMPLETE
41,41,1.3946823989894037,2022-03-25 03:07:24.468426,2022-03-25 03:07:40.094024,0 days 00:00:15.625598000,437.56415745591033,71.6397499422098,COMPLETE
42,42,1.5663123785248527,2022-03-25 03:07:40.094543,2022-03-25 03:08:03.230611,0 days 00:00:23.136068000,473.48519807008734,95.84582466871123,COMPLETE
43,43,1.499283578913609,2022-03-25 03:08:03.231145,2022-03-25 03:08:21.998846,0 days 00:00:18.767701000,473.69056247221766,78.95904492481579,COMPLETE
44,44,1.4362836636870742,2022-03-25 03:08:21.999626,2022-03-25 03:08:35.564471,0 days 00:00:13.564845000,424.88691426748727,63.23737093878308,COMPLETE
45,45,1.4977092045212879,2022-03-25 03:08:35.564894,2022-03-25 03:08:55.782183,0 days 00:00:20.217289000,477.08371823481275,84.42025203584582,COMPLETE
46,46,1.3629850717396446,2022-03-25 03:08:55.782587,2022-03-25 03:08:57.767173,0 days 00:00:01.984586000,310.048638838873,12.30796059705905,COMPLETE
47,47,1.4545622193636132,2022-03-25 03:08:57.767568,2022-03-25 03:09:15.551522,0 days 00:00:17.783954000,358.2234688873779,97.74264748235264,COMPLETE
48,48,1.437103688616211,2022-03-25 03:09:15.552216,2022-03-25 03:09:29.522512,0 days 00:00:13.970296000,413.47295751997706,66.47629570871332,COMPLETE
49,49,1.440900389403523,2022-03-25 03:09:29.522940,2022-03-25 03:09:40.080728,0 days 00:00:10.557788000,435.3011705726267,48.53141855224406,COMPLETE
