,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,BRITANNIA,CIPLA,DIVISLAB,DRREDDY,GAIL,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
607,374.45,1286.1,532.0,2890.7,2243.25,416.35,376.5,6001.75,588.05,1084.75,2269.4,339.0,1036.2000000000003,936.95,2037.3999999999999,3695.6,244.75,1609.6,1833.75,284.75,267.25,171.55,1963.4000000000003,1239.7,339.05,1332.65,1343.0,922.05,158.4,168.5,198.85,1007.95,282.6,559.25,1787.55,305.9,569.55,698.8,905.2500000000001,684.9,3767.0000000000005,266.4
608,372.95,1282.2,528.75,2877.15,2283.6,412.25,378.24999999999994,6136.6,611.6,1100.95,2349.85,334.9,1031.8,948.3000000000001,2029.6,3693.7,237.39999999999998,1621.3,1832.25,282.5,264.5,167.75,1967.35,1281.25,332.55,1339.9999999999998,1329.9,909.4499999999999,156.05,165.45,197.85,1014.2000000000002,277.45,571.3,1840.05,302.95,566.0,707.2499999999999,903.45,700.7,3691.6500000000005,266.9
609,370.55000000000007,1282.05,522.55,2895.3,2243.15,423.1,370.9,6074.000000000001,606.5,1100.4,2385.85,338.1,1020.1000000000003,933.2,2019.1500000000003,3666.15,231.0,1608.55,1823.55,293.0,264.55,173.9,1967.9499999999998,1267.4,327.15,1315.3,1323.2,913.9,157.0,164.6,198.65,1015.55,276.85,570.1,1829.0,308.8,558.5000000000001,710.55,897.7,692.25,3669.5,265.75
610,362.45,1269.2,517.2,2849.8,2270.6,413.6,371.2,5976.55,601.85,1091.85,2393.0,342.75,1010.1000000000001,920.4500000000002,2023.5,3652.75,225.8,1601.0,1828.0000000000002,292.8,266.05,168.6,1931.5,1241.6,327.5,1303.25,1310.4,891.4,156.15,164.8,198.7,996.05,272.6,559.95,1824.5,305.05,555.0,695.75,889.0,674.1,3648.0,261.0
611,365.65,1271.3,519.1,2869.65,2267.8,410.7,371.9,5995.55,602.85,1083.05,2367.75,343.0,1017.3000000000001,910.9500000000002,2056.15,3655.8,226.2,1602.4,1847.0,293.2,263.75,165.4,1967.4,1243.15,335.15,1324.6,1306.75,904.4,157.05,162.75,199.15,1019.25,273.3,564.1,1822.45,305.6,563.25,690.55,888.35,652.25,3651.35,259.7
612,366.9,1253.0,513.05,2830.1,2257.45,421.95,368.7,5962.7,603.5,1056.25,2316.4,339.3,1011.9500000000002,902.5500000000001,2057.6,3635.2,222.29999999999998,1593.45,1858.9,297.95,260.85,170.25,1960.4999999999998,1246.55,332.85,1313.95,1289.8,883.6,155.25,159.7,195.44999999999996,1031.95,268.65,554.5,1819.35,307.0,557.7500000000001,685.3,868.4,646.0,3616.8999999999996,258.65
613,365.8,1267.7,525.65,2832.2,2336.05,426.35,374.55000000000007,5959.45,615.75,1044.25,2336.25,340.0,1010.4,904.8,2083.35,3637.65,222.00000000000003,1608.1,1906.75,300.65,265.15,170.0,1953.25,1247.85,336.95,1321.3999999999999,1299.85,908.2000000000002,157.3,159.55,197.69999999999996,1012.5,273.05,577.25,1809.8,308.0,561.85,691.15,877.55,640.2,3641.05,258.25
614,361.15,1253.45,515.2,2801.3,2390.6,412.0,374.15,5977.4,611.4,1032.85,2290.15,341.2,1006.55,908.9,2094.95,3586.85,218.4,1615.15,1893.8,289.7,262.6,167.35,1969.95,1272.45,332.1,1328.0,1268.15,905.6,154.65,156.65,194.2,1004.4500000000002,268.45,571.8,1819.25,289.4,558.6000000000001,696.15,863.9999999999999,634.15,3752.0,257.5
615,362.9,1274.6,514.2,2811.95,2367.35,415.25,380.2,6050.1,599.5,1043.0,2267.15,341.75,1036.7000000000003,910.4,2093.7,3566.85,222.95,1621.75,1915.8499999999997,288.1,264.8,166.8,1983.3,1277.85,322.85,1329.8499999999997,1270.05,898.0,155.6,158.3,190.75,978.95,267.4,572.95,1852.0,276.85,549.5,687.85,872.15,639.8,3840.1,257.6
616,361.1,1267.15,507.85,2765.45,2335.5,382.8,375.65,6087.599999999999,602.3,1019.7,2293.8,328.8,1025.75,921.05,2112.6,3538.0,217.9,1609.3,1904.85,279.05,262.75,155.65,1969.25,1270.0,318.3,1324.1999999999998,1232.75,892.65,153.8,156.25,187.2,965.85,261.7,576.9000000000001,1858.0,271.05,543.2,714.2499999999999,869.65,620.65,3773.1500000000005,256.05
617,361.8,1268.4,504.6,2716.0,2274.7,366.95,377.95000000000005,6129.55,600.9,1000.1499999999999,2295.75,319.55,1003.5999999999999,909.6000000000001,2130.85,3516.05,221.05,1602.75,1878.0,271.4,260.5,154.35,1967.6,1289.6,322.4,1339.1,1234.95,907.75,156.4,153.5,184.8,944.9500000000002,257.0,567.3,1842.7,263.35,548.45,664.25,836.35,606.65,3721.4,257.1
618,373.15,1264.45,510.8,2810.3,2296.35,373.3,381.95,6213.75,616.65,1038.6,2235.05,340.25,1006.8500000000001,926.25,2108.45,3473.5,230.50000000000003,1641.1499999999999,1908.0999999999997,275.4,266.2,156.00000000000003,1932.2,1307.2,326.8,1342.9499999999998,1275.1,897.7,159.65,158.4,186.85,972.45,259.35,564.0,1847.75,269.3,567.75,655.45,878.5,618.8,3818.6,261.5
619,362.8,1293.05,512.25,2835.15,2299.55,369.2,368.05,6232.95,617.0,1050.4,2240.35,341.1,987.3,926.1,2073.25,3415.4,223.25,1643.45,1897.1,277.4,263.05,153.7,1948.7999999999997,1334.7,313.4,1337.9499999999998,1255.95,886.65,153.55,155.5,185.05,960.6,258.85,563.15,1851.35,266.7,560.5000000000001,657.2,897.4,624.7,3777.2999999999997,260.6
620,362.75,1291.85,511.55,2862.4,2321.1,373.9,370.75,6216.55,640.4,1085.8,2273.75,345.3,985.85,937.4999999999999,2070.2,3447.6499999999996,226.1,1643.4999999999998,1879.6999999999998,272.9,265.45,155.3,1951.0000000000002,1353.75,311.7,1353.15,1251.5,894.2,155.0,157.7,184.55,971.3,257.5,573.6,1874.05,269.45,566.0,660.85,893.1999999999999,630.25,3749.85,261.9
621,359.95000000000005,1289.8,514.75,2979.05,2331.4,367.85,367.3999999999999,6299.75,628.9,1102.3,2317.25,348.35,965.45,925.65,2103.55,3458.8,224.1,1675.9999999999998,1922.5,273.25,264.4,155.25,1976.2999999999997,1345.2,312.15,1365.25,1259.5000000000002,900.1,152.9,156.0,183.0,990.0999999999999,257.45,579.3,1866.15,267.05,571.1,654.5,886.55,624.2,3790.65,261.95
622,361.8999999999999,1321.4,511.0,2966.95,2330.15,371.55,363.40000000000003,6307.3,626.55,1077.5,2298.65,346.05,968.6,931.05,2123.75,3505.75,220.3,1688.0,1931.05,271.55,272.5,155.0,1964.45,1284.0,310.45,1365.0,1254.45,912.35,152.15,156.4,181.65,964.5,256.45,566.95,1880.3,261.55,553.3,646.65,837.9999999999999,623.05,3936.25,264.1
623,365.75,1323.15,513.7,3020.1,2345.7,374.55,362.25,6309.9,612.5,1074.0,2269.05,344.2,988.55,943.9,2115.15,3637.1,220.45,1678.2999999999997,1916.85,270.05,272.65,156.7,1959.4,1284.25,308.55,1371.1999999999998,1266.3,924.95,150.15,155.45,181.8,977.5499999999998,257.2,558.1,1912.95,270.85,553.5,634.9,829.65,621.4,3954.3500000000004,262.8
624,366.95,1363.1,525.25,3018.15,2348.05,376.3,362.09999999999997,6382.85,622.9,1095.6,2330.05,347.4,984.05,961.5500000000001,2125.65,3611.5,222.05000000000004,1691.9,1904.9,271.2,274.4,157.3,1958.3,1298.85,312.8,1385.1,1288.0,932.75,151.25,157.4,184.5,997.0999999999999,261.55,568.8,1883.0,273.5,555.6000000000001,643.85,821.8,623.8,3899.25,264.95
625,370.45,1370.45,532.55,3093.95,2366.35,375.25,367.8,6389.699999999999,632.05,1090.85,2321.85,363.95,990.65,979.55,2146.4,3583.5,229.04999999999998,1687.0,1942.5500000000002,273.4,277.05,155.25,1935.1000000000001,1301.4,317.45,1372.1499999999999,1284.6,930.55,153.9,157.95,184.05,1025.7,263.75,563.95,1875.1,275.45,568.65,650.75,832.85,637.1,3959.8,270.6
626,373.5,1359.8,536.55,3161.6,2355.6,366.5,362.00000000000006,6357.749999999999,625.3,1122.2,2301.35,357.3,978.8,993.45,2148.25,3536.6,220.79999999999998,1718.15,1928.1,268.75,275.75,154.55,1914.7999999999997,1320.45,313.35,1386.9499999999998,1274.75,931.0,152.7,158.1,182.9,1038.8,259.1,560.75,1979.9,267.8,555.7000000000002,654.4,809.5,603.45,3951.8000000000006,272.1
627,369.35,1357.9,538.35,3096.7,2415.0,377.35,362.15,6405.65,633.35,1106.35,2357.25,356.6,960.2,1006.05,2165.95,3498.85,220.3,1742.3500000000001,1962.7,272.3,277.2,156.85,1938.1500000000003,1294.35,317.1,1389.8,1299.75,915.8,154.05,158.95,182.6,1082.35,262.75,564.45,1971.3499999999997,266.1,555.2000000000002,647.7,808.45,581.95,3946.9500000000003,279.45
628,370.4,1367.8,523.0,3138.65,2468.6,386.65,358.95,6475.099999999999,626.7,1108.3,2319.85,356.85,935.3499999999999,983.3500000000001,2180.9,3455.9000000000005,218.75,1742.6499999999999,1972.5,267.75,270.4,159.1,1923.75,1317.4,316.25,1404.35,1298.4,906.7,152.95,154.1,181.75,1099.8,257.75,559.75,1981.1,263.6,558.6000000000001,641.05,838.7,562.55,3963.75,280.85
629,360.05,1359.55,522.1,3101.85,2472.3,382.2,347.4,6532.7,620.95,1070.05,2093.95,355.8,928.7,972.1,2168.85,3426.0,213.05,1751.2499999999998,1991.2,259.25,271.6,157.5,1922.75,1332.85,307.65,1408.4499999999998,1283.1,900.35,155.6,153.8,181.35,1076.2,251.6,533.95,1989.2000000000003,252.1,519.25,657.3,831.2,559.8,3864.0,283.1
630,366.7,1376.25,537.9,3094.2,2469.15,392.65,342.55,6426.9,637.45,1074.65,2065.3,358.7,940.75,980.3000000000001,2176.75,3488.6,219.50000000000003,1681.6999999999998,1989.3000000000002,266.45,269.85,164.45,1905.0,1327.9,307.4,1400.6,1286.85,922.4500000000002,155.3,156.15,181.45,1092.35,259.05,548.65,2002.15,257.95,532.35,646.8,845.15,571.0,3895.2000000000003,283.9
631,364.05,1393.0,526.55,3107.8,2488.75,402.35,336.79999999999995,6365.8,627.4,1085.2,2065.65,359.05,943.6,989.9000000000001,2176.2,3506.15,212.4,1643.7499999999998,2009.45,262.7,268.55,167.2,1892.55,1322.55,296.2,1398.55,1292.15,902.45,155.25,160.3,178.5,1092.55,259.55,549.9,2000.25,251.85,504.25000000000006,646.3,846.2,556.85,3849.3499999999995,284.8
632,369.6000000000001,1403.0,526.8,3115.0,2520.2,398.3,345.0,6372.3,610.1,1078.2,2029.1999999999998,357.8,935.75,982.1000000000001,2186.1,3451.0999999999995,197.6,1647.45,1988.4,261.2,273.3,165.8,1888.2500000000002,1316.7,303.6,1347.4,1258.1,912.9999999999999,154.55,161.75,177.45,1104.85,260.2,544.95,1981.4,252.5,498.65,642.2,869.85,552.0,3857.25,285.8
633,370.05,1396.45,533.7,2839.6,2721.35,388.85,345.4,6358.150000000001,625.8,1090.6,2051.9,359.8,939.1000000000001,999.1999999999999,2189.05,3376.95,195.65,1655.85,1973.85,265.8,274.0,161.05,1902.55,1348.1,304.15,1333.2999999999997,1270.35,909.75,155.65,157.95,175.8,1128.65,261.5,560.1,1996.5999999999997,253.4,503.2,659.45,860.4,549.6,3871.6999999999994,283.0
634,383.75,1433.2,540.35,2684.15,2755.8,389.7,358.95,6435.95,634.1,1080.7,2041.7,358.8,921.4,1004.8500000000001,2156.45,3165.45,196.15,1689.65,1966.85,275.55,284.15,162.5,1940.1499999999999,1355.95,306.65,1337.05,1279.15,910.4,158.15,156.55,177.05,1120.3,266.35,561.75,2005.6499999999999,258.75,516.9,648.55,858.75,632.1,4009.65,276.45
635,392.6,1467.75,546.1,2648.65,2713.3499999999995,396.95,356.8,6466.45,627.35,1083.5,2077.6,365.8,999.55,991.6,2159.75,3108.25,207.6,1667.9,1975.55,274.35,285.65,164.95,1947.4,1377.15,318.25,1312.25,1324.0,920.4,157.45,157.2,177.75,1110.95,266.85,562.7,1998.9999999999998,258.8,527.4,641.5,861.65,630.2,4136.8,272.95
636,398.75,1450.15,532.25,2638.6,2705.05,395.65,352.3,6444.0,623.9,1096.95,2088.2,364.65,985.8,964.3000000000001,2170.35,3110.05,209.0,1652.9499999999998,2000.85,274.65,286.15,163.1,1965.05,1383.75,317.1,1314.9,1320.7,910.1,151.0,159.05,175.65,1115.15,271.85,558.1499999999999,1981.5,257.85,536.0,631.35,865.9,637.75,4044.85,274.7
637,399.3,1433.85,541.65,2618.5,2681.65,388.9,357.65,6450.3,627.85,1075.7,2132.75,370.0,1024.2000000000003,952.6000000000001,2192.6,3136.75,206.55,1669.95,2023.3999999999999,285.65,287.2,158.8,1960.3500000000001,1373.25,312.3,1311.25,1305.95,913.6,153.35,162.55,181.85,1110.65,287.7,555.4,1964.7,258.25,534.85,632.05,854.5,637.5,4142.8,271.4
638,394.65,1434.85,553.25,2686.75,2713.7,397.2,364.70000000000005,6385.2,636.2,1103.0,2083.2,378.5,1025.45,963.45,2202.15,3203.95,213.4,1658.9999999999998,2047.25,293.2,302.55,165.4,1981.55,1373.45,323.25,1311.1,1311.45,909.85,154.95,161.3,179.9,1129.85,286.75,557.05,1943.75,268.15,550.2,645.1,884.1000000000001,635.5,4124.65,274.5
639,390.8,1430.2,569.65,2673.15,2678.0,395.75,383.25,6331.45,634.3,1156.6,2067.2,377.75,1020.8000000000001,947.15,2169.9,3209.9499999999994,211.25,1688.7,2028.7500000000002,307.35,301.05,166.45,1970.1999999999998,1351.0,327.85,1305.25,1295.3500000000001,933.25,155.9,164.1,183.2,1151.4,297.4,562.7,1944.6,267.5,553.0,655.45,892.05,642.6,4243.35,273.15
640,399.75,1451.4,550.4,2700.05,2697.9,389.75,390.59999999999997,6542.2,641.35,1149.45,2127.8,375.15,1025.2000000000003,965.1,2179.5,3294.4500000000003,213.4,1731.65,1994.85,304.25,297.7,164.35,1995.1500000000003,1365.1,330.4,1306.85,1302.3,935.9499999999999,154.85,165.7,182.3,1186.0,293.5,568.5,1940.2,264.1,563.05,680.75,912.35,644.05,4193.8,276.4
641,399.0,1437.2,545.15,2680.9,2722.8,396.0,384.5,6489.85,639.15,1163.75,2175.7,375.35,1030.3500000000001,978.65,2158.7,3280.4,208.0,1734.3000000000002,1970.15,299.3,301.6,168.0,2001.35,1354.05,327.55,1312.6999999999998,1298.0,929.75,155.35,167.2,184.7,1192.35,295.1,574.65,1976.5000000000002,265.05,555.8,681.1,917.35,641.85,4193.05,277.35
642,399.15000000000003,1418.4,547.25,2678.6,2683.85,401.8,373.0,6457.4,638.5,1200.3,2227.85,377.65,1014.2,960.5000000000001,2130.2,3263.7,207.9,1748.5000000000002,1931.9499999999998,298.55,299.2,168.7,2023.05,1353.65,332.05,1280.2,1282.4,911.3,155.4,166.4,188.7,1168.35,293.9,580.4,1948.4,260.85,554.3,669.0,921.5,636.75,4183.5,279.1
643,399.55,1411.85,574.75,2690.45,2681.3,400.95,374.5,6392.7,641.05,1208.1,2281.05,388.2,1006.2,963.65,2121.65,3250.5499999999997,211.6,1763.0,1977.5,305.0,303.95,168.55,2015.85,1364.1,337.3,1309.5,1290.0,920.6499999999999,156.45,166.8,190.2,1176.95,299.25,585.85,1979.45,258.45,554.45,662.75,919.2000000000002,641.05,4167.75,278.0
644,397.34999999999997,1397.4,596.8,2687.9,2696.2499999999995,401.0,385.75,6326.7,637.95,1192.7,2234.4,376.35,999.4,956.5000000000001,2114.3,3297.1,216.1,1730.3,1979.3,315.1,301.8,168.14999999999998,1999.8,1360.65,336.95,1282.8,1290.45,932.4,156.75,169.25,189.45,1192.6,308.5,576.15,1975.55,254.05,553.25,667.1,901.65,656.1,4177.8,277.05
645,372.30000000000007,1424.25,593.05,2686.6,2747.35,394.1,381.9,6200.400000000001,629.45,1162.5,2258.8,374.7,1018.85,968.8,2130.9,3297.75,219.0,1730.05,1978.6000000000001,313.15,301.1,166.65000000000003,1994.3,1367.95,340.5,1283.7,1295.3,927.0,158.85,167.55,189.1,1184.2,304.05,569.7,1967.3499999999997,251.6,573.15,658.75,927.25,647.2,4206.7,277.45
646,374.6,1425.75,596.3,2660.6,2813.15,387.3,385.3,6301.4,632.55,1131.95,2245.5,377.0,1009.1000000000001,964.55,2136.35,3299.05,220.6,1757.15,1984.6,318.7,300.95,165.9,2000.6500000000003,1362.75,342.75,1288.3,1298.25,928.3000000000001,158.25,172.5,189.5,1217.7,308.7,574.0,1973.9999999999998,255.15,577.5,653.9,935.0,647.85,4244.1,278.5
647,378.0,1417.35,621.05,2658.6,2830.15,388.95,367.05,6335.4,619.15,1114.95,2237.7,375.55,997.35,956.65,2118.5,3281.35,227.45,1754.2000000000003,1969.95,333.0,302.5,165.4,1985.0499999999997,1379.95,342.95,1277.25,1284.7,933.2,160.7,168.9,192.6,1217.95,317.4,571.45,1974.35,257.85,585.95,646.2,915.3,637.75,4310.8,278.7
648,379.3,1418.6,615.5,2629.7,2808.4500000000003,401.6,369.8,6343.749999999999,621.05,1124.3,2214.3,362.95,971.35,966.0,2114.45,3319.3999999999996,222.69999999999996,1752.7,1974.3,328.6,304.8,166.35,1979.5000000000002,1385.45,339.9,1285.5,1264.65,945.95,159.55,169.25,190.55,1204.2,304.45,554.0,1993.1,250.1,576.7,645.95,920.1,636.6,4246.2,278.85
649,377.15,1399.25,604.9,2630.85,2760.4,379.7,370.15,6430.65,628.3,1120.2,2241.6,375.45,986.85,982.9999999999999,2091.65,3308.2,221.65,1728.8499999999997,1947.0,324.9,305.95,160.65,1993.8999999999999,1408.75,342.1,1287.15,1269.05,954.5000000000001,158.0,166.05,188.0,1187.7,294.15,563.9,2000.15,248.7,568.8,659.95,913.65,625.4,4194.2,281.85
650,373.15,1395.1,618.05,2646.4,2830.1999999999994,376.65,367.0,6459.5,642.75,1154.55,2278.45,379.8,986.6,999.7,2089.1,3266.35,221.45,1744.25,1941.5,332.45,307.9,160.7,1997.5999999999997,1408.3,341.1,1293.0,1253.25,950.45,156.9,166.25,187.9,1210.6,294.9,601.8,2003.5500000000002,248.8,578.95,672.8,925.5999999999999,610.45,4299.1,285.05
651,370.3,1394.8,623.45,2667.5,2856.6,378.3,372.0,6494.15,648.35,1164.4,2353.45,393.8,999.45,997.25,2075.7,3282.65,216.1,1737.4000000000003,1891.2,334.3,307.45,158.5,1984.2,1429.55,328.15,1245.4,1231.65,951.2500000000001,158.55,164.45,187.7,1200.8,292.7,619.7,2008.5,251.3,567.55,668.65,919.4499999999999,609.65,4213.5,279.45
652,374.09999999999997,1400.65,627.3,2661.35,2851.2,377.6,371.4,6629.9,646.9,1174.75,2364.15,387.7,1045.85,1003.0500000000001,2077.35,3242.3,219.70000000000002,1784.7500000000002,1885.6500000000003,340.0,313.75,159.54999999999998,1990.4,1430.35,334.0,1263.25,1240.15,961.5,158.0,163.05,187.1,1203.75,302.1,623.5,2012.75,258.25,580.15,687.7,941.55,616.75,4285.7,280.05
653,378.25,1409.1,624.4,2735.35,2839.75,375.95,370.55,6771.4,643.85,1246.7,2380.75,379.05,1039.8500000000001,988.25,2096.2,3304.0,226.65,1777.0,1920.05,338.45,313.3,158.65000000000003,1990.9499999999998,1384.25,341.55,1274.75,1323.7,969.55,158.55,168.7,187.65,1234.9,307.65,626.35,2009.9500000000003,270.1,599.4,687.95,921.7,618.9,4300.7,285.05
654,377.95,1403.3,635.75,2728.5,2871.8,368.75,368.25,6857.449999999999,650.25,1247.7,2410.95,378.1,1065.4000000000003,1004.5999999999999,2096.05,3316.75,226.39999999999998,1752.4999999999998,1913.3499999999997,338.85,312.9,157.7,1975.95,1383.95,341.9,1263.4,1322.55,957.8,160.85,170.2,187.55,1247.2,307.0,635.4,2017.65,268.8,582.15,709.3999999999999,916.3,646.2,4350.2,288.95
655,384.5,1394.75,631.75,2685.55,2893.85,357.75,369.9,6900.15,657.95,1294.15,2463.6,384.2,1045.5500000000002,1025.65,2079.9,3284.75,221.05,1772.8,1906.3000000000002,337.2,312.0,153.4,1957.2000000000003,1397.4,339.6,1247.7,1352.05,963.1,164.35,171.9,190.2,1269.45,302.45,639.6500000000001,2035.1,256.9,571.65,726.65,911.8999999999999,649.95,4347.25,289.75
656,376.75000000000006,1393.5,639.9,2682.25,2916.6,356.95,368.95,6773.449999999999,651.2,1301.0,2447.45,380.65,1060.3,1023.3499999999999,2069.85,3212.3,222.1,1780.95,1919.0500000000002,330.15,310.4,154.25,1928.1499999999999,1378.3,354.8,1254.5,1342.9,968.3,164.3,174.75,190.95,1277.5,300.45,629.8,2043.0000000000002,255.5,575.6,718.5500000000001,885.35,653.5,4316.0,292.15
657,378.65000000000003,1399.8,650.2,2697.6,2950.75,361.55,379.15000000000003,6804.95,659.6,1298.0,2443.1,383.35,1078.45,1039.0,2080.45,3223.75,230.25,1792.3,1924.85,339.9,313.4,156.1,1951.3499999999997,1415.4,355.6,1274.9,1356.1,976.45,166.15,176.05,197.8,1291.5,308.0,621.8,2050.9,258.8,581.2,737.95,890.9,659.6,4370.8,295.85
658,386.95,1407.5,660.05,2684.4,2932.6,358.55,376.8,6845.65,648.3,1280.9,2414.5,364.25,1072.1000000000001,1040.75,2094.85,3232.75,238.99999999999997,1771.2,1955.15,338.9,311.65,155.55,1933.6500000000003,1424.7,366.2,1285.1,1355.6,980.5,168.3,174.6,197.15,1319.0,305.35,621.1999999999999,2069.2,260.0,590.3500000000001,736.0999999999999,888.3,654.15,4427.65,295.6
659,385.8999999999999,1394.0,656.9,2689.1,2985.5,361.7,374.9,6735.800000000001,643.5,1276.75,2383.85,367.45,1075.0,1032.85,2078.5,3246.1,236.85,1755.85,1956.25,340.65,312.8,156.5,1905.55,1410.1,399.0,1288.6,1351.55,983.85,166.05,177.0,193.05,1294.2,309.7,621.25,2072.0,261.7,594.2,734.45,882.8,680.0,4401.95,296.75
660,383.75,1378.7,649.75,2701.65,2926.7499999999995,363.35,383.1,6690.0,649.45,1300.85,2380.15,376.2,1074.0,1016.5500000000001,2066.1,3223.7000000000003,240.24999999999997,1772.85,1934.15,344.35,319.85,154.25,1875.6500000000003,1416.2,397.8999999999999,1278.05,1346.55,982.95,169.7,177.45,196.95,1274.45,308.6,639.9500000000002,2082.4,259.35,608.3500000000001,731.9000000000001,878.35,696.15,4426.4,298.95
661,383.15000000000003,1372.45,649.25,2744.85,2856.6,362.1,383.85,6736.75,662.15,1305.9,2492.0,372.2,1067.5,1046.45,2061.2,3253.8000000000006,237.95,1780.0999999999997,1935.95,342.6,319.85,155.55,1906.6000000000001,1441.0999999999997,396.34999999999997,1287.25,1369.55,965.3,171.5,180.05,201.49999999999997,1241.65,309.6,652.85,2078.4,267.5,600.5,765.8,891.9,715.3,4475.5,301.25
662,384.45,1361.6,631.8,2771.9,2724.0500000000006,360.1,383.8,6565.85,649.1,1287.1,2593.4,368.3,1065.95,1049.15,2075.05,3242.45,239.4,1699.1,1944.7999999999997,334.15,313.2,155.0,1896.9999999999998,1434.25,397.0,1269.1,1363.0,947.8,169.5,177.3,194.50000000000003,1229.15,306.35,656.2,2052.9,266.6,600.75,745.65,912.7500000000001,720.65,4373.55,308.35
663,373.75,1311.3,641.8,2735.55,2746.3000000000006,351.3,378.35,6344.05,643.9,1263.65,2543.1,359.45,1023.15,1076.35,2051.8,3184.15,235.1,1651.2,1954.7999999999997,328.5,309.6,152.45000000000002,1855.6,737.15,390.84999999999997,1257.6,1359.3,931.75,168.1,174.35,194.45,1241.95,296.4,655.35,2098.9,261.95,593.05,763.8999999999999,880.9,698.6,4201.15,313.35
664,379.2,1321.3,637.65,2772.3,2716.9000000000005,349.1,372.05,6185.0,646.55,1278.05,2567.7,362.0,1028.1,1078.95,2045.85,3145.4,239.95,1611.7,1937.3999999999999,329.65,310.25,152.8,1854.8499999999997,729.9,398.34999999999997,1238.15,1348.0,929.4,167.95,173.7,195.64999999999998,1227.0,296.55,663.75,2079.25,266.5,594.4,766.1499999999999,863.9,697.35,4159.45,318.85
665,384.80000000000007,1314.5,638.2,2783.1,2684.1,353.6,372.3,6194.45,662.1,1317.0,2566.95,365.6,1030.9,1088.8,2052.2,3164.85,235.4,1608.6,1956.1500000000003,328.65,310.8,153.6,1880.0,727.15,398.79999999999995,1260.9,1347.1,934.95,168.9,174.5,199.3,1261.4,296.45,677.4,2075.3,269.95,600.3,775.05,867.15,705.05,4153.2,321.2
666,377.45,1316.0,645.55,2923.55,2744.2000000000003,356.95,389.59999999999997,6229.1,664.75,1313.5,2632.5,377.2,1025.3500000000001,1073.95,2056.95,3329.35,242.55000000000004,1638.7499999999998,1920.0,335.1,310.45,153.4,1875.8500000000001,732.8,406.6,1244.95,1347.5,973.7,169.55,171.9,195.69999999999996,1278.6,291.65,664.2500000000001,2079.85,277.4,619.15,772.2,867.45,714.0,4268.2,324.7
667,371.95,1293.1,651.75,2868.6,2615.65,344.1,388.4,6094.0,668.05,1278.8,2563.9,377.7,1016.05,1088.7,2041.1499999999999,3278.3,235.7,1610.3,1883.55,332.9,306.55,151.05,1829.1499999999999,730.85,401.19999999999993,1223.35,1336.8,937.35,169.2,168.65,192.95000000000002,1255.85,284.85,638.0,2080.75,275.7,613.65,766.2500000000001,857.5499999999998,703.25,4154.65,325.0
668,364.65,1297.85,650.15,2833.7,2600.75,338.05,378.7,5940.05,654.9,1244.65,2524.45,372.15,1003.95,1085.1,2000.4,3184.2,231.6,1590.65,1868.05,326.55,297.2,150.7,1826.5,734.3,395.19999999999993,1206.4,1329.65,943.15,169.75,167.8,186.9,1237.7,282.6,630.4,2046.25,267.3,592.1,747.2,820.75,687.65,4107.6,323.95
669,376.05,1291.0,635.45,2867.95,2594.0,334.15,376.7,6015.5,656.45,1271.55,2529.15,370.1,1019.6000000000003,1086.8,2011.85,3163.75,237.9,1626.85,1877.8,322.9,306.8,149.1,1828.3499999999997,742.9,399.74999999999994,1230.4,1352.2499999999998,938.1500000000001,170.0,168.5,193.80000000000004,1252.5,285.3,649.9,2043.95,262.4,605.55,739.8,826.45,703.65,4096.35,328.75
670,380.1,1333.9,636.4,2877.5,2672.2,354.5,383.6,6112.3,666.4,1329.55,2581.85,369.95,1063.7000000000003,1070.7,2029.6,3186.65,245.45,1629.2999999999997,1925.45,328.35,307.15,155.25,1872.8,733.7,408.1,1239.55,1358.85,951.9,174.95,172.55,200.15,1253.15,290.65,665.25,2065.4,266.6,615.0,760.45,842.6000000000001,736.75,4189.1,330.2
671,380.8,1308.65,625.95,2860.65,2604.6,364.0,382.05,6021.750000000001,664.9,1364.7,2568.5,372.55,1065.2000000000003,1078.4,1992.2,3127.9,241.35,1605.45,1878.85,325.7,302.0,156.55,1877.05,725.95,411.85,1230.4,1344.75,950.85,172.25,171.7,201.89999999999998,1225.9,285.3,646.2,2074.15,260.25,616.4,767.5500000000001,823.45,723.5,4103.5,329.9
672,379.54999999999995,1292.1,608.6,2773.8,2570.4,355.1,373.7,6066.4,663.7,1379.8,2584.15,374.8,1066.85,1083.9,1989.2,3111.45,234.15,1664.95,1855.7,318.85,303.25,152.6,1862.1499999999999,719.1,407.15,1215.3,1327.9,946.55,169.7,173.9,198.9,1217.15,273.8,642.5,2070.75,251.5,612.75,754.7,824.9000000000001,709.05,4059.95,332.55
