Date,ASIANPAINT,BAJFINANCE,BAJAJFINSV,BRITANNIA,DIVISLAB,HCLTECH,HDFCBANK,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,INFY,JSWSTEEL,KOTAKBANK,NESTLEIND,RELIANCE,SHREECEM,TCS,TATASTEEL,TECHM,TITAN,WIPRO
2018-05-18,1281.467651,2137.294189,5723.055664,2608.840088,1127.203247,427.810974,991.308594,227.566696,1538.038208,1767.532471,280.308807,543.172546,296.977448,1293.042603,9146.813477,910.92749,16202.306641,1631.931274,551.936035,636.913208,920.32135,199.849243
2018-05-21,1274.954224,2093.348633,5715.314941,2573.672119,1109.660034,430.33255,981.898804,224.371918,1512.033813,1735.29126,283.444,541.473938,287.494995,1275.311279,8960.588867,908.488831,15890.522461,1657.421509,538.496887,629.927734,896.137207,196.839249
2018-05-22,1260.409302,2136.946777,5964.770996,2612.266113,1093.140137,434.631317,980.346924,230.958069,1507.867432,1726.515503,284.423798,548.061584,296.001312,1261.375854,9100.292969,904.00177,16172.701172,1635.123535,538.310303,630.892883,895.109131,196.913574
2018-05-23,1252.328735,2066.453857,5783.234863,2664.144043,1065.606934,429.564087,969.311218,226.04303,1501.928833,1701.381226,286.138367,543.952942,288.19223,1254.033569,9106.952148,889.857605,15860.076172,1628.692749,504.012634,641.049255,900.885925,195.798767
2018-05-24,1267.020752,2082.709961,5819.541992,2665.309326,1100.059937,437.89743,978.425476,230.122528,1495.224243,1722.79541,291.674011,560.525452,292.050293,1274.112549,9129.668945,893.369324,15987.447266,1679.299683,511.618835,653.825134,902.060791,196.467636
2018-05-25,1265.796387,2103.837891,6064.554199,2716.255127,1119.698608,439.96283,989.608887,241.328827,1509.256226,1735.816162,289.665497,563.876648,303.113159,1294.491089,9195.270508,898.197815,16064.010742,1670.958374,530.330872,645.920593,905.096191,196.653427
2018-05-28,1294.690186,2082.908936,6002.277344,2723.456543,1064.437378,429.636108,1006.113037,237.54422,1516.056519,1745.164063,293.192627,557.495544,304.089264,1295.789795,9123.71875,897.807617,16633.507813,1631.931274,538.170349,620.64447,909.502197,195.687271
2018-05-29,1272.799438,2065.161621,5880.92041,2705.814697,1039.681885,434.727356,1001.383545,238.379807,1506.334717,1726.277222,284.031921,558.551392,308.41214,1282.90332,8985.101563,894.929993,16632.763672,1641.927124,536.957031,623.03418,895.402893,195.464325
2018-05-30,1267.265503,2106.472412,5951.836426,2698.706299,1024.867676,435.808075,1009.143005,234.054565,1518.882324,1708.201416,279.133087,556.255981,309.155853,1301.883301,9001.867188,893.613159,16664.300781,1637.546753,539.336914,631.674072,894.521545,193.866394
2018-05-31,1277.843872,2097.772705,6035.138184,2761.21167,1020.871521,437.249054,1060.756592,230.22081,1543.449585,1748.454834,280.014862,565.483337,308.551605,1333.200439,9118.947266,898.734314,16687.083984,1636.136963,537.237061,654.744263,881.303528,194.646774
2018-06-01,1266.482178,2065.459717,5875.276855,2709.240234,1026.524414,434.607361,1046.452637,234.447769,1521.803345,1759.185913,283.444,560.433594,308.551605,1316.61792,9349.943359,907.708496,16465.455078,1628.055176,523.237976,644.450012,881.205627,193.680588
2018-06-04,1258.058594,2050.993408,5741.78418,2687.682617,1020.579346,432.614014,1014.522461,237.495087,1497.23584,1748.5979,280.945648,568.97229,308.505127,1302.582642,9272.915039,917.755676,16170.03125,1639.144043,528.371033,641.830444,866.861572,193.346161
2018-06-05,1247.431641,2088.526367,5764.157715,2708.937012,1009.12738,425.097229,1023.149597,237.937454,1496.852783,1763.144531,278.349304,560.456482,305.948578,1303.331787,9007.158203,924.388733,15917.412109,1617.859253,533.923889,644.541992,845.908447,189.704422
2018-06-06,1236.853638,2148.231201,5907.788574,2739.304199,1027.694092,436.57663,1020.050781,243.884659,1504.850342,1772.730957,278.15332,568.077026,314.222473,1314.32019,9219.40332,930.973022,15956.260742,1621.758911,541.063477,635.810181,880.667175,192.677261
2018-06-07,1264.27832,2156.980713,6007.171387,2793.536133,1032.469604,442.532379,1022.455322,244.37616,1535.404053,1782.794312,285.011658,574.963196,319.335571,1309.075684,9245.00293,947.507019,16140.671875,1630.968628,561.921997,645.093445,868.624084,196.653427
2018-06-08,1252.57373,2174.281006,6018.408203,2758.274902,1025.403564,446.062653,1016.084351,238.035736,1528.268433,1755.561279,282.415283,578.452087,319.10318,1316.967407,9340.782227,960.187866,16038.408203,1641.82251,560.428833,649.781006,877.289124,196.20752
2018-06-11,1256.932373,2237.366211,6061.807129,2754.918945,998.60144,437.849426,1012.588806,240.542419,1533.823975,1754.6073,280.602753,579.530823,316.964966,1321.962158,9367.136719,958.529602,16539.892578,1644.265625,549.369568,656.444702,884.485657,196.504807
2018-06-12,1261.242065,2248.253174,6071.395508,2771.768555,1037.147949,439.386383,1013.3573,236.561218,1569.310425,1762.476807,281.582458,577.740417,317.336823,1327.906128,9289.208008,972.673706,16068.657227,1673.679565,541.296753,651.75708,885.807556,198.028397
2018-06-13,1259.968628,2218.226563,6067.649902,2804.653076,1013.903076,443.661133,1007.209229,240.837326,1552.78833,1747.787231,284.864685,585.223389,318.870758,1324.259888,9291.853516,977.892334,16194.448242,1714.182739,529.724182,656.077087,898.976685,199.774918
2018-06-14,1265.627075,2230.356445,6020.905273,2797.474365,1057.225098,450.025269,1010.159363,240.591568,1541.677612,1749.170288,278.986145,573.609497,315.198578,1331.252563,9216.004883,983.208557,16132.269531,1679.835083,531.544067,642.290039,886.346008,197.991226
2018-06-15,1261.789063,2270.474609,5972.062988,2860.32959,1073.014038,455.476715,1006.292053,233.36644,1552.884033,1747.739502,276.781677,592.834778,309.155853,1338.594849,9202.544922,989.305176,16026.891602,1729.171631,528.230957,650.056702,884.583618,198.362839
2018-06-18,1261.641602,2230.25708,5988.693359,2831.151367,1072.478027,448.224152,1001.110901,227.07518,1540.671997,1739.440674,287.069153,586.426392,304.135742,1313.920776,9085.460938,990.622009,15944.694336,1718.787354,521.231506,653.089905,878.953735,197.508118
2018-06-19,1248.995972,2257.549316,5906.240723,2785.72876,1064.14502,442.100189,1003.267639,221.963531,1533.440552,1743.685547,286.873169,574.488586,304.461121,1301.883301,9085.275391,971.600647,15548.391602,1714.558228,517.965027,639.486694,870.435303,193.97789
2018-06-20,1251.062866,2254.765625,5940.549316,2794.585205,1055.568359,437.537231,1019.45575,222.356735,1534.781494,1761.809082,287.265137,575.205933,311.572998,1323.210938,9186.05957,994.231262,15322.262695,1712.631958,525.66449,634.707214,869.79895,193.011719
2018-06-21,1233.053955,2244.475098,5984.498047,2779.272949,1029.448242,433.502594,1020.174744,218.522995,1537.724854,1773.160278,291.918945,576.779114,309.434784,1312.572144,9304.462891,1006.619507,15130.833984,1709.718872,520.531494,629.881775,850.265564,192.231339
2018-06-22,1247.519775,2322.623291,6169.22998,2777.758545,1017.752747,434.583313,1032.941772,218.228104,1551.862671,1818.803223,294.564331,577.380615,313.246338,1320.014404,9323.96875,987.646912,15399.220703,1700.744263,524.35791,635.258728,859.224426,191.934052
2018-06-25,1233.496826,2376.859619,6158.393066,2786.124756,1006.64209,436.552582,1038.693115,214.68927,1558.666138,1806.450562,283.835999,588.763,308.737518,1326.607422,9346.49707,979.794495,15447.955078,1709.624634,521.324768,639.85437,845.957458,191.376663
2018-06-26,1254.310059,2353.743164,6077.188965,2820.01123,1016.534485,437.27298,1038.073242,219.161957,1565.035278,1827.483398,282.268341,591.261597,300.138245,1328.455444,9525.587891,954.92041,15738.436523,1740.401489,512.832092,632.225525,853.937256,191.450974
2018-06-27,1246.97876,2322.076416,5968.067871,2837.490479,993.825806,442.388367,1047.444214,214.197754,1553.020752,1816.990723,273.40152,587.629456,295.908325,1322.811401,9445.15625,947.952026,15559.461914,1746.039917,506.952423,656.490601,851.48938,190.299011
2018-06-28,1248.208862,2261.625732,5841.116699,2857.043701,974.771851,436.888824,1056.492676,217.29425,1546.699707,1791.379272,265.906372,596.698364,299.71994,1337.695801,9230.879883,927.43927,15321.669922,1731.661621,511.852112,610.533997,818.884827,191.079376
2018-06-29,1244.321655,2283.151367,5814.248535,2896.289795,1012.246155,444.885925,1045.386475,226.583679,1583.756836,1820.09082,269.825378,604.841858,303.810333,1341.541748,9266.396484,954.429688,15375.890625,1736.407349,529.864197,602.445679,860.154663,194.349487
2018-07-02,1272.466553,2286.333008,5771.498535,2905.239502,1023.746704,444.813904,1027.934082,219.456863,1585.976318,1809.598267,271.784882,617.566162,291.353027,1336.546875,9223.9375,942.799316,15703.441406,1739.790649,523.098022,604.054138,878.660034,193.680588
2018-07-03,1271.285522,2307.759033,5878.273926,2897.595215,1058.248535,450.289429,1026.421875,222.258438,1586.024658,1793.000732,267.376007,626.380554,289.772644,1351.731079,9242.359375,953.301025,15795.27832,1761.122803,528.230957,607.408936,874.547668,194.646774
2018-07-04,1269.268433,2317.999756,6025.749512,2936.375244,1074.329956,444.597748,1042.957031,220.292419,1617.387939,1833.82666,267.718903,622.424438,290.190979,1363.818237,9316.081055,971.752686,15814.701172,1753.69873,532.990662,601.572571,868.03656,194.683945
2018-07-05,1300.365234,2320.738525,6063.616211,2939.894775,1050.15918,447.191406,1052.972412,216.556976,1628.968384,1841.982422,266.053314,594.107178,288.610596,1363.568604,9405.202148,946.627014,16245.506836,1766.996216,525.58136,594.357239,820.500366,196.28183
2018-07-06,1302.087402,2336.22583,6053.175293,2941.106445,1046.747925,453.363403,1048.708496,216.704437,1619.607666,1828.437378,264.58371,594.222839,289.831696,1369.761963,9391.978516,959.435181,16015.720703,1797.678711,525.771423,583.557556,812.324707,195.315674
2018-07-09,1341.401367,2338.566406,6119.266602,2975.109375,1067.799805,461.840759,1053.914429,218.277267,1632.732056,1817.038574,265.710419,600.978333,296.903076,1383.647461,9350.795898,978.622925,16399.074219,1769.533325,527.766113,591.783752,804.638733,196.913574
2018-07-10,1348.634277,2356.79248,6194.299316,2978.302246,1063.170288,470.486359,1064.202393,225.158325,1628.003418,1852.952026,267.865906,602.158264,301.316772,1370.711182,9450.732422,1006.692932,16612.154297,1762.109253,540.162476,598.125732,815.457947,201.112686
2018-07-11,1338.153809,2346.085938,6108.825684,2963.409912,1093.724854,477.16272,1065.119629,217.048477,1658.063965,1839.168457,263.309967,610.972656,297.42514,1386.202759,9625.856445,1019.550171,16742.689453,1860.594238,527.861206,601.48053,792.59552,202.227524
2018-07-12,1336.28418,2405.24585,6255.745117,2985.736328,1078.276978,483.214569,1073.895386,216.556976,1681.417725,1872.172607,266.788147,598.896179,300.984558,1389.05127,9473.211914,1062.293213,16926.210938,1852.55957,527.38623,595.322388,791.567505,207.690109
2018-07-13,1346.026733,2458.629639,6318.839355,3018.108154,1080.177734,472.311584,1081.307739,215.033325,1681.707275,1881.52063,262.330231,609.561401,300.177734,1403.593384,9579.90332,1079.4198,16933.181641,1861.722168,530.615845,589.210083,821.18573,208.730621
2018-07-16,1337.907959,2462.314697,6242.307129,3044.955566,1042.898193,466.908081,1075.333374,209.430161,1690.006348,1899.358032,254.002335,616.710144,292.014801,1407.691162,9635.347656,1056.25708,16151.397461,1869.333862,493.237213,604.145996,813.842346,210.402847
2018-07-17,1354.341919,2459.177246,6340.419922,2995.641357,1047.38147,470.846588,1079.250244,215.770569,1622.888794,1897.545654,261.05658,614.4198,291.777527,1399.845337,9929.158203,1072.10791,15835.707031,1885.294556,505.680939,594.495178,827.501099,210.997406
2018-07-18,1370.825562,2478.698242,6360.052734,2967.162109,1057.663696,475.45755,1078.977539,208.791199,1586.265869,1916.766235,257.382477,611.944336,281.146729,1397.796509,9817.509766,1072.304199,16067.025391,1883.505737,478.988647,594.035583,828.529175,211.66629
2018-07-19,1380.66626,2510.020996,6291.313477,2970.191895,1050.841431,471.711151,1083.885986,194.242676,1589.836426,1912.390381,255.912842,609.237549,288.170624,1346.674072,9719.036133,1084.376221,16060.552734,1865.755859,473.669189,590.267151,851.685242,212.4095
2018-07-20,1374.220459,2710.358887,6658.038086,2963.596191,1062.926758,479.924438,1085.348755,192.32579,1597.942627,1898.396484,260.419708,623.766296,288.692657,1332.581665,9774.674805,1107.735229,16377.269531,1880.068726,477.991272,606.122131,842.432617,210.328522
2018-07-23,1410.385376,2744.669434,6916.958496,2999.859375,1053.277832,482.638153,1069.185303,192.817307,1630.560547,1891.66394,271.504578,627.39856,291.065643,1336.329712,9817.369141,1099.539917,16734.796875,1888.590332,491.004974,596.103577,844.497681,205.460495
2018-07-24,1444.385498,2702.391113,6821.643066,3014.075928,1056.006836,476.274139,1070.821411,204.072769,1609.571411,1900.031494,271.801758,637.207825,302.076111,1311.542969,9720.217773,1090.363159,17625.314453,1882.328735,500.978973,589.623718,847.34967,202.859253
2018-07-25,1427.065674,2694.124512,6943.334473,3003.611816,1069.115601,463.161652,1076.077148,205.44899,1595.144165,1924.364258,272.098969,640.261536,300.984558,1314.19165,9666.424805,1094.485352,17355.197266,1865.849609,509.148071,580.294495,851.529053,204.159866
2018-07-26,1411.025146,2670.819092,7029.058594,3006.548584,1048.404663,457.542023,1087.108765,203.040604,1611.549561,1946.052368,282.996826,635.403259,296.428467,1310.543579,9751.719727,1090.068726,17342.796875,1850.030518,508.055664,594.112244,840.318298,201.707275
2018-07-27,1412.009033,2702.739746,6921.054688,2987.784668,1075.012085,462.753448,1091.843628,209.774216,1600.982544,1968.990723,290.476715,635.495789,306.822021,1310.393555,9714.174805,1108.912964,16953.568359,1830.303101,522.636719,606.378906,869.426941,204.011215
2018-07-30,1407.432983,2667.183838,6889.732422,2986.016113,1127.251953,454.924469,1075.853882,207.660751,1629.643799,1951.197754,304.49527,625.108215,311.188232,1304.546753,9561.388672,1130.063721,17042.814453,1831.103638,525.296448,616.107666,877.245056,203.007889
2018-07-31,1428.295898,2687.003418,6971.109863,3085.409668,1120.283447,463.545868,1080.613647,209.774216,1671.091797,1918.593628,301.424072,631.632263,313.608582,1306.145874,9946.777344,1164.022461,16884.761719,1826.960327,534.842957,639.889038,897.208191,205.423309
2018-08-01,1414.321655,2711.802734,6983.94873,3060.719971,1134.220581,470.054108,1070.300903,204.465973,1673.649414,1894.837891,296.519989,626.519348,310.903442,1311.992676,10236.241211,1170.254639,17124.818359,1861.141724,527.956177,640.218079,902.125183,206.129379
2018-08-02,1395.821289,2673.010254,6897.225586,3045.41626,1169.84314,462.281219,1056.17041,204.367661,1687.352539,1858.0979,295.777008,626.334229,315.174744,1279.510254,10163.178711,1146.699463,17265.355469,1834.681885,526.531311,628.84436,906.206299,207.430008
2018-08-03,1389.375366,2670.470459,6936.990723,3014.902588,1177.44519,463.797302,1051.931152,208.004807,1701.345459,1901.906982,302.167084,631.169434,320.157928,1308.794434,9752.383789,1155.140137,17325.037109,1863.919678,526.673767,622.969482,903.944519,206.612457
2018-08-06,1375.155396,2685.360107,6912.911621,2983.776367,1162.436035,460.356018,1048.286987,212.42836,1669.789063,1903.638184,312.173279,629.573181,319.825745,1282.108887,9950.790039,1170.500122,17320.867188,1860.247437,525.533875,627.058411,886.685791,205.906418
2018-08-07,1401.577881,2736.253906,6987.995117,2924.210693,1133.002197,466.27594,1056.517334,215.279083,1669.547974,1902.964844,310.241364,632.950928,323.195343,1283.008301,9953.764648,1162.255737,17137.269531,1852.525757,544.437012,619.209595,911.860901,206.203705
2018-08-08,1403.054077,2801.787842,7045.344238,2971.843994,1103.227417,464.230469,1059.219604,216.851898,1695.700195,1908.735596,315.739838,630.544922,325.330963,1287.605957,10169.648438,1195.134888,17173.976563,1858.78772,548.569092,614.650818,919.482178,206.984055
2018-08-09,1394.78772,2818.719238,7068.823242,2987.87915,1086.658691,460.428284,1050.369385,223.585495,1692.853271,1894.645386,329.907013,638.503418,325.520844,1276.56189,10279.31543,1195.380371,17092.966797,1859.117065,556.595764,607.412903,900.109192,207.132706
2018-08-10,1396.017822,2797.106934,7077.565918,2991.817139,1095.771606,464.928314,1048.361328,218.916199,1691.405762,1898.829224,325.547882,641.048218,322.625824,1284.807373,10112.382813,1181.885254,17205.626953,1876.772827,547.809204,607.177856,904.829529,207.244202
2018-08-13,1376.97583,2749.250977,6939.288574,3032.800293,1091.775635,473.110291,1037.056885,217.884048,1668.389771,1872.572998,321.882263,651.829102,324.713989,1286.456543,10268.71582,1165.690918,17054.126953,1883.411499,540.304932,620.337585,898.486572,209.473816
2018-08-14,1372.891968,2818.768799,7106.390137,3046.406738,1125.25415,481.147858,1035.792725,217.687439,1683.251343,1867.282959,329.362152,651.62085,323.764832,1292.303345,10274.111328,1188.166504,17131.267578,1886.613037,549.946472,632.41626,910.23822,211.852097
2018-08-16,1372.596802,2845.0625,7069.722656,3062.748047,1134.854126,479.968719,1029.148804,212.42836,1676.640869,1818.905762,331.194916,661.453247,311.472961,1244.729004,10274.394531,1178.548218,16881.585938,1891.273804,539.117554,628.515381,904.190369,207.690109
2018-08-17,1378.353638,2839.684082,7091.053711,3126.77002,1144.941528,482.760254,1029.966919,215.967163,1722.334839,1813.568115,336.84201,661.823364,317.025665,1262.569458,10289.298828,1181.443481,17619.263672,1895.276123,551.086365,646.421936,925.923523,208.136047
2018-08-20,1386.669189,2828.280518,7057.333496,3193.503662,1215.065796,475.637115,1039.312866,222.799088,1714.855957,1846.653076,335.306427,640.492981,324.191956,1274.063232,10259.064453,1212.016357,17580.615234,1892.639526,569.371948,646.656921,906.402954,211.852097
2018-08-21,1380.961426,2860.201172,7110.286621,3234.08667,1216.040405,483.506195,1039.238525,222.553345,1691.212891,1840.209106,335.702698,640.354126,324.52417,1262.71936,10301.980469,1224.088379,17664.257813,1899.889893,552.986145,666.819397,901.09259,214.750626
2018-08-23,1372.547485,2882.162109,7085.808105,3254.224365,1261.311768,493.637482,1031.231079,217.29425,1710.802979,1833.428711,334.068024,646.577515,322.341064,1247.02771,10924.323242,1245.926147,17791.304688,1916.321533,543.012146,683.034058,896.765686,215.345184
2018-08-24,1371.317505,2904.820313,7044.39502,3194.470703,1267.988037,492.530426,1026.248413,218.326401,1718.667725,1845.691162,328.544983,637.739929,336.768585,1253.824097,10752.708984,1253.826904,18229.244141,1923.760376,546.764221,675.420166,870.656189,217.128876
2018-08-27,1377.517212,2938.832031,7023.913086,3209.32666,1265.064209,500.062683,1031.503784,226.337936,1729.620972,1851.269531,338.247559,654.906067,337.527924,1274.213135,10724.93457,1267.567383,18413.291016,1931.199341,552.083679,693.655762,876.114197,219.878754
2018-08-28,1385.094727,2920.755615,6965.265625,3228.52124,1248.397949,500.904938,1038.643555,234.939255,1709.258667,1880.411255,337.252441,659.209167,347.589233,1284.407593,10718.075195,1294.557861,18633.007813,1948.431274,560.775269,691.916809,873.55719,219.692978
2018-08-29,1371.809448,2973.441895,6962.367676,3176.714355,1244.353271,497.102722,1030.537109,232.82579,1694.445557,1881.469116,338.993958,652.453735,378.72226,1287.905762,10692.712891,1270.217529,18649.576172,1951.067749,564.432434,690.365845,868.148621,220.547653
2018-08-30,1356.753052,2914.929199,6923.751953,3155.114014,1267.841675,489.25769,1024.38916,236.16803,1710.851074,1860.213989,342.675964,655.276184,377.678162,1277.36145,10680.505859,1250.833374,18721.308594,1960.861084,577.873535,687.968872,863.7724,222.182709
2018-08-31,1350.602539,2845.0625,6741.813477,3177.162354,1282.623413,503.648315,1021.959595,233.907089,1717.847412,1861.94519,340.934479,666.797485,376.20697,1286.556519,10960.472656,1218.641235,18777.515625,1957.094116,570.41687,719.834045,877.097534,223.892105
2018-09-03,1339.925293,2713.047852,6646.998047,3096.562988,1264.158569,504.947784,1028.826538,235.332458,1639.680298,1870.456909,332.525543,663.62793,376.823944,1268.41626,10672.461914,1206.372803,18897.367188,1933.08252,570.654358,700.893616,897.601501,229.1689
2018-09-04,1290.426025,2735.207764,6502.42627,2991.958252,1241.126587,518.038818,1017.299011,231.10553,1593.455322,1880.074585,326.903015,682.159119,370.986481,1256.922363,10259.205078,1218.935669,18228.75,1976.397949,563.340027,718.048096,866.28009,232.884949
2018-09-05,1300.266846,2705.926758,6497.280762,2916.947998,1255.269897,519.290283,1014.348938,235.873123,1555.336548,1863.339844,328.047424,675.44989,378.105316,1237.48291,9828.490234,1204.262695,18085.429688,1957.894653,564.622437,720.163147,849.562317,236.97261
2018-09-06,1293.574951,2673.259277,6541.491211,2921.404785,1293.525635,524.031006,1017.497253,231.400421,1552.345093,1881.373047,327.052277,672.905029,378.53244,1260.220703,9780.700195,1238.025146,18053.185547,1954.175171,570.226807,728.52887,852.758301,238.719147
2018-09-07,1295.051025,2733.116211,6594.245117,2937.746582,1290.088013,516.883789,1019.852356,238.42894,1581.440674,1846.604858,333.470947,678.133545,385.936035,1244.279175,9885.740234,1254.906616,17813.773438,1958.459961,588.132568,725.849915,853.053284,241.320374
2018-09-10,1272.515503,2605.085693,6341.819336,2874.030762,1256.006592,523.982849,1012.018677,231.695328,1553.985718,1811.548218,331.281616,676.329041,380.810455,1222.690918,9775.733398,1232.578003,17129.28125,1959.307251,582.908081,720.25708,843.317627,241.543335
2018-09-11,1277.189941,2590.24585,6356.505859,2801.425049,1222.46521,522.250305,991.814514,227.664993,1535.022705,1796.640747,324.962494,679.521667,375.115417,1205.75,9508.303711,1214.764404,16902.623047,1926.820923,562.437622,702.350525,807.128418,240.76297
2018-09-12,1270.449219,2583.522949,6407.26123,2837.008789,1248.885742,523.06842,997.491455,235.075958,1569.956787,1806.018066,321.330231,687.480225,379.434174,1229.737183,9798.160156,1229.290161,16746.75,1924.655029,575.213867,695.394653,812.733765,244.330383
2018-09-14,1312.66626,2661.407227,6703.697754,2882.661133,1305.852051,515.319702,1006.292053,242.536331,1572.321167,1851.846558,326.753754,678.966431,387.359802,1238.882202,9780.606445,1229.928101,17541.375,1944.853027,584.19043,714.805237,828.615784,245.408035
2018-09-17,1287.818237,2594.080322,6544.13916,2839.956299,1340.375366,519.025635,987.74884,238.485016,1549.305298,1807.027954,324.116638,671.794556,390.91922,1229.737183,9628.817383,1203.183105,17397.066406,1953.092041,585.520325,721.479065,809.783569,245.185089
2018-09-18,1271.531494,2560.018311,6521.809082,2861.01416,1355.206299,521.672668,986.261353,231.370483,1606.724487,1784.762939,317.299957,665.455566,386.458069,1214.645264,9693.639648,1194.595215,16779.195313,1949.890991,582.053162,709.400391,811.209534,247.154602
2018-09-19,1270.793579,2489.45459,6306.449707,2810.786865,1366.354004,523.309204,972.453186,232.852661,1589.498657,1760.67041,319.38974,666.057129,395.854919,1226.239014,9600.379883,1188.313843,16978.869141,1956.623413,590.079834,723.735046,809.931091,247.266052
2018-09-21,1283.980225,2369.789795,6254.146973,2731.013184,1363.21106,522.153992,976.865845,237.546295,1564.600952,1769.08606,315.558441,652.685059,387.264862,1179.564087,9226.207031,1194.938599,16726.314453,1980.39978,593.83197,693.749756,787.312744,249.124069
2018-09-24,1251.702271,2251.668945,6062.26709,2641.995605,1337.478027,527.640747,954.777588,237.052216,1534.829712,1652.999878,307.249023,664.669006,380.098602,1148.081055,9143.782227,1209.219116,17091.083984,2070.137695,577.256165,706.345398,777.970398,247.266052
2018-09-25,1269.366577,2289.913574,6180.162598,2723.042725,1363.652954,537.290771,968.015686,240.164825,1573.816895,1705.560669,309.587616,672.02594,383.135956,1182.712402,9176.757813,1207.796021,16994.794922,2055.777832,570.891785,713.207275,783.625061,243.995941
2018-09-26,1261.592407,2306.197754,6207.038574,2679.67749,1360.657349,524.680786,975.849426,245.006668,1554.419922,1699.886353,311.577881,664.298828,387.359802,1168.77002,9207.043945,1228.210571,17305.587891,2017.123291,578.396057,703.901489,801.178833,237.269882
2018-09-27,1267.004639,2195.297363,5974.494629,2688.119385,1341.554077,525.66748,979.791138,241.00473,1563.442871,1662.90625,305.159241,670.730347,379.956177,1141.834473,9064.433594,1230.516968,17291.351563,2061.0979,580.913269,701.269592,807.816772,237.046921
2018-09-28,1272.712524,2159.243652,6000.87207,2746.458496,1287.534424,523.549744,994.615845,226.923889,1552.1521,1687.431396,304.064575,675.588745,362.254059,1140.984863,9178.938477,1234.63916,16759.898438,2056.248535,552.131226,700.752563,792.229797,240.80014
2018-10-01,1259.427246,2199.580078,5876.632324,2755.914307,1296.079224,528.651367,1009.192505,240.016602,1584.866699,1737.299438,312.473511,690.950439,361.49469,1121.395508,9093.769531,1208.87561,16669.910156,2123.905029,553.983582,713.959229,796.310974,245.370865
2018-10-03,1231.823853,2223.184326,5747.396484,2706.795654,1285.815552,525.234253,1007.060608,250.737823,1562.236572,1728.835938,302.223602,674.154358,363.9151,1097.658325,8842.19043,1182.768677,16502.035156,2036.615723,550.563843,705.123474,781.314026,243.401382
2018-10-04,1205.204468,2170.348633,5627.104004,2653.007568,1261.015625,518.399902,970.668274,248.860382,1518.90686,1710.46582,314.961334,654.443359,358.409851,1073.921143,8846.118164,1101.453735,16255.780273,1944.288208,553.128601,676.642151,763.809509,242.026443
2018-10-05,1190.24646,2015.128174,5370.880859,2569.225098,1258.805786,521.720886,974.411621,238.188583,1504.045532,1643.333984,305.806061,670.545288,347.968872,1051.633057,8913.260742,1029.414063,15594.501953,1979.928955,539.544983,671.613281,778.953857,241.766327
2018-10-08,1227.93689,1966.873657,5390.763184,2614.406006,1254.680542,515.993469,964.34668,219.908173,1504.817383,1603.949463,309.338806,661.152527,357.128418,1103.705078,8877.15625,1088.842041,15870.47168,1956.293945,531.755737,653.189758,800.047852,235.969269
2018-10-09,1182.275269,2052.526611,5424.283691,2599.196289,1225.804688,514.212708,962.165161,221.587997,1459.557617,1647.277344,304.761169,664.20636,352.524963,1107.852783,8982.388672,1069.850464,15621.239258,1969.712402,543.81958,654.317688,737.060974,239.053589
2018-10-10,1206.43457,2261.777588,5956.211426,2692.222656,1274.618774,506.223267,975.328857,224.206543,1474.226196,1670.552368,318.295074,648.19696,357.650482,1137.136963,8999.705078,1081.677246,15419.831055,1924.325195,554.411011,657.325623,775.462769,234.817291
2018-10-11,1199.644531,2153.367676,5587.039063,2626.998047,1228.652832,485.623932,960.652954,213.929993,1472.730225,1620.155396,310.184723,623.11853,343.317902,1114.948975,8880.611328,1067.642212,14707.605469,1864.390381,527.338745,653.706787,765.972961,232.661987
2018-10-12,1241.123535,2278.111572,5808.39209,2715.332275,1259.444214,474.14505,982.617188,224.008926,1514.708862,1664.156494,317.84726,628.161987,360.403137,1166.52124,9179.125977,1105.674072,15227.796875,1806.338745,547.619141,652.155762,791.787292,235.077408
2018-10-15,1230.397217,2296.885254,5629.251465,2674.820068,1276.58313,482.712097,995.607422,228.998962,1472.92334,1666.657227,311.82666,646.669983,357.650482,1169.819336,9137.536133,1118.629395,15098.120117,1835.717773,541.444763,652.860718,793.803284,237.790115
2018-10-16,1247.421509,2299.524658,5652.081543,2688.449463,1284.293091,482.928711,988.021545,227.813217,1492.127319,1689.114502,319.091187,643.384827,354.613129,1175.116577,9214.754883,1142.233765,15409.80957,1847.77063,544.104492,675.561218,797.146851,237.121246
2018-10-17,1238.958496,2141.814453,5375.477051,2613.250488,1278.007324,492.963623,979.022583,225.046448,1507.374878,1671.369873,313.269592,652.731323,343.270447,1175.366455,9203.258789,1129.965454,15007.487305,1816.790771,526.863831,677.253113,786.821106,240.168411
2018-10-19,1215.734131,2131.854736,5414.392578,2623.838135,1262.341553,461.318665,975.626343,224.305359,1523.201294,1596.78418,313.916473,632.557617,345.026459,1198.303955,9093.202148,1080.891968,14422.060547,1801.536255,527.148804,649.335815,775.610352,240.168411
2018-10-22,1181.291382,2106.806396,5245.54248,2631.690674,1269.020508,471.690491,991.070801,221.340958,1529.473877,1594.908813,325.509827,629.226135,337.053345,1163.372925,9123.4375,1042.958252,14315.453125,1791.931396,517.459717,635.941162,761.940979,239.462341
2018-10-23,1120.327393,2074.935547,5163.165527,2586.604004,1227.425171,457.973633,984.104675,216.894379,1497.772827,1622.271362,321.280487,608.543457,329.839569,1173.817139,8850.375977,1035.155518,13700.707031,1739.702393,518.26709,628.139404,765.284607,229.726303
