,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
17,17,1.4302051734382142,2022-03-23 22:52:30.156334,2022-03-23 22:56:47.891327,0 days 00:04:17.734993000,311,0.10292455282180743,287,0.529213665906487,COMPLETE
18,18,1.4043474783912617,2022-03-23 22:56:47.892156,2022-03-23 22:57:12.831277,0 days 00:00:24.939121000,86,0.36974096511123383,210,0.781897987441904,COMPLETE
19,19,1.3901005229866021,2022-03-23 22:57:12.832004,2022-03-23 22:57:37.307018,0 days 00:00:24.475014000,307,0.5485572075791848,28,0.2247629411972678,COMPLETE
20,20,1.4107907299928182,2022-03-23 22:57:37.307499,2022-03-23 22:57:49.179729,0 days 00:00:11.872230000,83,0.23975945962824274,105,0.5232258347044253,COMPLETE
21,21,1.4298467267830632,2022-03-23 22:57:49.180155,2022-03-23 23:02:23.515833,0 days 00:04:34.335678000,299,0.1659051421435598,325,0.5820245555054605,COMPLETE
22,22,1.434511827337744,2022-03-23 23:02:23.516661,2022-03-23 23:05:14.079259,0 days 00:02:50.562598000,191,0.17383495420217332,428,0.3392846147081657,COMPLETE
23,23,1.4269819617498123,2022-03-23 23:05:14.080066,2022-03-23 23:11:01.170048,0 days 00:05:47.089982000,419,0.3258070926580139,228,0.5924337395270828,COMPLETE
24,24,1.4308171407864205,2022-03-23 23:11:01.170875,2022-03-23 23:16:39.119225,0 days 00:05:37.948350000,271,0.11025060497382363,475,0.7186078023722171,COMPLETE
25,25,1.4302017213213098,2022-03-23 23:16:39.120060,2022-03-23 23:17:10.817417,0 days 00:00:31.697357000,115,0.20170569499238356,174,0.4075286718613594,COMPLETE
26,26,1.4229810027904672,2022-03-23 23:17:10.818173,2022-03-23 23:23:29.265343,0 days 00:06:18.447170000,347,0.30979732222925244,346,0.5148185703944375,COMPLETE
27,27,1.4426578737012967,2022-03-23 23:23:29.266148,2022-03-23 23:30:48.570573,0 days 00:07:19.304425000,430,0.46520135825106973,275,0.2125686096921655,COMPLETE
28,28,1.4188614390280794,2022-03-23 23:30:48.571405,2022-03-23 23:31:51.255225,0 days 00:01:02.683820000,184,0.17004854090716434,167,0.4793757200613341,COMPLETE
29,29,1.4343186313552787,2022-03-23 23:31:51.256013,2022-03-23 23:32:13.462395,0 days 00:00:22.206382000,53,0.3877070611640545,361,0.5911073637997503,COMPLETE
30,30,1.4349685576326203,2022-03-23 23:32:13.463232,2022-03-23 23:36:34.138723,0 days 00:04:20.675491000,264,0.28842106175366283,380,0.7841060454080298,COMPLETE
31,31,1.424920601104166,2022-03-23 23:36:34.139555,2022-03-23 23:44:23.279994,0 days 00:07:49.140439000,440,0.5436927772539643,283,0.26769114405477545,COMPLETE
32,32,1.4390595735969323,2022-03-23 23:44:23.280832,2022-03-23 23:53:07.684673,0 days 00:08:44.403841000,437,0.49045677185692416,317,0.19049808937919688,COMPLETE
33,33,1.4382525186862565,2022-03-23 23:53:07.685561,2022-03-24 00:01:22.539034,0 days 00:08:14.853473000,480,0.6252340020437632,252,0.3561735766757176,COMPLETE
34,34,1.4118941224842898,2022-03-24 00:01:22.539873,2022-03-24 00:04:48.566518,0 days 00:03:26.026645000,340,0.2100079375197088,193,0.20229055689819248,COMPLETE
35,35,1.4265639567341406,2022-03-24 00:04:48.567359,2022-03-24 00:15:06.844795,0 days 00:10:18.277436000,401,0.15202244145804933,432,0.30578080701235,COMPLETE
36,36,1.4466652863752028,2022-03-24 00:15:06.845644,2022-03-24 00:17:29.429364,0 days 00:02:22.583720000,241,0.22303968854838951,239,0.3968197073148879,COMPLETE
37,37,1.43347880635671,2022-03-24 00:17:29.430215,2022-03-24 00:19:43.711997,0 days 00:02:14.281782000,236,0.2316809554856521,230,0.4005415493026974,COMPLETE
38,38,1.4200127005630883,2022-03-24 00:19:43.712838,2022-03-24 00:20:33.992509,0 days 00:00:50.279671000,188,0.26157290904892855,125,0.6283883152878129,COMPLETE
39,39,1.4476940550690487,2022-03-24 00:20:33.993348,2022-03-24 00:23:16.822663,0 days 00:02:42.829315000,283,0.14697336427183344,208,0.6745110035877493,COMPLETE
40,40,1.421804591801281,2022-03-24 00:23:16.823488,2022-03-24 00:25:53.793283,0 days 00:02:36.969795000,284,0.15027289312122324,200,0.4883445321939057,COMPLETE
41,41,1.4163884440898389,2022-03-24 00:25:53.794143,2022-03-24 00:28:29.544485,0 days 00:02:35.750342000,245,0.19436061855852726,251,0.6677562295313577,COMPLETE
42,42,1.4123799427694539,2022-03-24 00:28:29.545337,2022-03-24 00:29:16.765658,0 days 00:00:47.220321000,124,0.13966455221160037,225,0.714889292145692,COMPLETE
43,43,1.4130062351542383,2022-03-24 00:29:16.766497,2022-03-24 00:30:40.006474,0 days 00:01:23.239977000,205,0.26729349920206574,181,0.5581186320629958,COMPLETE
44,44,1.4251810934780336,2022-03-24 00:30:40.007313,2022-03-24 00:31:53.116515,0 days 00:01:13.109202000,323,0.2195324009069853,75,0.43040985068775695,COMPLETE
45,45,1.423061469806861,2022-03-24 00:31:53.117348,2022-03-24 00:35:01.590558,0 days 00:03:08.473210000,369,0.12034739615553158,152,0.8592162030612105,COMPLETE
46,46,1.4445909971241973,2022-03-24 00:35:01.591408,2022-03-24 00:36:43.946659,0 days 00:01:42.355251000,173,0.29522821273894584,297,0.6270166797470976,COMPLETE
47,47,1.4246523590229379,2022-03-24 00:36:43.947501,2022-03-24 00:39:00.856076,0 days 00:02:16.908575000,226,0.7453544375202453,258,0.44843405139473036,COMPLETE
48,48,1.4166795836984876,2022-03-24 00:39:00.856985,2022-03-24 00:41:24.467442,0 days 00:02:23.610457000,261,0.8881960202466775,213,0.267086258559493,COMPLETE
49,49,1.4571542802967505,2022-03-24 00:41:24.468305,2022-03-24 00:42:29.555745,0 days 00:01:05.087440000,128,0.24024077566360236,301,0.33440036106020626,COMPLETE
