,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
27,27,1.4778849283847448,2022-03-28 16:29:24.842157,2022-03-28 16:29:40.168823,0 days 00:00:15.326666000,499.6697033860126,61.4223780484205,COMPLETE
28,28,1.474788470614634,2022-03-28 16:29:40.169518,2022-03-28 16:29:57.031901,0 days 00:00:16.862383000,453.94731674555857,74.34312220140183,COMPLETE
29,29,1.4320773135898655,2022-03-28 16:29:57.032287,2022-03-28 16:30:03.896451,0 days 00:00:06.864164000,425.61257884184135,31.12028857635127,COMPLETE
30,30,1.4091985849690165,2022-03-28 16:30:03.896967,2022-03-28 16:30:17.929912,0 days 00:00:14.032945000,468.06437226141435,59.722050203301045,COMPLETE
31,31,1.502424722024859,2022-03-28 16:30:17.930364,2022-03-28 16:30:33.281867,0 days 00:00:15.351503000,492.6500480413342,62.08749407505685,COMPLETE
32,32,1.46371801121743,2022-03-28 16:30:33.282572,2022-03-28 16:30:45.135882,0 days 00:00:11.853310000,499.9990430813608,47.20270634225967,COMPLETE
33,33,1.4778849283847448,2022-03-28 16:30:45.136280,2022-03-28 16:31:02.493215,0 days 00:00:17.356935000,470.66420942033653,72.053084895519,COMPLETE
34,34,1.4945878361608596,2022-03-28 16:31:02.493592,2022-03-28 16:31:14.505209,0 days 00:00:12.011617000,413.45073892076516,57.64029176792742,COMPLETE
35,35,1.4646245252623624,2022-03-28 16:31:14.505597,2022-03-28 16:31:25.823621,0 days 00:00:11.318024000,368.95024207711754,61.4255099187291,COMPLETE
36,36,1.440900389403523,2022-03-28 16:31:25.824002,2022-03-28 16:31:37.854497,0 days 00:00:12.030495000,314.29275059807503,76.05848348196717,COMPLETE
37,37,1.4221392336898664,2022-03-28 16:31:37.855167,2022-03-28 16:31:52.326049,0 days 00:00:14.470882000,417.25721841263544,68.9017187015983,COMPLETE
38,38,1.468999440870514,2022-03-28 16:31:52.326447,2022-03-28 16:31:58.496773,0 days 00:00:06.170326000,267.18341727007294,45.154817942679905,COMPLETE
39,39,1.415483031338239,2022-03-28 16:31:58.497161,2022-03-28 16:32:07.044689,0 days 00:00:08.547528000,287.98771130893294,58.221416119179246,COMPLETE
40,40,1.4239687438532753,2022-03-28 16:32:07.045216,2022-03-28 16:32:15.675317,0 days 00:00:08.630101000,443.8652296118696,38.068982187032354,COMPLETE
41,41,1.4718296331898615,2022-03-28 16:32:15.675762,2022-03-28 16:32:27.908929,0 days 00:00:12.233167000,479.45705592538303,51.88505403568962,COMPLETE
42,42,1.3762998401511204,2022-03-28 16:32:27.909349,2022-03-28 16:32:40.956516,0 days 00:00:13.047167000,410.4487362989741,63.09119713867611,COMPLETE
43,43,1.4190850920620617,2022-03-28 16:32:40.957204,2022-03-28 16:32:53.877030,0 days 00:00:12.919826000,453.84408304236473,57.16067567366807,COMPLETE
44,44,1.4598329510248629,2022-03-28 16:32:53.877409,2022-03-28 16:33:10.433126,0 days 00:00:16.555717000,482.07893064055924,68.69304895602167,COMPLETE
45,45,1.4098408598136172,2022-03-28 16:33:10.433502,2022-03-28 16:33:21.175107,0 days 00:00:10.741605000,433.94187993273306,49.986730859426444,COMPLETE
46,46,1.473623335415715,2022-03-28 16:33:21.175500,2022-03-28 16:33:33.940603,0 days 00:00:12.765103000,329.33467626614254,77.62187191891019,COMPLETE
47,47,1.515444252023721,2022-03-28 16:33:33.941254,2022-03-28 16:33:40.501317,0 days 00:00:06.560063000,400.2147520675043,32.68832520614387,COMPLETE
48,48,1.3525726743898727,2022-03-28 16:33:40.501688,2022-03-28 16:33:43.568370,0 days 00:00:03.066682000,369.043470016244,16.106392663180596,COMPLETE
49,49,1.4210211997011162,2022-03-28 16:33:43.568740,2022-03-28 16:33:50.219932,0 days 00:00:06.651192000,403.75265775534615,32.10496428809134,COMPLETE
