,ASIANPAINT,BAJFINANCE,BAJAJFINSV,BRITANNIA,DIVISLAB,HCLTECH,HDFCBANK,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,INFY,JSWSTEEL,KOTAKBANK,NESTLEIND,RELIANCE,SHREECEM,TCS,TATASTEEL,TECHM,TITAN,WIPRO
181,1160.520386,1089.473999,3267.419434,1590.261475,1271.526611,370.670746,635.277893,146.831345,839.1970210000001,1335.6835939999999,229.77337599999998,458.719879,161.828506,783.136963,5997.214844,537.677917,16464.970703,1107.679443,321.43902599999996,402.11852999999996,394.98562599999997,178.55908200000002
182,1161.444824,1096.9116210000002,3229.47998,1577.7248539999998,1270.081421,370.88031,633.9075320000001,153.534424,829.704346,1340.060669,230.436188,458.366943,163.244202,780.99054,5964.216309,528.067139,16488.101563,1101.745605,332.271576,395.519073,399.224365,178.374695
183,1135.997192,1028.534424,3100.736084,1522.734741,1247.682007,368.43505899999997,625.22052,146.78243999999998,821.427368,1319.209839,221.245255,454.065399,154.290253,771.306824,5872.385742,519.255066,16649.509766,1108.452393,322.18158,383.532288,383.097504,174.133835
184,1129.525635,1047.1286619999998,3064.644043,1559.093384,1243.58728,372.556946,622.944763,149.42451499999999,811.653992,1311.72583,222.835968,457.08752400000003,158.97868300000002,775.699524,5946.008789,524.702087,16702.234375,1105.2695310000001,326.942627,376.977722,384.99765,176.623032
185,1160.958252,1077.672852,3189.544189,1615.427368,1252.258179,376.609039,629.9677730000001,150.794479,812.495667,1341.896362,226.370956,457.991913,162.476578,786.730957,6120.749511999999,528.0912480000001,17535.453125,1096.584717,334.455597,377.740967,396.203644,176.623032
186,1160.520386,1074.747437,3194.73584,1610.700317,1251.150269,381.057068,631.11792,150.941269,804.686462,1348.391724,228.18263199999998,462.889008,163.965866,790.3748780000001,6175.332031,530.8269650000001,17361.251953,1093.606445,341.70639,384.924042,396.154846,177.674026
187,1176.2852779999998,1065.326172,3149.60791,1603.8178710000002,1236.987671,380.055634,629.429382,153.876923,814.553284,1339.684204,225.752319,459.491943,164.342773,780.840881,6262.771484000001,527.461792,17412.652344,1085.0582279999999,341.31323199999997,381.871216,395.52151499999997,176.844299
188,1177.0151369999999,1068.30127,3154.400391,1606.8302,1222.970093,373.32547,627.398315,154.953323,827.179077,1342.366943,222.04063399999998,453.27124000000003,162.030746,781.689392,6214.705566,537.8232419999999,17208.810547,1086.149414,340.57074,377.785828,388.651764,176.272705
189,1152.783936,1073.507568,3144.816162,1569.590942,1225.137695,375.654266,626.73761,154.61084,820.4453129999999,1321.374634,221.46618700000002,446.719696,162.908707,781.340027,6218.683105,536.951721,17285.302734,1076.624023,355.15976,376.887939,385.192535,175.885483
190,1180.080566,1065.028564,3114.9135739999997,1565.025757,1218.393921,378.658447,628.572937,157.301834,819.416626,1309.843018,221.024292,454.39624000000003,166.829453,778.894165,6130.640625,530.8269650000001,17244.185547,1082.307617,365.511841,378.773499,393.377716,175.903931
191,1183.924438,1045.194824,3112.617432,1541.226929,1200.907593,374.140533,618.001709,151.82196000000002,806.2294919999999,1260.3754880000001,213.114792,464.27877800000005,162.92704799999998,771.05719,6047.729004,511.84719800000005,17135.158203,1058.936157,361.493317,379.087799,378.274078,176.364899
192,1173.3657230000001,1052.483765,3169.8754879999997,1543.6832279999999,1189.442993,378.518707,617.536804,151.283752,787.71167,1238.8654789999998,213.64502000000002,453.16101100000003,160.187546,780.4415280000001,6356.774902,521.772827,16772.75,1075.8959960000002,360.182922,376.304321,375.399536,175.166382
193,1150.545654,1069.887939,3191.890625,1532.397949,1179.76062,376.51592999999997,605.741943,147.418488,794.258423,1225.592285,228.66870099999997,451.06536900000003,158.09613000000002,767.962402,6246.642578,513.5417480000001,17106.103516,1074.1911619999998,358.872528,366.831573,376.227783,174.115387
194,1142.954956,1108.068115,3320.684082,1513.0251460000002,1232.748901,388.811798,615.603577,149.08201599999998,800.1971440000001,1275.766235,238.92012000000003,458.411072,163.873917,775.649597,6353.679199,523.443176,17230.46875,1091.355591,371.23388700000004,381.691681,380.12548799999996,178.02436799999998
195,1137.894775,1109.555664,3355.827881,1537.264282,1221.57312,386.832367,615.848267,147.760986,791.2188719999999,1263.434937,234.236282,459.62429800000007,160.775894,772.704529,6278.484863000001,526.469238,16941.703125,1089.036865,372.151154,381.512054,378.468964,182.541824
196,1134.440063,1112.084595,3331.966064,1535.526245,1210.301025,379.846069,614.45343,151.9198,785.887878,1280.190796,245.32725499999998,457.35220300000003,160.035873,771.05719,6324.932129,526.566101,16994.279297,1091.7875980000001,374.378815,381.601868,379.63824500000004,182.689331
197,1122.519165,1124.877441,3270.165283,1534.3908689999998,1227.883545,387.39126600000003,621.892517,148.59274299999998,796.082275,1258.163208,245.15052799999998,462.993042,159.525665,780.191895,6349.242676,515.260559,16887.607422,1104.291748,373.199463,389.77261400000003,369.699127,184.09063700000002
198,1097.217407,1119.571655,3215.802246,1533.09314,1219.983398,377.563904,618.393372,147.614182,793.416565,1265.176025,251.469284,457.99880999999993,157.35611,786.032104,6334.684082,514.82489,16914.853516,1106.8220210000002,372.19485499999996,385.328094,367.896362,178.466873
199,1109.138428,1132.215698,3243.408203,1527.276611,1230.870117,374.722839,611.908569,147.271698,778.452759,1261.505005,255.62286400000002,453.58429,157.144699,785.233521,6279.778809,513.63855,16893.09375,1093.48645,362.76001,389.727692,363.755066,177.52652
200,1092.935547,1138.860352,3322.631104,1513.581421,1228.75061,368.341919,606.525024,146.978119,788.272766,1256.374634,246.034256,452.246521,153.36175500000002,810.1417240000001,6308.849121,510.34619100000003,16510.003906,1092.483765,348.214661,379.850952,365.94754,173.894135
201,1056.2966310000002,1095.622437,3262.82666,1488.693237,1229.52124,363.390625,612.78949,145.118896,785.887878,1297.699829,251.248367,447.47522000000004,150.48436,805.2498780000001,6411.957031,507.755829,16385.101563,1102.445679,346.947937,371.81487999999996,359.759918,170.26173400000002
202,1041.164551,1063.6403810000002,3377.792725,1534.970215,1233.0860599999999,358.15783700000003,616.190918,146.439926,782.333984,1310.078735,244.664474,444.79974400000003,152.497635,817.9786379999999,6457.062988000001,510.781982,16385.246094,1093.600708,354.19879199999997,391.164368,363.998657,170.409225
203,1050.383545,1051.987915,3453.3718259999996,1543.590698,1240.504395,362.733673,616.557983,153.583328,787.75708,1334.083008,243.338837,441.210144,152.869934,804.20166,6280.149902,508.86950700000006,16479.326172,1071.397583,364.900299,389.278748,363.17044100000004,169.91142299999998
204,1036.774536,1011.3781130000001,3367.1599119999996,1530.6367189999999,1220.994995,358.69751,609.8775019999999,153.14300500000002,793.274414,1321.986816,240.289932,437.46441699999997,150.213165,802.6542969999999,6247.612793,495.67569000000003,16136.861328,1050.448364,361.100189,385.91171299999996,367.945099,168.860397
205,1011.80011,1022.286743,3342.399414,1530.126953,1213.57666,358.134277,614.1843259999999,159.307861,791.6710820000001,1319.398071,238.389877,431.13247699999994,147.00943,804.650879,6209.346191,495.772522,15800.076172,1057.469604,352.320557,384.295502,367.555359,165.062042
206,1017.5560300000001,984.899902,3191.59082,1530.358765,1208.085205,372.98819,608.678467,155.442596,799.782104,1304.854126,238.434067,432.98303200000004,146.292358,798.3115230000001,6150.467772999999,486.86367800000005,16490.748047,1062.530151,352.145844,386.1362,359.613739,166.869034
207,1011.9953,982.172791,3136.4291989999997,1530.6136470000001,1220.46521,383.52426099999997,611.492554,164.004898,790.020569,1300.3826900000001,246.299377,436.082123,147.13353,800.507874,5969.300293,484.733276,16073.257813,1038.139038,360.444977,399.424927,361.026672,165.947098
208,1031.164917,975.5285029999999,3067.139893,1499.561646,1199.510742,379.675873,613.866211,163.809189,796.575439,1309.749268,250.27624500000002,438.15560899999997,152.318375,810.441223,5963.432617,485.871094,16624.224609,1040.942627,356.994293,407.775269,361.660065,166.592453
209,1025.262939,921.43158,3027.603027,1447.954834,1205.821045,368.341949,612.373474,158.622864,781.202209,1271.577393,248.72966,427.31991600000003,154.520096,820.723938,5904.459473,486.403687,16025.921875,989.264709,348.869873,390.131805,339.88147000000004,164.803909
210,986.58197,921.4812009999999,3084.512207,1485.008789,1209.674927,370.594666,625.7344360000001,171.980072,772.006653,1246.866943,258.583435,418.89215099999996,161.465363,817.878784,5934.223633,489.211914,15438.399413999998,982.699524,381.760712,397.090393,340.41745,164.084808
211,938.779541,850.9718019999999,3017.0205079999996,1427.168457,1176.388672,358.603668,624.38855,168.60408,756.161865,1193.963013,244.266754,410.932526,158.22026100000002,814.234863,5781.848145,485.02377300000006,14964.311522999998,957.94342,372.58795200000003,385.552521,326.38568100000003,163.125992
212,869.027161,808.2794190000001,2823.330566,1357.648926,1119.016724,361.724579,614.086426,164.15168799999998,759.65155,1153.86145,238.389877,411.82431,155.715164,788.2284549999999,5506.770508,477.107513,13982.426758000001,967.130249,343.36621099999996,386.944305,320.97753900000004,165.191116
213,912.829895,892.325317,2919.776123,1386.221558,1110.875854,363.179413,608.996582,159.307861,762.7637940000001,1181.772339,235.252579,419.56097400000004,156.124252,769.260254,5514.120117,477.664307,13653.189453,998.269287,343.10412599999995,398.302521,312.110199,164.213867
214,896.001526,863.913391,2913.486084,1360.2905269999999,1124.315552,356.74984700000005,602.07135,164.68988000000002,765.498962,1176.877319,236.53399700000003,414.61132799999996,152.102341,774.950745,5507.094238000001,473.403534,13231.827148,974.379456,343.10412599999995,396.731232,307.822693,161.669342
215,886.001892,871.103149,2938.49585,1345.251099,1140.8863529999999,358.48642,592.870544,161.80316200000001,757.1992799999999,1176.500977,233.838593,410.241333,155.508331,777.945679,5436.569336,478.124268,13846.744141,968.862732,336.421112,399.828949,295.54486099999997,161.20838899999998
216,878.002441,825.2869870000001,2841.151855,1341.404541,1127.109375,355.90509,586.6549679999999,153.974777,752.3893429999999,1150.28418,230.83384700000002,406.272705,149.091614,761.423401,5423.951172,480.06097400000004,14107.282227000002,972.4187619999999,324.496582,401.490051,296.324463,162.923172
217,885.562927,850.872559,2896.912598,1346.8500980000001,1136.213745,357.66507,586.336975,162.977417,773.279907,1176.406616,232.15947000000003,407.65509,150.691193,768.3117679999999,5447.891602000001,484.87850999999995,14625.813477000002,973.3761599999999,330.262329,407.101837,299.052856,166.094604
218,919.024658,843.186951,2926.465332,1375.445679,1134.624023,358.298584,579.827759,169.97406,784.408875,1154.94397,234.14790299999999,410.352844,151.798981,764.867676,5468.133789,488.534058,14710.631836000002,983.109924,343.060455,406.83245800000003,304.509705,165.541443
219,913.2199099999999,813.882507,2944.736084,1363.766479,1105.67334,360.340118,570.406616,176.579254,778.372803,1146.23645,229.154755,414.83432,148.443558,740.857849,5660.022949,478.051666,14670.109375,997.744751,347.821564,411.815704,299.686218,166.223694
220,922.341553,870.607361,2965.402588,1372.78064,1112.802612,376.367249,582.054626,176.628189,786.200928,1171.088257,229.86174,435.88143899999994,153.876556,750.891052,5693.11377,481.12615999999997,15133.90625,1048.761475,357.081635,437.49533099999996,308.066284,171.38648999999998
221,913.2199099999999,871.9460449999999,2937.197998,1376.720337,1123.544678,378.291473,579.680908,174.817856,790.209229,1173.58252,225.61978100000002,436.884705,158.34436000000002,748.8944700000001,5812.952147999999,477.712708,15139.540038999998,1040.669067,355.20342999999997,439.38089,298.71176099999997,169.856079
222,935.121399,899.713501,2933.404053,1392.918335,1131.492798,377.939484,576.891296,171.637589,785.352051,1182.149292,225.752319,433.696442,156.046127,744.1524049999999,5813.044434,483.06286600000004,15282.03418,1030.297241,357.256378,434.442474,305.82516499999997,171.533981
223,946.193909,912.1591800000001,2985.221436,1405.6405029999999,1131.059448,377.235504,587.095459,171.980072,796.009521,1189.020874,234.678131,435.011871,158.946472,754.1855469999999,5813.690918,479.358917,15260.523438,1037.683105,362.585327,435.65466299999997,315.228394,171.570862
224,916.195496,906.605774,2934.602295,1391.944946,1108.274414,376.90686,585.945435,167.674454,799.876343,1195.516235,229.02218599999998,435.03418,154.1064,743.703125,5808.46875,483.087067,14690.836913999998,1031.938232,357.82421899999997,426.541107,316.59259,172.695618
225,882.733826,879.1358640000001,2972.890625,1379.640259,1094.3048099999999,372.448456,581.956665,165.13021899999998,784.173218,1164.26355,229.331497,430.08456399999994,152.29539499999998,722.3388669999999,5759.388672,481.6345519999999,14762.37793,1012.972473,355.028687,425.05957,305.191772,169.782333
226,914.732178,894.7549439999999,3026.804443,1421.166626,1090.932739,372.354614,585.5048830000001,170.756897,796.858337,1144.2597660000001,230.52455099999997,428.81369000000007,151.550735,728.57843,5757.583984000001,481.19879199999997,14803.539063,996.6278689999999,361.231232,415.182861,317.518311,168.399429
227,911.317749,890.589844,2994.206787,1392.454956,1112.0317380000001,366.488129,584.575012,171.637589,788.464417,1170.476318,230.65712000000002,430.97641,151.132462,732.771423,5791.693359000001,486.694214,15196.52832,994.9639279999999,365.555481,417.92138700000004,315.228394,168.823547
228,909.4154050000001,883.6480710000001,2952.4736329999996,1387.9594730000001,1118.294067,368.57653799999997,578.2861330000001,171.295105,786.295166,1190.762207,228.624512,430.931854,151.348511,733.12085,5806.528809,483.76492300000007,14895.220703,982.289185,359.833466,409.077209,315.910492,167.182495
229,913.2687990000001,903.9777220000001,2990.612305,1408.351807,1118.535034,373.035034,587.0466309999999,175.356064,795.0663450000001,1214.201904,232.203659,439.06976299999997,152.313751,747.396912,5851.587890999999,493.88424699999996,15087.795897999998,1001.073059,376.78118900000004,416.39495800000003,318.249115,169.11853
230,918.731934,888.903992,2992.359375,1402.141479,1119.016724,377.000763,586.45929,178.193863,796.999817,1193.868774,237.24099700000002,441.16549699999996,151.357727,744.002625,5886.478515999999,498.19339,14923.495116999999,1000.845093,376.126038,423.53317300000003,318.200378,168.934158
231,888.001892,836.592224,2970.494873,1379.7558589999999,1107.60022,375.35812400000003,579.680908,178.047073,785.257751,1190.338745,234.059525,435.814545,149.142197,728.628418,5850.662109000001,497.3461,14457.93457,1006.7493900000001,370.57867400000003,421.468018,313.474426,167.256256
232,884.587402,829.799133,2870.205566,1361.958862,1117.908691,375.897827,580.561829,173.154327,783.890198,1203.564819,233.661819,441.54458600000004,150.020111,729.726501,5865.348145,503.44668600000006,14536.237305,1003.1474,367.870544,435.070984,311.866608,171.017731
233,892.001648,841.699402,2771.313721,1363.349243,1128.939941,385.213745,575.398621,172.224701,775.071838,1192.268433,230.25942999999998,445.80304,149.859222,726.581848,5777.872559,512.984924,14478.076172,1006.475525,364.944,427.977692,313.912933,171.958084
234,880.929077,846.707458,2706.41748,1353.407959,1109.864136,390.540497,575.83905,172.32257099999998,769.648804,1185.349487,230.038513,442.503296,149.905212,723.536926,5723.755859000001,509.81365999999997,14415.59668,1030.046265,366.298096,428.696045,307.286804,171.884323
235,877.9048460000001,843.732422,2825.277344,1341.86792,1109.47876,385.119904,578.628784,166.549118,770.497559,1194.716064,225.88490299999998,448.211029,148.769867,717.8963620000001,5666.719727000001,511.84719800000005,13830.865234,1040.692017,361.7117,428.42663600000003,313.474426,170.92553700000002
236,856.9304199999999,816.064209,2728.432129,1343.860718,1119.739258,387.044098,575.912537,165.521652,763.7070309999999,1174.712158,227.210495,447.988037,146.991043,718.445496,5588.462890999999,514.46167,13778.289063,1043.541382,358.47943100000003,425.014648,308.748444,170.943954
237,844.54071,799.1062009999999,2690.343018,1331.115601,1099.314575,389.601929,578.433044,163.56454499999998,755.831726,1163.08667,222.34992999999997,451.33239699999996,146.315338,717.147644,5483.936035,512.210266,13731.345703,1066.5192869999998,352.4953,428.067474,309.82034300000004,172.087143
238,844.394409,782.049072,2655.6489260000003,1319.806885,1106.588501,385.213745,577.503113,165.179153,751.493347,1163.133667,223.808121,446.605682,145.818924,718.595215,5417.680176,514.800659,13816.165038999998,1054.8022460000002,353.368896,426.00235,311.525604,170.53831499999998
239,849.0282589999999,759.041809,2546.024414,1302.63562,1067.714233,383.477325,574.1260990000001,157.791122,742.2976679999999,1146.001099,223.542984,439.09200999999996,144.01710500000002,711.95636,5344.844238000001,510.00735499999996,13201.936523,1052.112549,342.623688,425.55340599999994,301.878662,170.26173400000002
240,852.6378779999999,802.230042,2616.211914,1312.159546,829.9895019999999,372.51889,580.561829,155.88295,744.6083980000001,1153.01416,222.57084700000001,440.76415999999995,144.150406,710.5586549999999,5377.972656,511.9198,13356.192383,1043.176758,341.444305,419.402893,306.26361099999997,169.173874
241,846.589417,803.271301,2613.66626,1301.08313,734.417908,370.946686,575.05603,148.25024399999998,756.2090450000001,1147.9780269999999,219.30099500000003,438.22247300000004,140.900665,709.859863,5409.849609000001,507.15066500000006,13127.602539,1045.456055,332.05319199999997,416.260284,299.978546,168.196609
242,854.5889890000001,803.023499,2739.165039,1310.143799,759.6115110000001,377.728241,580.0479740000001,152.213379,760.8775019999999,1159.886108,224.073227,445.44635,145.26736499999998,710.958069,5446.497559,515.502686,13257.652344,1059.270508,342.79837000000003,420.390564,308.2612,171.55242900000002
243,854.296326,813.386658,2796.273682,1316.052856,794.439209,378.76068100000003,580.8065799999999,150.305222,764.225708,1165.345703,222.482483,445.24566699999997,145.722443,711.856506,5465.125,508.240112,13462.671875,1054.711426,339.34765600000003,425.732971,306.214905,173.08284
244,858.5399779999999,826.427307,2867.609375,1336.236816,760.382202,384.533295,589.836121,151.430527,771.959412,1183.466797,221.908035,442.503296,147.06458999999998,712.205933,5536.152344,515.865784,13577.677734,1072.172729,342.7547,433.409943,312.74359100000004,174.189133
245,869.271118,835.203796,2890.223389,1337.696655,755.0351559999999,388.569427,590.325562,151.724106,779.363037,1188.549927,225.61978100000002,450.64117400000003,149.615616,718.495361,5586.238281,524.072632,14439.069336000002,1078.487183,341.793762,438.976776,318.44397000000004,174.96356200000002
246,882.538757,862.82251,2944.935547,1337.7661130000001,768.667542,388.827515,585.8719480000001,155.442596,778.4199219999999,1145.71875,222.659241,446.405029,150.240753,713.603577,5536.245117,525.3798830000001,14227.580078,1076.572388,355.33444199999997,438.16873200000003,325.41119399999997,173.894135
247,874.685486,876.656616,3011.8286129999997,1331.185059,749.399109,391.948456,582.348267,155.442596,782.664001,1142.8005369999998,224.824402,443.17215,151.183044,710.5586549999999,5585.358886999999,527.461792,13846.301758000001,1079.717896,352.320557,441.35623200000003,339.248108,172.216217
248,884.44104,864.6572269999999,2956.11792,1321.985229,724.783691,402.17956499999997,580.194763,155.491501,774.883118,1141.0119630000002,221.908035,444.911255,149.891434,694.43573,5458.174316,516.688965,13840.469727000002,1084.846924,354.19879199999997,449.48208600000004,350.454071,175.38765
249,894.09906,892.275757,3013.625732,1328.195679,736.055725,396.40698199999997,580.537415,158.525009,785.776428,1145.812866,227.34307900000002,444.19775400000003,161.474564,697.7800900000001,5487.503906,521.651794,13874.085938,1064.2852779999998,366.298096,438.258545,348.894989,177.157745
250,906.78125,871.15271,2973.789307,1341.705688,710.428711,382.210205,584.183533,157.301834,786.342285,1150.660767,228.138458,433.54040499999996,161.06088300000002,715.650085,5494.962402,520.465515,14012.857422,1040.12207,366.516479,421.782288,346.117889,173.304092
251,887.855469,870.9544070000001,2987.866943,1343.0727539999998,707.2976070000001,393.42681899999997,584.942017,154.61084,783.795837,1151.790283,228.624512,432.693176,161.842285,708.062866,5477.355957,521.7969969999999,14101.402344,1050.288696,368.65679900000003,425.104462,345.53320299999996,174.060074
252,901.025513,892.275757,3005.339111,1335.147583,712.307312,393.215576,594.31427,160.87351999999998,783.3242799999999,1145.8598630000001,229.950134,432.782379,164.04861499999998,711.4571530000001,5472.628906,527.679749,14147.072266,1055.600342,377.305359,425.149353,352.208038,175.719543
253,911.8054810000001,888.7056880000001,3013.675537,1376.5349119999998,713.029846,391.056763,603.931152,171.197235,793.651611,1157.909302,233.926971,432.13577300000003,172.41421499999998,727.180908,5481.016602000001,525.8399049999999,14702.351563,1059.726196,391.588623,425.643188,351.52594,175.608917
254,910.7323,883.796814,3013.775635,1366.1994630000002,711.2957150000001,397.83837900000003,604.4205929999999,173.20326200000002,778.938721,1149.4842529999999,237.15263399999998,445.93685899999997,173.287521,726.731628,5425.603515999999,524.508362,14633.164063,1068.8217769999999,390.97711200000003,432.06310999999994,354.400543,178.19030800000002
255,910.439697,892.5732419999999,3014.77417,1362.584595,718.906799,399.035126,603.1971440000001,168.555161,780.872192,1174.335449,236.88751200000002,435.123383,173.655258,726.5318599999999,5466.652344,527.946045,14657.956055,1025.487183,389.928802,438.61770599999994,349.187317,178.725021
256,912.390808,910.07666,3007.7854,1374.518677,711.006714,389.789642,610.611633,168.89764399999999,780.447754,1183.184448,237.992203,426.13821399999995,174.068939,729.976135,5451.966309,521.0949099999999,14461.265625,1029.704468,400.49926800000003,437.405518,353.572296,178.76191699999998
257,936.68219,906.754517,3014.873535,1396.672485,711.392029,393.168671,606.133545,167.380905,792.850098,1172.735352,237.196808,426.026703,171.632813,724.784851,5463.410156,504.148712,14667.609375,1038.9139400000001,396.8302,437.04635599999995,350.746399,177.89527900000002
258,939.8039550000001,922.621643,3041.780518,1432.822632,712.2109379999999,396.125397,608.140137,173.20326200000002,815.768311,1175.794922,237.24099700000002,423.975494,175.677704,729.8762820000001,5484.213867,499.936401,15127.536133000001,1046.36792,409.147858,434.262878,357.61618,178.098099
259,939.169861,918.6051640000001,3149.7080079999996,1440.42334,705.4188839999999,396.172272,605.056885,172.32257099999998,811.38269,1169.535034,238.345703,427.230682,177.102615,726.98114,5477.912598,500.493256,15335.299805,1044.498901,408.099579,432.24267599999996,363.17044100000004,176.641479
260,943.5599980000001,900.1597289999999,3059.103027,1426.6816410000001,688.269958,393.63800000000003,605.0812990000001,167.968018,811.52417,1164.7342529999999,232.822281,423.039124,170.66751100000002,721.8397219999999,5467.116699,496.668213,15188.196288999998,1041.922729,397.048584,420.794617,351.477234,176.235825
261,941.120972,921.927429,3058.553711,1433.541138,661.920227,402.343781,609.143433,177.802444,813.3632809999999,1185.867432,227.6082,424.822784,178.48156699999998,731.523499,5489.587890999999,491.874908,14866.604491999999,1054.65625,403.425842,421.737396,354.644104,176.918045
262,949.6571039999999,922.02655,3123.799561,1459.147461,658.066589,398.354614,620.350891,183.135529,811.42981,1205.63562,227.2547,421.63446,178.29771399999998,742.105774,5520.817383,497.394501,15384.594727000002,1059.98291,405.566132,421.916962,355.033905,177.5634
263,953.803284,991.54425,3164.633789,1452.913818,648.673218,394.81134,631.631714,186.658325,819.776733,1258.9633789999998,229.72918700000002,417.643524,180.320145,793.8690190000001,5528.415527,492.552704,15477.698241999999,1075.825195,410.152466,418.100922,362.634491,174.686981
264,945.9012449999999,987.5774539999999,3164.334473,1438.106079,682.585754,396.19580099999996,632.268066,186.658325,807.2800900000001,1293.1342769999999,240.378296,420.118408,179.584732,783.735962,5480.459961,496.32928499999997,15594.46582,1078.019775,409.977783,419.402893,363.267822,171.68151899999998
265,949.4132689999999,1046.037964,3200.32666,1457.919189,675.4562990000001,394.342041,628.866638,187.392227,805.016479,1291.439819,239.31779500000002,423.328918,180.641922,774.3017580000001,5466.839355,505.86761500000006,15412.035156,1066.635132,403.644257,423.44339,361.952362,171.75526399999998
266,946.974304,1028.2866210000002,3240.662354,1450.851318,674.492981,380.684906,629.698608,185.875488,806.761353,1285.744507,237.68290699999997,414.076233,182.158737,772.8542480000001,5422.684082,506.06130999999993,15147.330078,1019.49646,404.517822,406.024384,352.792664,168.897278
267,966.7781980000001,1057.293457,3323.080322,1499.190796,668.3270259999999,384.845612,639.02179,194.584595,805.488098,1329.282104,248.331985,408.792114,181.37733500000002,775.7493900000001,5478.839355,508.215851,15619.261719,991.194885,414.607819,403.77966299999997,360.490723,168.159744
268,964.8270869999999,1045.393188,3456.5668950000004,1497.452759,710.669556,391.08676099999997,635.595947,189.153625,797.235718,1319.1154789999998,252.573929,417.331329,178.251724,769.1105349999999,5554.68457,505.238159,15433.057616999999,1009.3688960000001,416.66076699999996,414.015594,379.345947,168.77088899999998
269,961.802795,1038.649658,3414.484131,1497.383301,732.539185,392.788879,641.640198,187.63687099999999,801.432556,1315.491211,248.818039,417.420532,176.183304,764.018982,5641.978027,500.469025,15726.768555,1020.753784,413.03537,431.389709,370.040161,169.548721
270,968.241516,1064.7807619999999,3716.000977,1522.479736,727.67395,389.644623,643.132874,186.02226299999998,811.618469,1318.174316,256.550842,417.041565,176.826828,765.4167480000001,5843.063477000001,504.34237699999994,15771.344727000002,1024.502808,413.559509,428.740875,381.05120800000003,170.789536
271,974.875305,1052.1365970000002,3685.350342,1497.267456,710.9104,385.673065,639.731506,181.912354,806.6198730000001,1324.716675,254.606583,420.162933,173.74719199999998,772.055542,5678.8125,499.137512,15723.268555,1026.263306,413.03537,422.76992800000005,383.38983199999996,169.845032
272,973.314453,1040.732178,3657.1455079999996,1498.379761,712.259155,382.26889,638.997375,184.945877,804.4506230000001,1318.9272460000002,252.573929,417.598907,174.02298000000002,766.315186,5738.907227000001,496.353546,15667.599609,1038.310547,411.157135,426.137024,414.717804,170.567307
273,978.338501,1032.203735,3571.2829590000006,1495.112305,729.3599849999999,387.564301,635.0821530000001,179.75953700000002,802.3757320000001,1314.973755,251.86695899999998,421.835144,178.021896,768.361816,5742.244140999999,500.033234,15787.960938,1059.50293,401.72229,435.47506699999997,416.082001,172.604477
274,968.778015,1046.682373,3625.1464840000003,1501.3227539999998,722.664124,391.67776499999997,637.9940799999999,178.14494299999998,802.517212,1307.113525,248.862228,431.779022,177.65420500000002,777.596313,5725.099609000001,498.774353,15808.769531,1096.376953,409.016815,448.853577,420.954132,173.808258
275,960.680969,1050.153198,3631.437012,1516.315796,713.31897,391.157623,641.224121,181.031662,813.268921,1310.408203,248.90641800000003,438.93594400000006,172.59806799999998,791.82251,5745.438477000001,498.62912,15657.34375,1103.829712,412.860657,448.62908899999996,417.39746099999996,175.734329
276,956.8274539999999,1050.6988529999999,3587.157715,1494.416992,698.000488,393.37994399999997,641.664612,183.233383,799.923523,1316.1503910000001,251.55767799999998,440.429779,167.17421000000002,788.977173,5738.907227000001,508.28845199999995,14991.433594,1100.171875,412.685944,453.07360800000004,417.39746099999996,176.56771899999998
277,957.7054439999999,1031.757446,3622.5507810000004,1480.466797,683.549133,392.576141,647.097107,180.493454,801.715515,1317.091553,248.11103799999998,437.798889,168.50718700000002,782.987305,5716.898438,509.01474,15205.234375,1103.5780029999999,401.940704,445.037537,401.904022,175.82693500000002
278,946.193909,1085.2592769999999,3665.3325200000004,1497.336914,706.382324,399.52652,649.8867190000001,183.722656,797.9901120000001,1311.8201900000001,246.387756,451.31002800000005,172.32226599999998,791.173523,5752.527832,516.8583980000001,15189.604491999999,1119.1459960000002,410.54562400000003,452.98382599999997,413.158661,178.086349
279,937.316284,1080.449585,3679.609619,1505.215698,721.12262,396.80777,673.941284,179.710602,793.415833,1320.245117,250.09947200000002,445.959076,169.97804299999999,795.16687,5782.82959,520.731812,15130.976563,1100.9261470000001,409.016815,452.085938,420.466949,176.06767299999998
280,951.90094,1086.7963869999999,3635.929932,1509.456543,729.070862,399.05368,689.626709,179.368134,805.8653559999999,1311.584961,249.52505499999998,450.485138,173.10368300000002,795.715881,5823.23291,520.683411,15306.908203,1144.041748,425.48407000000003,448.898468,423.341492,176.178787
281,967.265991,1086.7963869999999,3618.307861,1501.1835939999999,734.514282,402.505157,692.783508,178.536346,813.693359,1329.611694,251.69021600000002,451.97900400000003,171.862625,796.5645139999999,5908.856445,526.880859,15529.092772999998,1127.193237,428.89111299999996,456.03668200000004,445.607208,176.23436
282,995.3621220000001,1067.30957,3744.2062990000004,1501.0214839999999,723.53125,394.420044,684.757141,176.187836,815.0137940000001,1312.338013,252.88324,441.522247,170.06999199999998,794.517883,5928.594727000001,584.643066,15914.043945,1102.572144,422.863281,456.08157300000005,428.74960300000004,175.752838
