,Date,ASIANPAINT,BAJFINANCE,BAJAJFINSV,BRITANNIA,DIVISLAB,HCLTECH,HDFCBANK,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,INFY,JSWSTEEL,KOTAKBANK,NESTLEIND,RELIANCE,SHREECEM,TCS,TATASTEEL,TECHM,TITAN,WIPRO
320,2017-04-21,1039.408447,1236.591553,4297.170897999999,1564.9100339999998,607.775818,384.278259,732.4501339999999,184.06517,854.861389,1422.159546,237.85963399999997,411.891235,172.13841200000005,878.926392,5887.728515999999,679.057495,17352.46875,1056.530884,393.85995499999996,383.981232,467.14218099999994,181.95696999999998
321,2017-04-24,1043.798584,1261.185425,4364.763184,1570.286011,611.629578,387.493378,750.2890629999999,186.70723,853.1164550000001,1444.0938720000001,237.41777000000002,413.16213999999997,176.964722,894.2507320000001,5826.660645,686.271667,18345.835938,1064.440552,393.728943,385.417877,470.01678499999997,182.068085
322,2017-04-25,1071.06543,1330.554443,4517.119140999999,1611.673462,623.5759889999999,387.682495,752.246765,187.587921,871.460632,1460.792725,240.82016000000002,414.41064500000005,178.803314,896.4969480000001,5859.372559,693.728088,18794.939453,1056.85083,397.179626,393.409058,471.283508,183.08668500000002
323,2017-04-26,1077.650513,1298.8203130000002,4526.952636999999,1646.873657,619.963135,378.3681640000001,758.90271,192.774246,887.8241580000001,1496.2651369999999,244.70863300000002,407.677307,182.756302,898.8430179999999,5953.149414,685.8117679999999,19013.765625,1056.325317,396.437073,383.44250500000004,467.531921,181.80882299999996
324,2017-04-27,1078.33313,1275.0196529999998,4517.518555000001,1647.638306,606.619751,382.836182,767.6875610000001,190.67038,893.4356689999998,1477.868408,242.278336,412.58245800000003,182.296661,915.115723,6210.623047,682.446716,19084.871094,1052.804443,389.491974,381.55694600000004,466.070282,183.734894
325,2017-04-28,1093.064331,1265.598633,4568.337402000001,1679.8491210000004,605.415527,384.91659500000003,756.871643,195.073837,881.788025,1450.179077,246.122635,409.773224,182.94015500000003,900.440308,6206.546386999999,675.52301,18922.150391,1039.31665,392.46225,374.373871,458.226135,183.068176
326,2017-05-02,1084.918091,1258.061646,4558.852051,1656.397705,603.825806,388.675446,753.98407,195.954544,875.3275150000001,1495.0859380000002,243.55978399999998,411.400757,179.998413,916.363708,6222.577147999999,663.588074,18952.724609,1046.9746089999999,388.793121,375.451355,472.69644199999993,183.308929
327,2017-05-03,1091.5522460000002,1259.549316,4555.606934,1659.4333499999998,601.898987,394.84564199999994,755.794983,192.823196,880.89209,1482.396851,241.04112200000003,416.6180109999999,177.74614,915.4152220000001,6223.039551,663.3701169999999,19367.013672,1068.646851,385.080353,376.977722,471.039886,183.883041
328,2017-05-04,1104.917114,1285.779541,4562.296875000001,1664.809814,603.970398,386.760559,751.145569,188.32183799999996,902.3012699999999,1475.8400880000002,263.17886400000003,418.111725,178.389633,903.9345089999999,6241.527832,657.4874269999999,19170.419922,1065.355225,386.52179,376.3043210000001,480.05340599999994,185.179428
329,2017-05-05,1118.770142,1263.664795,4421.322265999999,1635.727173,603.055054,392.2451479999999,749.873108,181.814499,899.660583,1459.330322,263.841675,415.369354,174.48262,906.779663,6233.141113000001,643.1074219999999,19063.322266,1060.965698,378.79046600000004,370.827209,478.64050299999997,184.938675
330,2017-05-08,1138.8178710000002,1261.4335939999999,4413.884277000001,1642.030396,604.018555,397.25698900000003,751.145569,180.248825,900.556458,1442.961792,267.730194,421.612152,175.861572,905.8312990000001,6217.11084,639.790771,19138.074219,1071.001831,377.305359,378.144989,472.1604919999999,186.049866
331,2017-05-09,1136.817993,1275.416382,4371.452147999999,1665.2033689999998,608.931946,401.77236899999997,751.6104130000001,182.40164199999998,897.915649,1437.301392,265.653381,422.125031,176.91876200000002,905.332092,6213.078613000001,644.124146,19242.408203,1075.619873,378.703094,382.679321,455.205353,188.494461
332,2017-05-10,1129.989014,1315.9766849999999,4384.431640999999,1720.054565,614.038086,398.86459399999995,759.465515,183.086624,939.6968380000002,1483.0571289999998,263.93008399999997,420.787201,181.561234,926.0973510000001,6412.821289,658.044189,19323.177734,1066.429443,382.153839,386.4504089999999,470.06546,185.068298
333,2017-05-11,1137.939819,1328.5710450000001,4488.614258,1718.687378,611.9667360000001,396.54776000000004,756.822754,189.49610900000002,923.097473,1476.736328,265.299896,420.987854,178.803314,935.2319949999999,6353.699219,658.262146,19646.345703,1074.202148,385.386139,390.3562319999999,488.33609,186.920273
334,2017-05-12,1105.258789,1303.8283689999998,4388.524902,1716.7872309999998,602.958679,400.779388,759.39209,186.951889,924.465088,1462.1134029999998,262.07421899999997,429.97308300000003,181.23945600000002,953.0521850000001,6321.127441,653.85614,19463.804688,1079.32312,381.498627,397.090393,482.34329199999996,187.809235
335,2017-05-15,1119.989624,1321.8771969999998,4543.67627,1734.074463,601.417236,401.204926,760.2485960000001,194.19314599999998,927.341675,1471.264404,266.713867,424.30999800000006,185.42225600000003,971.6708980000002,6125.045897999999,650.781555,19954.128906,1081.357666,398.402649,397.40466299999997,471.283508,187.53143300000002
336,2017-05-16,1114.916748,1336.554199,4560.200195,1739.311646,599.683105,401.701324,763.3073730000001,192.28495800000002,943.5164789999999,1477.915649,267.465027,425.84841900000004,185.376312,958.243408,6004.024414,656.688538,19668.828125,1110.64209,398.839478,398.437256,475.814636,190.88353
337,2017-05-17,1126.720825,1313.794922,4479.578613000001,1700.7282710000002,597.178162,403.56899999999996,762.0838620000001,194.584595,952.0048830000002,1464.660645,273.73965499999997,424.86731,190.01873799999998,949.607849,6076.674805,655.13916,18608.943359,1122.6213380000002,431.468231,386.854492,469.43212900000003,189.105606
338,2017-05-18,1123.20874,1303.630127,4312.096680000001,1647.823486,589.9525150000001,401.13406399999997,762.0593259999999,189.838608,933.943604,1450.084839,272.14889500000004,428.858276,175.95349099999999,941.271851,6050.589844,642.671692,18542.919922,1159.586914,424.78518699999995,379.177551,459.59030199999995,194.606003
339,2017-05-19,1095.697998,1278.4411619999998,4163.23584,1660.453125,588.651917,399.384613,764.090454,186.902939,950.6843259999998,1434.565308,271.353516,427.163849,177.88401799999997,935.781006,6090.295897999999,638.556152,18405.941406,1146.3048099999999,427.62439,373.655579,459.103119,192.51324499999998
340,2017-05-22,1085.3573,1231.831421,3957.8642579999996,1683.9739989999998,573.477966,405.413055,771.309204,186.169037,960.68158,1433.857666,268.525543,428.724518,176.64299,939.674561,6147.898438,641.122253,18010.734375,1157.369263,424.91626,370.24359100000004,469.0910339999999,193.050308
341,2017-05-23,1072.040894,1223.501221,3976.684082,1665.782715,554.932068,408.935455,767.9322510000001,187.8815,966.529175,1425.9803470000002,270.469727,426.873962,177.92999299999997,938.6762699999999,6137.319336,632.116577,17599.703125,1152.9573970000001,428.410614,373.296417,466.11901900000004,194.976395
342,2017-05-24,1064.528931,1214.179321,3947.6306149999996,1637.557739,536.819702,407.007141,766.7821660000001,183.037704,979.025696,1438.574951,271.04422,425.75915499999996,174.29876700000003,934.533142,6083.770996,628.315857,17164.210938,1170.080078,422.251801,374.5534359999999,457.203003,194.457825
343,2017-05-25,1085.991455,1248.3927,3990.7119140000004,1630.374268,529.642151,409.26870699999995,791.448425,186.46261599999997,984.118652,1452.63208,280.765381,438.467743,177.286499,954.8989869999999,6057.114258,630.615662,17370.515625,1200.004517,423.43112199999996,382.499725,452.03851299999997,198.698868
344,2017-05-26,1104.770752,1306.853149,4000.9450680000004,1583.124023,525.354919,409.03067000000004,795.779663,194.144211,981.76062,1460.321045,284.167847,443.99704,182.802277,963.434692,6197.019043,647.489136,17385.457031,1178.8127439999998,447.06189,385.32809399999996,461.344299,199.643372
345,2017-05-29,1118.526245,1296.588989,3991.6601560000004,1584.3059079999998,548.6698,411.577911,798.6672360000001,196.933105,1011.280884,1508.388062,278.290955,439.29269400000004,179.998413,966.9288329999999,6167.937988000001,656.979065,17538.017578,1176.3439939999998,443.523804,340.703125,458.615875,198.013657
346,2017-05-30,1131.11084,1310.5717769999999,4147.859863000001,1587.5733639999999,566.493103,413.339478,797.2724,198.792343,1011.611084,1490.133057,284.035187,444.220062,179.26297,960.339905,6152.512207,658.165344,17679.136719,1166.399536,447.14923100000004,348.649384,457.78762800000004,198.587753
347,2017-05-31,1123.0625,1315.92688,4185.300293,1637.2564699999998,560.857178,411.48269700000003,800.7716059999999,196.39488200000002,1006.3295289999999,1481.028931,288.498169,435.680725,178.20578,964.4329829999999,6193.804688,649.135376,17755.8125,1164.342163,440.90301500000004,350.175812,462.757233,198.347
348,2017-06-01,1132.086426,1316.3237300000003,4198.878418,1671.2055659999999,579.981079,410.530396,797.052124,193.01889,1033.067505,1494.142578,282.886353,439.800812,179.676666,961.0387570000001,6157.220215,643.1074219999999,17422.386719,1167.54248,434.307373,357.089569,458.664642,200.43974300000002
349,2017-06-02,1135.842529,1349.942017,4298.918457000001,1664.5778810000002,595.8294070000001,408.45929,799.8172,192.823196,1024.626587,1513.860107,281.163055,438.917938,179.03315700000005,963.6343380000002,6197.065918,641.41272,17723.267578,1172.709106,429.76470900000004,358.795593,459.687775,204.32888799999998
350,2017-06-05,1133.159668,1351.776733,4297.870605,1688.5390630000002,607.775818,408.840179,800.453552,192.87210100000001,1035.331177,1515.275024,282.577087,434.073578,175.126114,965.381409,6258.211914,643.639954,18376.900391,1190.563354,429.19683800000007,361.623871,537.739685,205.773438
351,2017-06-06,1124.964966,1325.5463869999999,4237.316895000001,1681.1468510000002,607.197815,423.4808349999999,802.117493,191.257507,1029.483643,1514.897705,281.870087,443.400146,176.597031,964.7824710000001,6223.724121,635.6268309999999,17908.910156,1232.649902,428.323242,366.921356,513.6712650000001,207.625412
352,2017-06-07,1133.110718,1331.992554,4247.350586,1688.6781010000004,622.179077,419.21948199999997,803.02301,192.969955,1043.442261,1508.8598630000001,286.95159900000004,435.22805800000003,179.63067600000002,967.0287480000001,6216.827636999999,648.3122559999999,17838.398438,1195.72998,428.8037719999999,359.06494100000003,522.489868,203.495499
353,2017-06-08,1115.3557130000002,1350.388306,4273.15918,1686.6851809999998,626.9960940000001,413.434723,804.956055,194.19314599999998,1031.3227539999998,1541.1247560000002,282.974762,433.03219600000006,182.98612999999997,977.2115480000001,6200.095703,644.777832,17774.84375,1152.9116210000002,435.9235530000001,356.82018999999997,515.571289,202.199112
354,2017-06-09,1127.501465,1365.4124759999997,4235.42041,1702.303833,627.092529,409.816284,815.74762,197.813782,1033.067505,1554.002441,284.69809,429.47811900000005,185.69804399999998,983.451111,6214.683105,646.7146,17903.193359,1146.23645,442.95599400000003,347.302582,512.0148320000001,198.88406399999997
355,2017-06-12,1122.574829,1353.6113280000002,4146.012695,1680.8223879999998,621.312073,412.1015009999999,816.7019650000001,196.297043,1037.123169,1554.2855220000001,279.042084,436.382538,184.81488000000002,975.0651859999999,6207.83252,638.84668,17901.859375,1137.1835939999999,444.13531500000005,356.730408,502.61145,194.957855
356,2017-06-13,1121.599243,1360.1069339999997,4170.174805,1680.567505,621.938171,403.341125,820.592712,196.297043,1040.046875,1573.295532,278.246735,433.643402,183.83873,972.5693970000001,6235.748535,636.377319,17843.382813,1133.415161,444.31005899999997,353.228607,507.24002100000007,191.86506699999998
357,2017-06-14,1121.501709,1349.694336,4121.80127,1674.750732,620.107727,406.43582200000003,817.90094,195.856689,1050.374023,1557.681763,281.958435,434.00561500000003,184.303558,966.4297489999999,6230.38916,657.2695309999999,17638.357422,1142.037964,439.112122,356.191681,508.555511,189.71676599999998
358,2017-06-15,1114.367798,1393.5765379999998,4091.849609000001,1652.1571040000001,633.3065190000001,402.03179900000003,814.548462,192.382828,1041.225708,1544.238159,279.92584199999993,431.062683,183.002075,960.988831,6233.18457,670.0759889999999,17701.421875,1114.76062,439.024811,353.453125,504.414154,193.23551899999998
359,2017-06-16,1119.351807,1398.584717,4192.987793,1654.080444,617.9400019999999,399.460724,816.946655,191.06179800000004,1029.71936,1548.0117189999999,279.704895,425.69769299999996,181.142761,981.00531,6300.667969,672.424316,17540.138672,1109.4436039999998,438.5006410000001,350.44518999999997,503.196167,189.087082
360,2017-06-19,1127.902832,1388.221436,4235.669922,1664.8792720000001,621.697327,401.127136,828.5211790000001,196.541672,1033.350342,1560.606567,283.32827799999995,420.989075,185.23323100000002,985.8970949999999,6280.72168,682.325745,17454.191406,1124.2384029999998,453.875916,349.682007,502.0268249999999,188.568558
361,2017-06-20,1123.309692,1397.8905029999999,4257.584961,1660.963013,620.878479,406.721466,825.413452,197.667007,1030.898193,1539.190918,286.530304,427.19168099999996,185.69804399999998,981.404541,6243.996582,683.82666,17348.228516,1130.387207,456.32196,354.081604,513.232788,188.34629800000002
362,2017-06-21,1129.12439,1404.8819579999997,4261.577637,1701.0524899999998,621.022888,401.579468,831.359741,192.33392300000003,1059.569824,1536.124634,285.207611,427.10116600000003,186.06990099999996,990.289734,6300.388672,688.498962,17136.349609,1112.495239,452.21606399999996,351.02880899999997,509.7248230000001,189.568604
363,2017-06-22,1136.111694,1390.1552730000003,4213.255371,1687.8206790000002,617.02478,404.29327399999994,831.017151,187.490082,1041.108765,1560.22937,283.737946,425.652405,183.745743,996.229736,6319.123535,693.6554570000001,17098.033203,1107.201538,449.90103099999993,347.437286,506.60668899999996,188.93895
364,2017-06-23,1127.414307,1389.114014,4094.744385,1691.4124760000002,615.242371,405.57885699999997,821.5471190000001,184.652283,1044.772339,1557.9178470000002,285.94244399999997,427.055878,181.932968,983.5509639999999,6188.724121,695.204773,16701.349609,1091.8754880000001,443.13067599999994,341.825439,500.175354,190.272369
365,2017-06-27,1108.357666,1338.735962,4029.599365,1690.508789,618.325317,400.032104,816.163574,183.722656,1039.252808,1557.6347660000001,282.072357,419.721375,180.39901700000001,973.1185300000001,6151.72168,695.834229,16460.529297,1083.160645,446.319275,341.28677400000004,502.80633499999993,190.05012499999998
366,2017-06-28,1083.9261470000001,1360.949829,4101.583984000001,1685.2253420000002,617.554626,403.936249,815.576233,185.77761799999996,1037.254395,1536.8323970000001,284.472809,418.657379,183.652817,970.5727539999999,6197.065918,677.120789,16367.384766,1086.48938,454.793182,352.196075,494.328796,191.420593
367,2017-06-29,1079.430664,1364.8671880000002,4092.199219,1685.711914,614.086304,403.555328,819.320496,188.077209,1035.446411,1539.851196,287.314056,421.147583,190.904114,946.7626339999999,6290.368652,674.3125610000001,16459.197266,1078.7224119999998,467.41662599999995,349.14325,496.569946,192.087311
368,2017-06-30,1077.866943,1361.6937259999997,4112.117188,1710.2060549999999,623.5759889999999,405.12652599999996,813.901245,186.854034,1027.35791,1523.577026,284.276825,423.569733,189.09127800000002,954.1502690000001,6279.275390999999,668.163574,16718.804688,1092.176025,476.76403799999997,342.99273700000003,511.04034400000006,191.383545
369,2017-07-03,1094.773804,1375.626831,4124.098633,1716.5554200000001,645.782898,399.05609100000004,817.1281129999999,192.431763,1044.629639,1529.898193,284.178894,430.97219800000005,190.625214,947.26178,6280.767578,668.6719360000001,17389.84375,1097.377319,481.00097700000003,342.31933599999996,518.787048,192.30952500000004
370,2017-07-04,1083.3398439999999,1368.0900880000002,4126.094727000001,1737.086914,631.090637,400.67483500000003,814.541687,194.144211,1035.446411,1547.82312,283.639954,435.61288499999995,193.693069,957.1951900000001,6381.712402,688.4747309999999,17445.417969,1094.256714,478.33657800000003,339.131805,521.856445,192.605865
371,2017-07-05,1101.02832,1386.932251,4142.618164,1730.320313,628.633911,398.746613,812.275391,194.535645,1043.630249,1536.926636,286.922211,430.51947,197.365204,958.243408,6439.175293,698.497192,17709.609375,1089.240112,480.43316699999997,338.637939,518.2023929999999,190.97612
372,2017-07-06,1106.403076,1391.257324,4146.614258,1729.3701170000002,633.113953,400.246399,816.9064940000001,192.431763,1039.633301,1554.66272,287.803955,428.753754,197.504639,956.496338,6448.17041,698.448792,17790.572266,1085.333618,484.539032,337.874756,520.297363,190.939072
373,2017-07-07,1090.082764,1383.700806,4111.056152,1711.2720949999998,655.1281740000001,396.0803220000001,821.365051,190.71928400000004,1044.581909,1536.973877,283.835999,423.501831,200.897858,963.085327,6403.476563,721.979736,18111.769531,1078.1213380000002,483.40341199999995,341.19696,518.884521,190.90205399999996
374,2017-07-10,1102.103149,1404.6796880000002,4098.17041,1722.209839,708.5018309999999,404.5314640000001,825.872925,191.599991,1043.202271,1546.125,285.550537,433.303833,202.710693,966.3797609999999,6343.310059,722.8027950000001,17998.011719,1125.740845,488.64502000000005,344.878296,523.025757,198.71737700000003
375,2017-07-11,1106.012085,1411.0428470000004,4118.347168,1713.4503170000003,708.309143,405.00747699999994,827.868225,196.345947,1052.908325,1549.804443,283.786957,441.58911100000006,198.57372999999998,957.1452640000002,6318.098633,723.5291139999999,18146.480469,1144.627075,486.460938,345.865997,515.181702,194.976395
376,2017-07-12,1107.917725,1435.4021,4224.321777,1715.813843,705.226196,406.60247799999996,828.286926,196.297043,1076.88916,1547.162842,286.432281,440.230896,198.852631,955.6468510000001,6358.782715,731.639099,18237.013672,1127.821289,488.4265440000001,347.75152599999996,517.227905,195.42086799999998
377,2017-07-13,1099.904175,1477.359375,4359.412598000001,1727.6090090000002,703.058411,408.792572,829.420105,200.30908200000005,1079.7915039999998,1563.153687,291.869934,442.35879500000004,198.434296,961.0910640000001,6324.947265999999,742.3690190000001,18559.095703,1131.034546,492.66351299999997,349.502411,520.492249,195.606064
378,2017-07-14,1091.939575,1490.781982,4394.721191,1723.716064,708.983521,404.86459399999995,827.646484,201.532242,1084.168945,1568.675293,292.21286000000003,440.095032,200.014694,976.175293,6348.391602000001,748.051147,18339.671875,1108.403809,487.81500199999994,349.233032,520.005066,192.49472
379,2017-07-17,1099.8554689999999,1529.657104,4441.066406,1713.751221,704.166382,413.315735,828.8289179999999,204.66362,1097.158203,1573.102539,297.356598,445.528046,202.710693,978.6726070000002,6411.07373,756.8301389999999,17860.492188,1107.47876,489.038086,351.83691400000004,520.102478,197.680283
380,2017-07-18,1120.524414,1503.6574709999998,4414.348145,1734.723267,708.116455,419.31478899999996,829.420105,202.95114099999998,1101.821289,1573.721436,297.748535,446.22979699999996,200.944351,976.075317,6387.118652,741.2960820000001,18061.720703,1113.443237,492.095642,351.343048,514.255859,199.27298000000002
381,2017-07-19,1129.564087,1532.987915,4559.127441,1764.0373539999998,727.962952,426.313721,833.730896,208.87138400000003,1098.4904789999998,1575.482544,296.131927,443.62649500000003,204.19812,993.1574710000002,6466.904297,747.660889,18004.130859,1132.513916,498.99710100000004,356.236542,519.42041,200.828644
382,2017-07-20,1129.270874,1586.18042,4673.79248,1757.0391850000003,717.461609,421.67147800000004,842.894348,209.06710800000002,1097.11084,1571.817261,294.51535,438.917938,199.50340299999996,978.972351,6402.870117,745.6855469999999,17623.566406,1130.248657,495.44043,351.522644,516.253479,199.384109
383,2017-07-21,1129.80835,1612.0310060000002,4904.620605,1776.944824,694.869324,430.860504,839.026978,209.9478,1102.5823970000001,1562.249268,295.935944,443.73977699999995,199.64283799999998,998.401917,6344.755371,773.0469969999999,17461.912109,1151.746826,491.92825300000004,354.39587400000005,529.310852,211.90348799999995
384,2017-07-24,1129.466431,1588.2186279999999,4944.124022999999,1774.812866,662.739197,432.0270389999999,854.8167719999999,209.80101000000002,1103.248535,1553.966553,296.91571,448.4710079999999,198.71315,991.9088130000002,6371.600098,787.8007809999999,17474.652344,1173.305176,487.70471200000003,358.301666,526.912048,215.977844
385,2017-07-25,1123.944824,1618.14563,4952.664063,1784.5688480000001,650.792725,426.14697300000006,857.05835,215.476593,1093.970703,1553.776245,297.993439,449.96502699999996,199.968231,986.9140010000001,6356.406738000001,781.411621,17369.039063,1192.221313,491.66149900000005,351.163483,524.953796,214.49624599999999
386,2017-07-26,1108.211182,1677.452759,4949.617676,1784.6149899999996,653.971985,425.02810700000003,860.9504390000001,216.79765299999997,1108.197144,1555.1088869999999,304.06796299999996,450.055603,203.733307,985.5154420000001,6324.809082,791.45874,17242.339844,1185.0354,503.042725,349.59222400000004,526.667358,214.34809900000002
387,2017-07-27,1122.674438,1669.6975100000002,4928.642577999999,1796.34082,636.052307,423.86163300000004,881.691467,216.50407400000003,1115.1914060000001,1645.314697,300.98175,439.642395,199.689316,997.1033329999999,6337.85791,777.8268429999999,17295.419922,1150.587524,499.04150400000003,346.742889,516.4354860000001,214.607376
388,2017-07-28,1127.0233150000001,1691.571167,4920.501465,1820.9282230000001,649.6365969999999,425.218597,876.198242,211.219925,1098.014771,1699.723877,290.155396,451.549683,200.618988,1011.638,6320.195313,777.6561280000001,17276.609375,1151.7929689999999,490.727875,350.465332,522.016479,214.125854
389,2017-07-31,1135.2810060000002,1693.311157,4985.974609000001,1827.8964839999999,648.287842,425.1233519999999,879.1049800000001,214.938385,1099.8227539999998,1703.436768,296.474792,457.820221,205.68556199999998,1020.578674,6307.564453,787.776428,18369.072266,1155.270142,504.24304200000006,354.64743,532.8847049999999,213.681396
390,2017-08-01,1122.088013,1706.385498,5061.285645,1821.324219,643.326233,420.98120099999994,885.41095,220.907562,1117.142212,1693.77356,296.474792,455.26220700000005,207.451889,1014.235291,6247.771973,782.118835,18398.699219,1159.836792,508.9556269999999,369.905029,528.086853,218.38539100000003
391,2017-08-02,1118.4724119999998,1697.387451,4996.462401999999,1801.0952149999998,644.578674,419.93368499999997,882.6767580000001,223.30499300000005,1112.1938480000001,1681.6826170000002,295.740051,449.73864699999996,204.291107,1009.839905,6269.818848,794.604614,18196.113281,1146.924805,506.15481600000004,369.537323,541.256104,217.644623
392,2017-08-03,1120.035767,1691.968872,5109.029297,1805.686279,645.542053,417.905579,876.912598,216.21051,1113.288208,1653.454712,289.714478,445.50543200000004,207.63786299999998,995.355164,6288.22168,804.798096,17907.865234,1154.180786,497.30764800000003,374.224945,546.396423,214.16291800000002
393,2017-08-04,1130.981079,1713.5440670000003,5301.901855,1825.938721,657.199585,425.01586900000007,881.987061,220.418274,1134.413818,1648.313599,290.25338700000003,445.39227300000005,212.19314599999998,995.155334,6261.083984000001,791.1661379999999,17833.902344,1169.642822,512.023254,375.925323,598.436584,214.38513199999994
394,2017-08-07,1123.505127,1787.814941,5426.655272999999,1914.6859129999998,659.0299679999999,422.79687499999994,881.1495359999999,222.7668,1128.8946529999998,1642.64917,294.074402,438.37466399999994,212.93687400000005,996.853577,6296.442871,788.337341,17896.208984,1160.6713869999999,533.5409549999999,373.48965499999997,602.010315,213.162827
395,2017-08-08,1121.257324,1769.570435,5329.819336,1898.1624760000002,649.058533,420.888092,875.90271,229.861282,1133.3673099999999,1637.412842,289.518524,436.382538,214.61026,986.664246,6241.746582,781.60675,17545.455078,1160.486328,548.1231690000001,366.044678,596.674133,212.90354900000006
396,2017-08-09,1129.270874,1687.942139,5115.871582,1891.8933110000003,615.6759030000001,419.33725,869.2763669999999,234.31367499999996,1127.9904789999998,1648.599365,284.71774300000004,438.87265,214.238358,991.359314,6286.960449,779.777649,17721.525391,1164.635498,537.986755,362.000519,606.22052,212.236832
397,2017-08-10,1124.9221189999998,1626.198975,5018.835938,1919.999634,603.199646,421.31759600000004,867.305725,232.89477500000004,1114.049316,1627.797241,282.90518199999997,444.26040599999993,207.080063,995.7547000000001,6205.359863000001,772.730042,17119.5,1164.380493,537.364319,371.32968100000005,597.604187,213.459137
398,2017-08-11,1117.885742,1685.655273,4986.1240229999985,1911.9593510000002,604.259399,416.25930800000003,861.6893920000001,216.25942999999998,1097.015625,1614.040283,281.14163199999996,447.180634,207.777298,991.1595460000001,6113.530272999999,754.147644,17304.949219,1157.2404789999998,530.606689,370.226715,594.324341,214.607376
399,2017-08-14,1127.7561039999998,1701.0662839999998,5215.90332,1939.016968,615.6759030000001,410.43743900000004,865.7045289999998,224.23461899999998,1099.775269,1631.748047,285.893433,444.35092199999997,216.004715,981.5695800000001,6214.5625,767.2186889999999,17324.748047,1144.88501,554.614075,369.67526200000003,617.235596,213.71842999999996
400,2017-08-16,1115.344971,1711.456177,5350.495117,2004.249146,633.210205,412.53716999999995,877.553101,228.58917200000002,1128.942261,1658.2147220000002,288.979675,441.52124000000003,221.024841,999.5007929999999,6240.578125,763.829041,17275.326172,1155.525513,561.238342,385.989868,614.59198,214.79258700000003
401,2017-08-17,1109.139282,1718.8135989999998,5298.20752,1981.200195,622.082764,415.829773,869.744446,225.35994,1120.3302,1674.8754880000001,287.216125,462.18927,218.09645099999997,987.962891,6214.888184,764.316772,17080.144531,1152.418945,556.0811769999999,390.080017,608.521484,213.60731499999997
402,2017-08-18,1114.0744630000002,1695.1503910000001,5303.250977000001,1981.6429440000002,611.9667360000001,418.144257,863.216675,225.11532599999998,1144.0251460000002,1651.8360599999999,287.216125,418.000946,220.3741,982.5185550000001,6215.44873,768.364929,17131.003906,1165.469971,556.303406,394.170166,610.479614,213.42211899999998
403,2017-08-21,1108.6508789999998,1680.882813,5210.709961,1971.551514,599.394104,417.09439100000003,858.807251,220.07576,1133.795288,1654.7873539999998,287.559021,395.431366,217.25975,968.533264,6183.546386999999,762.9999389999999,16914.595703,1172.424683,552.657898,396.23822,602.646667,213.125793
404,2017-08-22,1103.764404,1673.227295,5228.438965,1957.12561,606.1862179999999,417.9533390000001,860.679382,223.98996,1141.5509029999998,1666.449951,287.999908,396.33685299999996,215.63284300000004,969.7819820000001,6169.627441,760.878296,16966.242188,1157.936401,550.9240110000001,403.8210450000001,602.2551269999999,215.01483199999998
405,2017-08-23,1115.344971,1769.0732420000002,5345.001465,1979.6384280000002,615.049744,419.93368499999997,873.2176509999999,225.94708300000002,1130.655029,1680.5877690000002,292.555786,404.214722,222.88414,979.072205,6171.216309,771.608337,16951.529297,1154.180786,564.261536,395.41098,594.8137820000001,214.82962
406,2017-08-24,1109.774658,1749.9833979999999,5499.769531,1964.233643,648.769592,413.968781,868.3156740000001,228.002045,1122.613892,1673.06665,291.674011,412.975403,228.740952,971.0806269999999,6167.993164,764.7801509999999,16779.601563,1157.49585,568.1737059999999,393.113129,594.128479,214.38513199999994
407,2017-08-28,1129.612793,1819.432007,5571.435059,1952.207764,669.483154,414.04034399999995,868.1924439999999,228.54023700000002,1141.646118,1681.730225,294.809235,426.037201,227.29998799999998,975.026489,6584.63623,764.048523,17345.734375,1153.1838380000002,565.372925,393.159058,599.4646,215.348175
408,2017-08-29,1125.508423,1763.2071530000003,5436.543945,1944.8900149999997,662.305664,406.834625,860.260681,222.42430099999999,1132.8436279999999,1644.93396,293.43756099999996,419.902466,229.53114300000001,963.388672,6498.318359000001,747.270691,17146.015625,1145.557373,560.349121,396.835663,587.911072,215.385223
409,2017-08-30,1127.1209720000002,1777.7729489999997,5483.188965,1976.9351809999996,676.901489,405.23608400000006,871.296326,231.280182,1146.0235599999999,1674.685181,294.221375,419.54034400000006,240.82641600000002,970.3313599999999,6570.483397999999,762.853516,17478.205078,1151.908936,567.8625490000001,391.32083099999994,598.828125,215.718552
410,2017-08-31,1141.975464,1771.6582030000002,5496.373535,1972.0875239999998,670.928284,412.918945,875.1882320000001,232.89477500000004,1160.725952,1691.679077,292.016937,414.243134,236.50354,974.9765010000001,6652.503906,777.680481,17371.0625,1157.379761,567.3291019999999,393.526733,604.213379,221.570816
411,2017-09-01,1188.248413,1789.60437,5488.831543,1978.1472170000002,685.909485,413.1336359999999,870.828186,238.52143900000002,1157.300049,1675.161255,292.261841,416.50683599999996,238.595261,991.5091550000001,6553.527832,785.2890629999999,17572.859375,1138.8808589999999,579.0215450000001,389.160858,600.6884769999999,219.60771200000002
412,2017-09-04,1169.827271,1790.9964599999998,5370.920897999999,1966.820435,683.163696,410.676117,862.6008300000001,237.24932900000002,1139.21936,1671.210083,291.086151,407.565033,236.875427,977.074341,6412.93457,786.874146,17640.597656,1138.765259,574.886902,382.451233,599.4646,220.237396
