,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
37,37,1.465742559251112,2022-03-27 16:26:37.541230,2022-03-27 16:26:48.431080,0 days 00:00:10.889850000,220.0264469610381,98.66753381162884,COMPLETE
38,38,1.4345236101806342,2022-03-27 16:26:48.431456,2022-03-27 16:26:55.801478,0 days 00:00:07.370022000,184.99894577454174,79.4311302509825,COMPLETE
39,39,1.4856435642508603,2022-03-27 16:26:55.801858,2022-03-27 16:27:10.251937,0 days 00:00:14.450079000,406.7756150032643,70.35462198748782,COMPLETE
40,40,1.4598329510248629,2022-03-27 16:27:10.252313,2022-03-27 16:27:15.967914,0 days 00:00:05.715601000,224.205537327626,50.30716578664684,COMPLETE
41,41,1.4954386327571765,2022-03-27 16:27:15.968290,2022-03-27 16:27:32.836512,0 days 00:00:16.868222000,454.79274342980796,74.18049005667135,COMPLETE
42,42,1.4545622193636132,2022-03-27 16:27:32.837174,2022-03-27 16:27:37.879082,0 days 00:00:05.041908000,159.39847263900398,62.72718490494651,COMPLETE
43,43,1.4491850082748639,2022-03-27 16:27:37.879478,2022-03-27 16:27:42.340897,0 days 00:00:04.461419000,127.97448655662006,69.32755689667754,COMPLETE
44,44,1.513072664774858,2022-03-27 16:27:42.341279,2022-03-27 16:28:01.947353,0 days 00:00:19.606074000,436.87019592890385,89.0364965896999,COMPLETE
45,45,1.5147927170652422,2022-03-27 16:28:01.947890,2022-03-27 16:28:16.282782,0 days 00:00:14.334892000,384.7641726985573,74.12410594725458,COMPLETE
46,46,1.4190850920620617,2022-03-27 16:28:16.283240,2022-03-27 16:28:24.011477,0 days 00:00:07.728237000,198.56960490662038,77.66708738231391,COMPLETE
47,47,1.476699292340861,2022-03-27 16:28:24.012194,2022-03-27 16:28:30.798906,0 days 00:00:06.786712000,493.63437984109987,27.276955593622937,COMPLETE
48,48,1.49177677927486,2022-03-27 16:28:30.799285,2022-03-27 16:28:39.423840,0 days 00:00:08.624555000,296.09916159203203,57.41611089816992,COMPLETE
49,49,1.5298865092568328,2022-03-27 16:28:39.424217,2022-03-27 16:28:51.478869,0 days 00:00:12.054652000,289.58145161314746,82.2573556619418,COMPLETE
