,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
14,14,1.4013661160099324,2022-03-27 18:26:34.535272,2022-03-27 18:28:42.672982,0 days 00:02:08.137710000,316,0.2025487035711242,139,0.9839113466571617,COMPLETE
15,15,1.3983009841766816,2022-03-27 18:28:42.673789,2022-03-27 18:37:53.209573,0 days 00:09:10.535784000,500,0.46155584638355857,264,0.22439351904420524,COMPLETE
16,16,1.4084707750643142,2022-03-27 18:37:53.210352,2022-03-27 18:46:40.154911,0 days 00:08:46.944559000,411,0.2557118194304105,359,0.6721566804257793,COMPLETE
17,17,1.4044996544680306,2022-03-27 18:46:40.155741,2022-03-27 18:54:16.130162,0 days 00:07:35.974421000,321,0.3845616278676207,471,0.8680669147510149,COMPLETE
18,18,1.4075011922479914,2022-03-27 18:54:16.130980,2022-03-27 18:59:39.271383,0 days 00:05:23.140403000,432,0.5147130468496077,200,0.6226177582176705,COMPLETE
19,19,1.3992680518480962,2022-03-27 18:59:39.272186,2022-03-27 19:00:43.175182,0 days 00:01:03.902996000,285,0.18728981602383005,83,0.867892738435159,COMPLETE
20,20,1.4194777874049027,2022-03-27 19:00:43.176000,2022-03-27 19:06:49.924088,0 days 00:06:06.748088000,375,0.7351832140060296,295,0.27485290826782094,COMPLETE
21,21,1.3781229001157091,2022-03-27 19:06:49.924880,2022-03-27 19:12:02.309741,0 days 00:05:12.384861000,358,0.7755682731058473,271,0.3020990387476995,COMPLETE
22,22,1.4162431313068637,2022-03-27 19:12:02.310564,2022-03-27 19:18:50.498120,0 days 00:06:48.187556000,380,0.7951657189052298,321,0.22587118839668163,COMPLETE
23,23,1.3805045238268705,2022-03-27 19:18:50.498920,2022-03-27 19:26:14.635633,0 days 00:07:24.136713000,463,0.8582825559798507,245,0.49489484161718966,COMPLETE
24,24,1.4144282653241724,2022-03-27 19:26:14.636462,2022-03-27 19:36:04.911739,0 days 00:09:50.275277000,397,0.6148757601555599,429,0.12029852980037004,COMPLETE
25,25,1.3977417649594028,2022-03-27 19:36:04.912612,2022-03-27 19:38:27.508808,0 days 00:02:22.596196000,283,0.6877299994314964,187,0.2743700204949273,COMPLETE
26,26,1.4054140016667838,2022-03-27 19:38:27.509633,2022-03-27 19:49:16.810561,0 days 00:10:49.300928000,467,0.3604569017500868,352,0.4815211281768032,COMPLETE
27,27,1.3929343515185144,2022-03-27 19:49:16.811382,2022-03-27 19:54:06.012197,0 days 00:04:49.200815000,338,0.516935215313228,279,0.6529967887979458,COMPLETE
28,28,1.4076088182433502,2022-03-27 19:54:06.013027,2022-03-27 19:55:38.177345,0 days 00:01:32.164318000,188,0.21534547758695036,235,0.8919360752815424,COMPLETE
29,29,1.3886414014833879,2022-03-27 19:55:38.178102,2022-03-27 19:56:43.094140,0 days 00:01:04.916038000,355,0.9046017829346343,57,0.47336259335673153,COMPLETE
30,30,1.399352729817602,2022-03-27 19:56:43.094963,2022-03-27 20:05:42.974593,0 days 00:08:59.879630000,439,0.6706757714425039,327,0.20747666363580675,COMPLETE
31,31,1.3966733137340652,2022-03-27 20:05:42.975423,2022-03-27 20:12:23.084914,0 days 00:06:40.109491000,383,0.8140863815696927,310,0.1922138552412652,COMPLETE
32,32,1.4120313204670591,2022-03-27 20:12:23.085745,2022-03-27 20:21:22.932985,0 days 00:08:59.847240000,406,0.7668540591310727,374,0.3260664706316206,COMPLETE
33,33,1.4058548438776477,2022-03-27 20:21:22.933822,2022-03-27 20:25:05.057179,0 days 00:03:42.123357000,268,0.5773142211168532,319,0.24951147544462904,COMPLETE
34,34,1.4006660897102956,2022-03-27 20:25:05.057994,2022-03-27 20:26:12.311901,0 days 00:01:07.253907000,110,0.9246913352207997,398,0.1760738859655834,COMPLETE
35,35,1.4156848635359145,2022-03-27 20:26:12.312740,2022-03-27 20:31:18.387300,0 days 00:05:06.074560000,344,0.6615429023573803,287,0.5391286308367241,COMPLETE
36,36,1.3987766072619234,2022-03-27 20:31:18.388124,2022-03-27 20:38:14.576618,0 days 00:06:56.188494000,375,0.8433325389682146,335,0.36009710443085763,COMPLETE
37,37,1.414155482596587,2022-03-27 20:38:14.577464,2022-03-27 20:52:05.451136,0 days 00:13:50.873672000,477,0.16646978808337617,431,0.3726628207115403,COMPLETE
38,38,1.4249652691929415,2022-03-27 20:52:05.451957,2022-03-27 20:59:51.605368,0 days 00:07:46.153411000,428,0.7445617614010561,296,0.1452796779437476,COMPLETE
39,39,1.451192993937636,2022-03-27 20:59:51.606174,2022-03-27 21:05:33.573916,0 days 00:05:41.967742000,424,0.7172284444531868,221,0.14004229922673145,COMPLETE
40,40,1.417597951834587,2022-03-27 21:05:33.574722,2022-03-27 21:10:00.028822,0 days 00:04:26.454100000,429,0.11186231144784502,168,0.14261377065776912,COMPLETE
41,41,1.4040557008119954,2022-03-27 21:10:00.029762,2022-03-27 21:16:15.819366,0 days 00:06:15.789604000,451,0.7361925455098595,217,0.1461020641844008,COMPLETE
42,42,1.434142480584741,2022-03-27 21:16:15.820201,2022-03-27 21:23:23.665550,0 days 00:07:07.845349000,410,0.6482025375746878,294,0.1145819806213548,COMPLETE
43,43,1.4174586935778668,2022-03-27 21:23:23.666355,2022-03-27 21:29:38.320297,0 days 00:06:14.653942000,422,0.5600777623333898,245,0.10818724318627083,COMPLETE
44,44,1.4073451575705087,2022-03-27 21:29:38.321095,2022-03-27 21:37:56.904812,0 days 00:08:18.583717000,478,0.6426927261641256,260,0.10223231258260795,COMPLETE
45,45,1.3998882988948844,2022-03-27 21:37:56.905618,2022-03-27 21:45:00.778491,0 days 00:07:03.872873000,402,0.7037334232035207,300,0.1792956010750741,COMPLETE
46,46,1.4052340606549503,2022-03-27 21:45:00.779333,2022-03-27 21:51:20.161490,0 days 00:06:19.382157000,448,0.48641030471481783,222,0.771293893983903,COMPLETE
47,47,1.4087462695953354,2022-03-27 21:51:20.162297,2022-03-27 21:54:25.975843,0 days 00:03:05.813546000,329,0.23958672131511044,187,0.5958490399716669,COMPLETE
48,48,1.4209904461956193,2022-03-27 21:54:25.976681,2022-03-27 22:02:58.537716,0 days 00:08:32.561035000,485,0.626759555143303,260,0.4310209513465635,COMPLETE
49,49,1.4243888752538407,2022-03-27 22:02:58.538561,2022-03-27 22:07:56.338707,0 days 00:04:57.800146000,484,0.5995175493288859,151,0.4483190552324824,COMPLETE
